data.average.firstView.Colordepth,data.average.firstView.FirstInteractive,data.average.firstView.LastInteractive,data.average.firstView.PerformancePaintTiming.first-contentful-paint,data.average.firstView.PerformancePaintTiming.first-paint,data.average.firstView.SpeedIndex,data.average.firstView.TTFB,data.average.firstView.TTIMeasurementEnd,data.average.firstView.TimeToInteractive,data.average.firstView.aft,data.average.firstView.avgRun,data.average.firstView.basePageSSLTime,data.average.firstView.bigImageCount,data.average.firstView.bytesIn,data.average.firstView.bytesInDoc,data.average.firstView.bytesOut,data.average.firstView.bytesOutDoc,data.average.firstView.cached,data.average.firstView.chromeUserTiming.InteractiveTime,data.average.firstView.chromeUserTiming.domComplete,data.average.firstView.chromeUserTiming.domContentLoadedEventEnd,data.average.firstView.chromeUserTiming.domContentLoadedEventStart,data.average.firstView.chromeUserTiming.domInteractive,data.average.firstView.chromeUserTiming.domLoading,data.average.firstView.chromeUserTiming.fetchStart,data.average.firstView.chromeUserTiming.firstContentfulPaint,data.average.firstView.chromeUserTiming.firstImagePaint,data.average.firstView.chromeUserTiming.firstLayout,data.average.firstView.chromeUserTiming.firstMeaningfulPaint,data.average.firstView.chromeUserTiming.firstMeaningfulPaintCandidate,data.average.firstView.chromeUserTiming.firstPaint,data.average.firstView.chromeUserTiming.firstTextPaint,data.average.firstView.chromeUserTiming.loadEventEnd,data.average.firstView.chromeUserTiming.loadEventStart,data.average.firstView.chromeUserTiming.responseEnd,data.average.firstView.chromeUserTiming.unloadEventEnd,data.average.firstView.chromeUserTiming.unloadEventStart,data.average.firstView.connections,data.average.firstView.cpu.Idle,data.average.firstView.cpu.Paint,data.average.firstView.date,data.average.firstView.docTime,data.average.firstView.domComplete,data.average.firstView.domContentLoadedEventEnd,data.average.firstView.domContentLoadedEventStart,data.average.firstView.domElements,data.average.firstView.domInteractive,data.average.firstView.domLoading,data.average.firstView.domTime,data.average.firstView.effectiveBps,data.average.firstView.effectiveBpsDoc,data.average.firstView.final_base_page_request,data.average.firstView.firstContentfulPaint,data.average.firstView.firstImagePaint,data.average.firstView.firstLayout,data.average.firstView.firstMeaningfulPaint,data.average.firstView.firstPaint,data.average.firstView.firstTextPaint,data.average.firstView.fullyLoaded,data.average.firstView.fullyLoadedCPUms,data.average.firstView.fullyLoadedCPUpct,data.average.firstView.gzip_savings,data.average.firstView.gzip_total,data.average.firstView.image_savings,data.average.firstView.image_total,data.average.firstView.lastVisualChange,data.average.firstView.lighthouse.Accessibility,data.average.firstView.lighthouse.BestPractices,data.average.firstView.lighthouse.Performance,data.average.firstView.lighthouse.Performance.estimated-input-latency,data.average.firstView.lighthouse.Performance.first-contentful-paint,data.average.firstView.lighthouse.Performance.first-cpu-idle,data.average.firstView.lighthouse.Performance.first-meaningful-paint,data.average.firstView.lighthouse.Performance.interactive,data.average.firstView.lighthouse.Performance.speed-index,data.average.firstView.lighthouse.ProgressiveWebApp,data.average.firstView.lighthouse.SEO,data.average.firstView.loadEventEnd,data.average.firstView.loadEventStart,data.average.firstView.loadTime,data.average.firstView.maybeCaptcha,data.average.firstView.minify_savings,data.average.firstView.minify_total,data.average.firstView.optimization_checked,data.average.firstView.render,data.average.firstView.requests,data.average.firstView.requestsDoc,data.average.firstView.requestsFull,data.average.firstView.responses_200,data.average.firstView.responses_404,data.average.firstView.responses_other,data.average.firstView.result,data.average.firstView.run,data.average.firstView.score_cache,data.average.firstView.score_cdn,data.average.firstView.score_combine,data.average.firstView.score_compress,data.average.firstView.score_cookies,data.average.firstView.score_etags,data.average.firstView.score_gzip,data.average.firstView.score_keep-alive,data.average.firstView.score_minify,data.average.firstView.score_progressive_jpeg,data.average.firstView.server_rtt,data.average.firstView.smallImageCount,data.average.firstView.start_epoch,data.average.firstView.step,data.average.firstView.testStartOffset,data.average.firstView.test_run_time_ms,data.average.firstView.titleTime,data.average.firstView.userTime,data.average.firstView.userTime.snaptr,data.average.firstView.visualComplete,data.average.firstView.visualComplete85,data.average.firstView.visualComplete90,data.average.firstView.visualComplete95,data.average.firstView.visualComplete99,data.bwDown,data.bwUp,data.completed,data.connectivity,data.from,data.fvonly,data.id,data.latency,data.location,data.mobile,data.plr,data.successfulFVRuns,data.summary,data.testUrl,data.tester,data.url,speedtracker.day,speedtracker.month,speedtracker.slug,speedtracker.week,speedtracker.year,statusCode,statusText,webPagetestVersion
24,,,4143.1000000011,4143.1000000011,5654,1814,,,0,1,703,9,5106438,5073269,30097,26805,0,,14928,4229,4222,4222,1826,7,4143,4143,4107,4143,4143,4143,4143,14950,14928,2232,1824,1824,21,,,1541920513.444059,14928,14928,4229,4222,831,4222,0,0,336082,386859,1,4143,4143,4108,4143,4143.1000000011,4143,17008,15610,41.8162335923,44882,2168467,1165555,2863979,14000,0.66,0.87,0.13,670.602,5795.754,6692.815,5795.768,35363.724,10865,0.31,0.9,14950,14928,14928,0,-1,-1,1,4300,148,135,148,121,1,26,99999,1,44,92,-1,60,-1,-1,98,100,-1,67,0,0,0,1,0,27343,0,11059,11059,13600,5800,5800,5800,5800,9000,9000,1541920612,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181111_FH_71004610907af1bff0995af84c10a392,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181111_FH_71004610907af1bff0995af84c10a392,https://jet.com/c/fashion/shop-by-brand/bonobos/3620660400?experienceId=24,VM2-08-192.168.11.105,https://jet.com/c/fashion/shop-by-brand/bonobos/3620660400?experienceId=24,11,11,browse24,45,2018,200,Test Complete,18.1
24,,,4054.100000000301,4054.100000000301,5374,2069,,,0,1,707,9,5052755,5023530,30747,27430,0,,14316,3854,3845,3845,2079,17,4054,4054,4029,4054,4054,4054,4054,14334,14316,2483,2078,2078,22,,,1541964617.186795,14317,14316,3854,3845,821,3845,0,0,353240,410151,1,4054,4054,4029,4054,4054.100000000301,4054,16373,14349,39.783753812,13915,2105517,1171320,2875976,13400,0.66,0.87,0.19,1450.6770000000001,7585.11,8258.321,7585.12,8258.321,14812,0.31,0.9,14334,14316,14317,0,-1,-1,1,4100,146,137,146,115,1,30,99999,1,43,92,-1,60,-1,-1,100,100,-1,67,0,0,0,1,0,26781,0,10403,10403,13100,5500,5500,5500,5500,9000,9000,1541964710,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181111_NM_d6abf215e8bc315a20feb384978e603f,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181111_NM_d6abf215e8bc315a20feb384978e603f,https://jet.com/c/fashion/shop-by-brand/bonobos/3620660400?experienceId=24,VM3-07-192.168.11.114,https://jet.com/c/fashion/shop-by-brand/bonobos/3620660400?experienceId=24,11,11,browse24,45,2018,200,Test Complete,18.1
24,,,4088.8999999996995,4088.8999999996995,5570,2162,,,0,1,701,9,5160020,5126809,30351,27055,0,,15483,4124,4118,4118,2177,29,4089,4089,4047,4089,4089,4089,4089,15515,15483,2579,2175,2175,21,,,1542007839.903632,15483,15483,4125,4119,829,4119,0,0,333895,384866,1,4089,4089,4047,4089,4088.8999999996995,4089,17616,17279,45.1646628332,52536,2174756,1181759,2912302,14800,0.66,0.87,0.1,632.367,6431.105,7108.64,6431.116,41401.47,13669,0.31,0.9,15516,15483,15483,0,-1,-1,1,4200,146,133,146,118,1,27,99999,1,44,92,-1,60,-1,-1,98,100,-1,66,0,0,0,1,0,28889,0,11842,11842,14500,5700,5700,5700,5700,9000,9000,1542007943,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181112_1Q_6cafab711c2702045a883b846d621ea5,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181112_1Q_6cafab711c2702045a883b846d621ea5,https://jet.com/c/fashion/shop-by-brand/bonobos/3620660400?experienceId=24,VM2-01-192.168.11.98,https://jet.com/c/fashion/shop-by-brand/bonobos/3620660400?experienceId=24,12,11,browse24,46,2018,200,Test Complete,18.1
24,,,4294.6000000084005,4294.6000000084005,5567,2008,,,0,1,700,9,5037627,5008403,30123,26827,0,,15005,4332,4326,4326,2021,7,4294,4294,4257,4294,4294,4294,4294,15029,15005,2424,2020,2020,22,,,1542051051.0059366,15005,15005,4332,4326,824,4326,0,0,334548,385350,1,4295,4295,4258,4295,4294.6000000084005,4295,17066,14730,39.3955603103,13915,2107313,1169574,2858975,14200,0.66,0.87,,1446.217,7697.062,8626.601,7697.073,,12301,0.31,0.9,15029,15005,15005,0,-1,-1,1,4300,142,133,142,115,1,26,99999,1,43,92,-1,60,-1,-1,100,100,-1,67,0,0,0,1,0,27184,0,11363,11363,13500,5700,5700,5700,5700,9000,9000,1542051145,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181112_A2_2056ea0c8194db02206213dd096f1b9b,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181112_A2_2056ea0c8194db02206213dd096f1b9b,https://jet.com/c/fashion/shop-by-brand/bonobos/3620660400?experienceId=24,VM3-02-192.168.11.109,https://jet.com/c/fashion/shop-by-brand/bonobos/3620660400?experienceId=24,12,11,browse24,46,2018,200,Test Complete,18.1
24,,,3603.5000000002,3603.5000000002,5051,1825,,,0,1,705,9,5134959,5043016,32489,28295,0,,18173,3680,3671,3671,1834,21,3603,3603,3571,3603,3603,3603,3603,18186,18173,2238,1833,1833,27,,,1542094746.76071,18174,18174,3681,3672,823,3672,0,0,271892,308460,1,3603,3603,3571,3603,3603.5000000002,3603,20711,15839,35.7562076749,50997,2153996,1163218,2846395,13900,0.66,0.87,0.12,769.0825,6082.6640000000025,6933.653,6082.675,34722.910000001,11470,0.31,0.9,18187,18174,18174,0,-1,-1,1,3600,155,142,155,120,1,34,99999,1,43,92,-1,60,-1,-1,98,100,-1,68,0,1,0,1,0,32407,0,11240,11240,13500,5200,5200,5200,5200,9000,9000,1542094849,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181113_R5_61877fdeaaa5d11c75f9a5750d8891b9,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181113_R5_61877fdeaaa5d11c75f9a5750d8891b9,https://jet.com/c/fashion/shop-by-brand/bonobos/3620660400?experienceId=24,VM3-08-192.168.11.116,https://jet.com/c/fashion/shop-by-brand/bonobos/3620660400?experienceId=24,13,11,browse24,46,2018,200,Test Complete,18.1
24,,,3979.7000000034996,3979.7000000034996,5361,2042,,,0,1,721,9,5049274,5017384,30532,27236,0,,14874,4024,4017,4017,2052,16,3979,3979,3924,3979,3979,3979,3979,14906,14874,2457,2051,2051,23,,,1542138856.798988,14874,14874,4025,4018,830,4017,0,0,338877,391005,1,3980,3980,3924,3980,3979.7000000034996,3980,16942,16830,45.3394396552,15451,2130974,1161874,2846453,14000,0.66,0.87,0.11,726.672,6236.826,6911.4119999999975,6236.8380000000025,34890.745,11016,0.31,0.9,14907,14875,14874,0,-1,-1,1,4000,148,137,148,119,1,28,99999,1,44,92,-1,60,-1,-1,100,100,-1,68,0,0,0,1,0,27474,0,11000,11000,13400,5500,5500,5500,5500,9000,9000,1542138957,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181113_WD_d9ced231a5dd0901395fc07613a5dca1,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181113_WD_d9ced231a5dd0901395fc07613a5dca1,https://jet.com/c/fashion/shop-by-brand/bonobos/3620660400?experienceId=24,VM3-07-192.168.11.114,https://jet.com/c/fashion/shop-by-brand/bonobos/3620660400?experienceId=24,13,11,browse24,46,2018,200,Test Complete,18.1
24,,,4595.0000000012,4595.0000000012,5966,2339,,,0,1,703,9,5193519,5100373,36679,28420,0,,16816,4660,4654,4653,2350,24,4595,4595,4562,4595,4595,4595,4595,16910,16816,2766,2349,2349,25,,,1542182740.856475,16816,16816,4660,4654,837,4653,0,0,245905,352308,1,4595,4595,4563,4595,4595.0000000012,4595,23459,19559,42.7634455619,44882,2168024,1175980,2886514,14800,0.66,0.87,0.13,1130.379,5592.574000000001,6581.331,5592.589,40289.074,13001,0.31,0.9,16910,16816,16816,0,-1,-1,1,4700,207,143,207,150,1,56,99999,1,44,93,-1,60,-1,-1,98,100,-1,66,0,2,0,1,0,33062,0,11938,11938,14500,6100,6100,6100,6100,9000,9000,1542182847,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181114_CK_760f815f278191aad95168aeb1a1f18d,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181114_CK_760f815f278191aad95168aeb1a1f18d,https://jet.com/c/fashion/shop-by-brand/bonobos/3620660400?experienceId=24,VM4-01-192.168.11.119,https://jet.com/c/fashion/shop-by-brand/bonobos/3620660400?experienceId=24,14,11,browse24,46,2018,200,Test Complete,18.1
24,,,4002.2000000026,4002.2000000026,5365,2298,,,0,1,707,9,5198610,5102544,32827,27819,0,,15367,4067,4064,4063,2308,4,4002,4002,3981,4002,4002,4002,4002,15384,15367,2700,2307,2307,26,,,1542226841.588458,15368,15368,4068,4064,829,4064,0,0,258059,390401,1,4002,4002,3981,4002,4002.2000000026,4002,22443,16509,37.6510832383,44882,2149187,1176137,2911171,13900,0.66,0.87,0.11,1484.249,6281.13,7172.294,6281.142,42905.402,11477,0.31,0.9,15384,15368,15368,0,-1,-1,1,4000,202,140,202,144,1,57,99999,1,44,93,-1,60,-1,-1,98,100,-1,66,0,3,0,1,0,31401,0,11006,11006,13600,5500,5500,5500,5500,9000,9000,1542226950,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181114_34_6fefaba03845e0eb87fc90eebedae61c,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181114_34_6fefaba03845e0eb87fc90eebedae61c,https://jet.com/c/fashion/shop-by-brand/bonobos/3620660400?experienceId=24,VM2-05-192.168.11.103,https://jet.com/c/fashion/shop-by-brand/bonobos/3620660400?experienceId=24,14,11,browse24,46,2018,200,Test Complete,18.1
24,3938.0,3888.0,3888.8000000006,3888.8000000006,5357,2203,15283.0,3888.0,0,1,708,9,5124798,5079386,32186,28051,0,,15773,3938,3931,3931,2213,14,3888,3888,3860,3888,3888,3888,3888,15800,15773,2660,2212,2212,26,19792.0,21.0,1542270286.907756,15773,15773,3938,3931,830,3931,0,0,291016,374309,1,3889,3889,3861,3889,3888.8000000006,3889,19813,16399,42.2789378706,44885,2179841,1167164,2869549,14400,0.66,0.87,,,6409.267,,6409.2869999999975,,11779,0.31,0.9,15800,15773,15773,0,-1,-1,1,3900,163,141,163,127,1,35,99999,1,43,92,-1,60,-1,-1,98,100,-1,67,0,1,0,1,0,28691,0,11529,11529,14400,5500,5500,5500,5500,9000,9000,1542270387,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181115_W5_278dfb31cf435d6b9a32720de0facdde,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181115_W5_278dfb31cf435d6b9a32720de0facdde,https://jet.com/c/fashion/shop-by-brand/bonobos/3620660400?experienceId=24,VM3-03-192.168.11.110,https://jet.com/c/fashion/shop-by-brand/bonobos/3620660400?experienceId=24,15,11,browse24,46,2018,200,Test Complete,18.1
24,4367.0,4296.0,4296.0999999923,4296.0999999923,5753,2565,7174.0,,0,1,709,9,5095874,5015380,35709,28630,0,,18009,4367,4362,4361,2574,13,4296,4296,4264,4296,4296,4296,4296,18066,18009,2970,2574,2574,27,23413.0,0.0,1542295776.3937778,18010,18009,4367,4362,832,4361,0,0,244429,324725,1,4296,4296,4264,4296,4296.0999999923,4296,23413,20329,44.7896012338,15456,2120078,1159544,2839003,15000,0.66,0.87,0.32,1571.87,5880.599,6764.768,5880.616,6764.768,10268,0.31,0.9,18066,18009,18010,0,-1,-1,1,4300,205,146,205,147,1,57,99999,1,45,94,-1,60,-1,-1,100,100,-1,68,0,3,0,1,0,34315,0,11919,11919,14400,5900,5900,5900,5900,9000,9000,1542295880,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181115_QD_8fe5ed8ea3776a27934d45e219aec8d3,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181115_QD_8fe5ed8ea3776a27934d45e219aec8d3,https://jet.com/c/fashion/shop-by-brand/bonobos/3620660400?experienceId=24,VM4-03-192.168.11.122,https://jet.com/c/fashion/shop-by-brand/bonobos/3620660400?experienceId=24,15,11,browse24,46,2018,200,Test Complete,18.1
24,4082.0,4032.0,4032.5000000012,4032.5000000012,5374,2174,13379.0,4032.0,0,1,705,9,5104618,5072620,31809,27690,0,,14968,4082,4078,4077,2189,20,4032,4032,3996,4032,4032,4032,4032,14984,14968,2573,2188,2188,26,18648.0,0.0,1542314390.312062,14968,14968,4082,4078,828,4078,0,0,309859,396484,1,4033,4033,3997,4033,4032.5000000012,4033,18648,14739,40.1963457867,15456,2120650,1175917,2910995,13900,0.66,0.86,0.18,1614.154,7546.3330000000005,8636.769,7546.342,8636.769,13878,0.31,0.9,14984,14968,14968,0,-1,-1,1,4100,159,141,159,122,1,36,99999,1,44,92,-1,60,-1,-1,100,100,-1,66,0,0,0,1,0,26846,0,10920,10920,13300,5500,5500,5500,5500,9000,9000,1542314477,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181115_9D_1223a98d5c8dd81dbbf0816460aa6ff2,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181115_9D_1223a98d5c8dd81dbbf0816460aa6ff2,https://jet.com/c/fashion/shop-by-brand/bonobos/3620660400?experienceId=24,VM4-07-192.168.11.125,https://jet.com/c/fashion/shop-by-brand/bonobos/3620660400?experienceId=24,15,11,browse24,46,2018,200,Test Complete,18.1
24,4035.0,3952.0,3952.2999999972,3952.2999999972,5180,1826,6646.0,,0,1,703,9,5122525,5092181,35581,32294,0,,18838,4034,4026,4025,1837,35,3952,3952,3909,3952,3952,3952,3952,18858,18838,2282,1836,1836,30,23062.0,0.0,1542358480.761991,18838,18838,4035,4026,787,4026,0,0,241218,299328,1,3952,3952,3909,3952,3952.2999999972,3952,23062,18700,41.2530333113,15453,2164920,1167369,2881222,14600,0.74,0.86,0.14,724.622,4815.884,7691.4609999999975,4815.895,39722.196,12502,0.31,0.9,18859,18839,18838,0,-1,-1,1,4000,207,154,207,144,1,62,99999,1,43,93,-1,60,-1,-1,100,100,-1,67,0,2,0,1,0,32966,0,11645,11645,14100,5500,5500,5500,5500,9000,9000,1542358576,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181116_4N_50ef98ffcdae39550157468ed8be03d5,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181116_4N_50ef98ffcdae39550157468ed8be03d5,https://jet.com/c/fashion/shop-by-brand/bonobos/3620660400?experienceId=24,VM1-08-192.168.11.95,https://jet.com/c/fashion/shop-by-brand/bonobos/3620660400?experienceId=24,16,11,browse24,46,2018,200,Test Complete,18.1
24,3991.0,3939.0,3939.1000000032,3939.1000000032,5261,1847,7428.0,,0,1,701,9,5092657,5047418,33430,29317,0,,15642,3990,3984,3984,1859,23,3939,3939,3921,3939,3939,3939,3939,15662,15642,2295,1857,1857,23,19294.0,0.0,1542402583.3394446,15642,15642,3991,3985,851,3984,0,0,291892,365887,1,3939,3939,3922,3939,3939.1000000032,3939,19294,17219,44.9139280125,15456,2172280,1162071,2845265,14900,0.74,0.87,,2306.785,6473.516,7375.595,6473.531,,13072,0.31,0.9,15663,15643,15642,0,-1,-1,1,3900,157,137,157,126,1,30,99999,1,42,93,-1,60,-1,-1,100,100,-1,68,0,0,0,1,0,29757,0,11851,11851,14300,5400,5400,5400,5400,9000,9000,1542402685,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181116_JA_0774c43fccb369c31c10738e778876fb,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181116_JA_0774c43fccb369c31c10738e778876fb,https://jet.com/c/fashion/shop-by-brand/bonobos/3620660400?experienceId=24,VM4-05-192.168.11.123,https://jet.com/c/fashion/shop-by-brand/bonobos/3620660400?experienceId=24,16,11,browse24,46,2018,200,Test Complete,18.1
24,4005.0,3951.0,3951.3999999999,3951.3999999999,5274,2096,7423.0,,0,1,700,9,5088040,4995001,36083,31941,0,,16318,4004,3997,3997,2108,6,3951,3951,3933,3951,3951,3951,3951,16337,16318,2544,2107,2107,26,22052.0,0.0,1542445921.3343868,16319,16319,4005,3997,850,3997,0,0,254962,351191,1,3951,3951,3934,3951,3951.3999999999,3951,22052,16009,36.7792327131,15458,2179350,1142325,2770439,13500,0.74,0.87,0.1,682.311,6692.243,7359.0,6692.254,35394.566,11749,0.31,0.9,16337,16319,16319,0,-1,-1,1,4000,205,148,205,144,1,60,99999,1,42,92,-1,59,-1,-1,100,100,-1,70,0,3,0,1,0,31692,0,10630,10630,13200,5400,5400,5400,5400,9000,9000,1542446023,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181117_YW_02e1347b822d7fec0d09242fedbee990,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181117_YW_02e1347b822d7fec0d09242fedbee990,https://jet.com/c/fashion/shop-by-brand/bonobos/3620660400?experienceId=24,VM4-05-192.168.11.123,https://jet.com/c/fashion/shop-by-brand/bonobos/3620660400?experienceId=24,17,11,browse24,46,2018,200,Test Complete,18.1
24,3908.0,3908.0,3908.9000000021997,3908.9000000021997,5114,2008,12233.0,3908.0,0,1,697,9,5113406,5067996,34183,30096,0,,16044,3746,3739,3739,2022,22,3908,3908,3884,3908,3908,3908,3908,16061,16044,2451,2021,2021,26,20090.0,0.0,1542489954.2863948,16044,16044,3747,3740,853,3740,0,0,282789,361071,1,3909,3909,3884,3909,3908.9000000021997,3909,20090,15409,38.8846833207,15454,2173467,1173850,2864865,14500,0.74,0.87,,1561.109,6210.366,7052.754,6210.3769999999995,,11312,0.31,0.9,16061,16045,16044,0,-1,-1,1,4000,163,138,163,126,1,36,99999,1,43,93,-1,60,-1,-1,100,100,-1,67,0,1,0,1,0,29157,0,11470,11470,14000,5200,5200,5200,5200,9000,9000,1542490050,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181117_D3_78a47f99a15aa7c333c374b488d82235,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181117_D3_78a47f99a15aa7c333c374b488d82235,https://jet.com/c/fashion/shop-by-brand/bonobos/3620660400?experienceId=24,VM4-08-192.168.11.126,https://jet.com/c/fashion/shop-by-brand/bonobos/3620660400?experienceId=24,17,11,browse24,46,2018,200,Test Complete,18.1
24,3971.0,3907.0,3906.8999999981,3906.8999999981,5559,1862,6582.0,,0,1,704,9,5144237,5112569,34588,31324,0,15930.0,43309,3970,3961,3960,1872,29,3907,3907,3889,3907,3907,3907,3907,43341,43309,2322,1872,1872,26,45388.0,0.0,1542534056.672565,43310,43310,3971,3962,790,3961,0,0,118187,123348,1,3907,3907,3889,3907,3906.8999999981,3907,45388,24130,25.949026777100002,15453,2167240,1180375,2901286,44000,0.74,0.87,0.12,1528.684,6105.524,7007.576,6105.534000000002,35949.487,10863,0.31,0.9,43342,43310,43310,0,-1,-1,1,3900,207,197,207,148,1,58,99999,1,42,92,-1,60,-1,-1,100,100,-1,66,0,2,0,1,0,59943,0,11237,11237,43500,5400,5400,5400,5400,9000,9000,1542534188,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181118_B3_672de62ed0a0e7265eb9db399efe57e5,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181118_B3_672de62ed0a0e7265eb9db399efe57e5,https://jet.com/c/fashion/shop-by-brand/bonobos/3620660400?experienceId=24,VM3-05-192.168.11.112,https://jet.com/c/fashion/shop-by-brand/bonobos/3620660400?experienceId=24,18,11,browse24,46,2018,200,Test Complete,18.1
24,3886.0,3800.0,3800.5000000012,3800.5000000012,5280,1850,11531.0,3800.0,0,1,704,9,5194091,5148677,34167,30053,0,,15231,3886,3880,3880,1866,15,3800,3800,3769,3800,3800,3800,3800,15246,15231,2267,1864,1864,25,19315.0,0.0,1542577377.423687,15232,15232,3886,3880,850,3880,0,0,297400,384746,1,3800,3801,3770,3801,3800.5000000012,3800,19315,15889,42.0148069804,44885,2200571,1179127,2917264,14000,0.74,0.87,0.13,1559.119,5688.653,6576.3809999999985,5688.668000000002,40982.701,11145,0.31,0.9,15247,15232,15232,0,-1,-1,1,4000,165,139,165,126,1,38,99999,1,42,92,-1,60,-1,-1,98,100,-1,66,0,1,0,1,0,28575,0,10854,10854,13800,5400,5400,5400,5400,9000,9000,1542577479,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181118_T4_a149ca8fb24d696b116837f63ddd536a,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181118_T4_a149ca8fb24d696b116837f63ddd536a,https://jet.com/c/fashion/shop-by-brand/bonobos/3620660400?experienceId=24,VM4-01-192.168.11.119,https://jet.com/c/fashion/shop-by-brand/bonobos/3620660400?experienceId=24,18,11,browse24,46,2018,200,Test Complete,18.1
24,3882.0,3882.0,3882.2,3882.2,5278,2002,6532.0,,0,1,705,9,5018318,4987014,39877,32487,0,,18142,3671,3665,3665,2013,24,3882,3882,3843,3882,3882,3882,3882,18317,18142,2456,2013,2013,31,23220.0,0.0,1542621478.749401,18143,18143,3672,3666,794,3666,0,0,236512,308965,1,3882,3882,3843,3882,3882.2,3882,23220,19520,43.5228539576,15454,2167136,1146990,2773890,14100,0.74,0.87,0.1,1498.621,6245.2959999999985,7161.663000000001,6245.308000000001,36045.3929999981,13530,0.31,0.9,18318,18143,18143,0,-1,-1,1,4000,218,154,218,153,1,64,99999,1,42,92,-1,59,-1,-1,100,100,-1,69,0,2,0,1,0,34917,0,10983,10983,13600,5400,5400,5400,5400,9000,9000,1542621586,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181119_MY_d470b74d9d44b57b8489550417dd2b20,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181119_MY_d470b74d9d44b57b8489550417dd2b20,https://jet.com/c/fashion/shop-by-brand/bonobos/3620660400?experienceId=24,VM4-07-192.168.11.125,https://jet.com/c/fashion/shop-by-brand/bonobos/3620660400?experienceId=24,19,11,browse24,47,2018,200,Test Complete,18.1
24,5114.0,5056.0,5056.700000000999,5056.700000000999,6372,2720,7692.0,,0,1,708,9,5023020,4997261,33652,30353,0,,16976,5114,5110,5109,2734,11,5056,5056,5030,5056,5056,5056,5056,16995,16976,3129,2731,2731,25,19707.0,0.0,1542665219.441001,16977,16977,5114,5110,848,5110,0,0,295697,350512,1,5057,5057,5030,5057,5056.700000000999,5057,19707,15580,39.9282419272,15452,2151348,1150154,2797359,15200,0.74,0.87,0.22,1549.0639999999999,7012.499,7903.7130000000025,7012.517,7903.7129999962,12670,0.31,0.9,16996,16977,16977,0,-1,-1,1,5100,159,144,159,122,1,36,99999,1,43,92,-1,59,-1,-1,100,100,-1,69,0,1,0,1,0,28147,0,12285,12285,14600,6500,6500,6500,6500,9000,9000,1542665323,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181119_95_ae24f84b7d6339e09109f7d8a04ce5d9,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181119_95_ae24f84b7d6339e09109f7d8a04ce5d9,https://jet.com/c/fashion/shop-by-brand/bonobos/3620660400?experienceId=24,VM4-01-192.168.11.119,https://jet.com/c/fashion/shop-by-brand/bonobos/3620660400?experienceId=24,19,11,browse24,47,2018,200,Test Complete,18.1
