data.average.firstView.Colordepth,data.average.firstView.FirstInteractive,data.average.firstView.LastInteractive,data.average.firstView.PerformancePaintTiming.first-contentful-paint,data.average.firstView.PerformancePaintTiming.first-paint,data.average.firstView.SpeedIndex,data.average.firstView.TTFB,data.average.firstView.TTIMeasurementEnd,data.average.firstView.TimeToInteractive,data.average.firstView.aft,data.average.firstView.avgRun,data.average.firstView.basePageSSLTime,data.average.firstView.bigImageCount,data.average.firstView.bytesIn,data.average.firstView.bytesInDoc,data.average.firstView.bytesOut,data.average.firstView.bytesOutDoc,data.average.firstView.cached,data.average.firstView.chromeUserTiming.InteractiveTime,data.average.firstView.chromeUserTiming.domComplete,data.average.firstView.chromeUserTiming.domContentLoadedEventEnd,data.average.firstView.chromeUserTiming.domContentLoadedEventStart,data.average.firstView.chromeUserTiming.domInteractive,data.average.firstView.chromeUserTiming.domLoading,data.average.firstView.chromeUserTiming.fetchStart,data.average.firstView.chromeUserTiming.firstContentfulPaint,data.average.firstView.chromeUserTiming.firstImagePaint,data.average.firstView.chromeUserTiming.firstLayout,data.average.firstView.chromeUserTiming.firstMeaningfulPaint,data.average.firstView.chromeUserTiming.firstMeaningfulPaintCandidate,data.average.firstView.chromeUserTiming.firstPaint,data.average.firstView.chromeUserTiming.firstTextPaint,data.average.firstView.chromeUserTiming.loadEventEnd,data.average.firstView.chromeUserTiming.loadEventStart,data.average.firstView.chromeUserTiming.responseEnd,data.average.firstView.chromeUserTiming.unloadEventEnd,data.average.firstView.chromeUserTiming.unloadEventStart,data.average.firstView.connections,data.average.firstView.cpu.Idle,data.average.firstView.cpu.Paint,data.average.firstView.date,data.average.firstView.docTime,data.average.firstView.domComplete,data.average.firstView.domContentLoadedEventEnd,data.average.firstView.domContentLoadedEventStart,data.average.firstView.domElements,data.average.firstView.domInteractive,data.average.firstView.domLoading,data.average.firstView.domTime,data.average.firstView.effectiveBps,data.average.firstView.effectiveBpsDoc,data.average.firstView.final_base_page_request,data.average.firstView.firstContentfulPaint,data.average.firstView.firstImagePaint,data.average.firstView.firstLayout,data.average.firstView.firstMeaningfulPaint,data.average.firstView.firstPaint,data.average.firstView.firstTextPaint,data.average.firstView.fullyLoaded,data.average.firstView.fullyLoadedCPUms,data.average.firstView.fullyLoadedCPUpct,data.average.firstView.gzip_savings,data.average.firstView.gzip_total,data.average.firstView.image_savings,data.average.firstView.image_total,data.average.firstView.lastVisualChange,data.average.firstView.lighthouse.Accessibility,data.average.firstView.lighthouse.BestPractices,data.average.firstView.lighthouse.Performance,data.average.firstView.lighthouse.Performance.estimated-input-latency,data.average.firstView.lighthouse.Performance.first-contentful-paint,data.average.firstView.lighthouse.Performance.first-cpu-idle,data.average.firstView.lighthouse.Performance.first-meaningful-paint,data.average.firstView.lighthouse.Performance.interactive,data.average.firstView.lighthouse.Performance.speed-index,data.average.firstView.lighthouse.ProgressiveWebApp,data.average.firstView.lighthouse.SEO,data.average.firstView.loadEventEnd,data.average.firstView.loadEventStart,data.average.firstView.loadTime,data.average.firstView.maybeCaptcha,data.average.firstView.minify_savings,data.average.firstView.minify_total,data.average.firstView.optimization_checked,data.average.firstView.render,data.average.firstView.requests,data.average.firstView.requestsDoc,data.average.firstView.requestsFull,data.average.firstView.responses_200,data.average.firstView.responses_404,data.average.firstView.responses_other,data.average.firstView.result,data.average.firstView.run,data.average.firstView.score_cache,data.average.firstView.score_cdn,data.average.firstView.score_combine,data.average.firstView.score_compress,data.average.firstView.score_cookies,data.average.firstView.score_etags,data.average.firstView.score_gzip,data.average.firstView.score_keep-alive,data.average.firstView.score_minify,data.average.firstView.score_progressive_jpeg,data.average.firstView.server_rtt,data.average.firstView.smallImageCount,data.average.firstView.start_epoch,data.average.firstView.step,data.average.firstView.testStartOffset,data.average.firstView.test_run_time_ms,data.average.firstView.titleTime,data.average.firstView.userTime,data.average.firstView.userTime.snaptr,data.average.firstView.visualComplete,data.average.firstView.visualComplete85,data.average.firstView.visualComplete90,data.average.firstView.visualComplete95,data.average.firstView.visualComplete99,data.bwDown,data.bwUp,data.completed,data.connectivity,data.from,data.fvonly,data.id,data.latency,data.location,data.mobile,data.plr,data.successfulFVRuns,data.summary,data.testUrl,data.tester,data.url,speedtracker.day,speedtracker.month,speedtracker.slug,speedtracker.week,speedtracker.year,statusCode,statusText,webPagetestVersion
24,3524.0,3475.0,3475.3000000001,3475.3000000001,4102,1832,6901.0,,0,1,699,1,2448217,2409355,27677,24385,0,,12827,3524,3517,3516,1842,15,3475,7248,3467,6947,6947,3475,3475,12830,12827,2233,1840,1840,24,16955.0,0.0,1543056832.193204,12828,12827,3524,3517,447,3516,0,0,161886,219111,1,3475,7249,3467,6947,3475.3000000001,3475,16955,12670,30.102162033699997,15450,2121216,0,258530,10300,0.86,0.87,0.35,1024.726,3731.09,4675.714,4675.714,25188.2909999998,6283.0,0.31,0.9,12830,12827,12828,0,-1,-1,1,3500,176,128,176,116,1,59,99999,1,30,87,-1,100,-1,-1,100,100,-1,-1,0,1,0,1,0,23603,0,8340,8340,10300,3500,5300,9100,9800,9000,9000,1543056907,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181124_ZQ_cdaddab335fbec2bd1cdb84fce9828c8,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181124_ZQ_cdaddab335fbec2bd1cdb84fce9828c8,https://jet.com/search?filter=scheduledDelivery&page=1&term=chicken,VM3-04-192.168.10.83,https://jet.com/search?filter=scheduledDelivery&page=1&term=chicken,24,11,search23,47,2018,200,Test Complete,18.1
24,3999.0,3947.0,3947.800000009,3947.800000009,4487,2352,9788.0,3947.0,0,1,697,1,2510574,2417476,30856,24383,0,,13254,3999,3992,3991,2360,21,3947,7265,3930,7068,7068,3947,3947,13289,13254,2784,2360,2360,25,18845.0,0.0,1543100566.525322,13254,13254,3999,3992,451,3992,0,0,152220,221746,1,3948,7265,3930,7069,3947.800000009,3948,18845,13430,28.2855939343,15450,2120479,0,258572,10300,0.86,0.87,,1354.1070000000002,3719.9709999999995,4659.313,4659.313,,6343.0,0.31,0.9,13289,13254,13254,0,-1,-1,1,4000,192,130,192,131,1,60,99999,1,31,91,-1,100,-1,-1,100,100,-1,-1,0,3,0,1,0,27149,0,8350,8350,10300,4000,5500,7300,9800,9000,9000,1543100639,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181124_EF_436ba40ce73de75abef69c06063f8823,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181124_EF_436ba40ce73de75abef69c06063f8823,https://jet.com/search?filter=scheduledDelivery&page=1&term=chicken,VM3-01-192.168.10.79,https://jet.com/search?filter=scheduledDelivery&page=1&term=chicken,24,11,search23,47,2018,200,Test Complete,18.1
24,3644.0,3605.0,3605.1000000007,3605.1000000007,4099,1844,6889.0,,0,1,698,1,2511468,2418295,27874,23731,0,,13562,3643,3638,3637,1854,16,3605,7111,3591,6839,6839,3605,3605,13565,13562,2245,1853,1853,21,18884.0,0.0,1543144666.8908901,13562,13562,3644,3638,451,3638,0,0,147386,206374,1,3605,7112,3592,6839,3605.1000000007,3605,18884,13670,30.083626760599998,15451,2121406,0,258572,10100,0.86,0.87,0.36,1088.211,3695.422,4665.9,4665.9,24519.113999999998,6255.0,0.31,0.9,13565,13562,13562,0,-1,-1,1,3600,180,125,180,124,1,55,99999,1,31,87,-1,100,-1,-1,100,100,-1,-1,0,2,0,1,0,26171,0,8233,8233,10100,3600,3700,7800,9600,9000,9000,1543144744,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181125_ZH_14d906a94629a0a241de8fb0a7f6fd4d,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181125_ZH_14d906a94629a0a241de8fb0a7f6fd4d,https://jet.com/search?filter=scheduledDelivery&page=1&term=chicken,VM2-03-192.168.10.71,https://jet.com/search?filter=scheduledDelivery&page=1&term=chicken,25,11,search23,47,2018,200,Test Complete,18.1
24,3392.0,3340.0,3340.4000000009996,3340.4000000009996,3882,1744,6724.0,,0,1,698,1,2448925,2409570,28751,23731,0,,12217,3391,3384,3383,1755,12,3340,6975,3327,6752,6752,3340,3340,12265,12217,2146,1755,1755,23,17227.0,0.0,1543187967.191102,12218,12218,3392,3385,451,3384,0,0,158168,230052,1,3340,6975,3328,6753,3340.4000000009996,3340,17227,13250,31.759348034499997,15450,2121426,0,258531,10000,0.86,0.87,0.25,561.0145,3925.679,13439.761999999999,4908.695,19542.147,6287.0,0.31,0.9,12266,12218,12218,0,-1,-1,1,3400,180,127,180,124,1,55,99999,1,30,87,-1,100,-1,-1,100,100,-1,-1,0,1,0,1,0,24706,0,7983,7983,10000,3400,5000,7000,9500,9000,9000,1543188041,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181125_XJ_dc1cf3cdc24ea1ce73fdb973bd2def6c,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181125_XJ_dc1cf3cdc24ea1ce73fdb973bd2def6c,https://jet.com/search?filter=scheduledDelivery&page=1&term=chicken,VM3-01-192.168.10.79,https://jet.com/search?filter=scheduledDelivery&page=1&term=chicken,25,11,search23,47,2018,200,Test Complete,18.1
24,3470.0,3470.0,3470.9000000003,3470.9000000003,4077,1838,6840.0,,0,1,707,1,2511650,2409356,28396,24226,0,,12340,3354,3348,3347,1845,8,3470,7113,3462,6841,6841,3470,3470,12343,12340,2246,1844,1844,22,18806.0,0.0,1543232067.922246,12341,12341,3354,3348,447,3348,0,0,148022,229396,1,3471,7114,3463,6842,3470.9000000003,3471,18806,13159,28.9103690685,15452,2121192,0,258572,10200,0.86,0.87,0.34,1059.29,3905.2,4791.596,4791.596,21054.849,6425.0,0.31,0.9,12344,12341,12341,0,-1,-1,1,3500,186,126,186,127,1,58,99999,1,31,86,-1,100,-1,-1,100,100,-1,-1,0,3,0,1,0,25543,0,8183,8183,10200,3500,3500,9700,9700,9000,9000,1543232143,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181126_K8_4105b0c743dd5123cd314cf489d94afd,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181126_K8_4105b0c743dd5123cd314cf489d94afd,https://jet.com/search?filter=scheduledDelivery&page=1&term=chicken,VM4-05-192.168.10.93,https://jet.com/search?filter=scheduledDelivery&page=1&term=chicken,26,11,search23,48,2018,200,Test Complete,18.1
24,3737.0,3737.0,3737.4999999956,3737.4999999956,4299,1624,10581.0,3737.0,0,1,702,1,2774538,2672308,28147,23957,0,,12942,3635,3627,3627,1639,7,3737,7444,3728,7334,7334,3737,3737,12947,12942,2060,1638,1638,23,19740.0,0.0,1543275748.500659,12943,12942,3635,3627,447,3627,0,0,153154,236090,1,3738,7445,3729,7334,3737.4999999956,3738,19740,12880,27.3576890399,284741,2387169,0,258572,10400,0.86,0.87,0.34,1049.539,3866.446,4835.413,4835.413,20722.526,6415.0,0.31,0.9,12947,12942,12943,0,-1,-1,1,3800,186,126,186,127,1,58,99999,1,31,87,-1,100,-1,-1,89,100,-1,-1,0,3,0,1,0,26990,0,8546,8546,10400,3800,5800,7400,9900,9000,9000,1543275827,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181126_ZF_2a0e85dd43188128df4402947ee96f04,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181126_ZF_2a0e85dd43188128df4402947ee96f04,https://jet.com/search?filter=scheduledDelivery&page=1&term=chicken,VM3-04-192.168.10.83,https://jet.com/search?filter=scheduledDelivery&page=1&term=chicken,26,11,search23,48,2018,200,Test Complete,18.1
24,3624.0,3573.0,3573.4000000084,3573.4000000084,4107,1804,6770.0,,0,1,755,1,2543916,2418947,31434,23945,0,,12857,3623,3617,3616,1814,7,3573,7152,3562,6722,6722,3573,3573,12903,12857,2205,1813,1813,24,18394.0,0.0,1543318949.740345,12858,12858,3624,3617,454,3617,0,0,153340,218830,1,3573,7153,3563,6723,3573.4000000084,3573,18394,13750,29.0513416438,15448,2123893,0,260629,10200,0.86,0.87,0.26,502.3095,3918.4559999999997,13083.971000000001,4681.628,20497.1729999847,6326.0,0.31,0.9,12903,12858,12858,0,-1,-1,1,3600,191,127,191,133,1,57,99999,1,32,87,-1,100,-1,-1,100,100,-1,-1,0,3,0,1,0,27055,0,8062,8062,10200,3600,3600,7200,9600,9000,9000,1543319028,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181127_TB_3c1054242d14c3bbb504ba8391f3526c,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181127_TB_3c1054242d14c3bbb504ba8391f3526c,https://jet.com/search?filter=scheduledDelivery&page=1&term=chicken,VM3-07-192.168.10.86,https://jet.com/search?filter=scheduledDelivery&page=1&term=chicken,27,11,search23,48,2018,200,Test Complete,18.1
24,3849.0,3781.0,3781.8999999945,3781.8999999945,7757,2187,9350.0,3781.0,0,1,706,1,2539242,2508310,27739,24445,0,,13594,3848,3838,3836,2196,57,3781,7627,3772,7422,7422,3781,3781,13599,13594,2582,2195,2195,21,18789.0,0.0,1543362770.363449,13595,13595,3849,3839,473,3837,0,0,152947,219872,1,3782,7628,3772,7422,3781.8999999945,3782,18789,15269,33.9635231317,15448,2118812,0,258614,12800,0.81,0.87,0.24,1066.917,3919.98,4679.82,4679.82,19954.868000000002,14138.0,0.31,0.9,13600,13595,13595,0,-1,-1,1,3800,184,130,184,127,1,56,99999,1,32,91,-1,100,-1,-1,100,100,-1,-1,0,2,0,1,0,26915,0,8891,8891,12800,12800,12800,12800,12800,9000,9000,1543362847,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181127_Q2_b4e9c4782257613720611bcd925b85c3,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181127_Q2_b4e9c4782257613720611bcd925b85c3,https://jet.com/search?filter=scheduledDelivery&page=1&term=chicken,VM1-05-192.168.10.63,https://jet.com/search?filter=scheduledDelivery&page=1&term=chicken,27,11,search23,48,2018,200,Test Complete,18.1
24,4273.0,4170.0,4170.4999999929,4170.4999999929,8399,2354,8355.0,,0,1,725,1,2615656,2550509,29705,25947,0,,15495,4272,4261,4261,2364,32,4170,8457,4127,8293,8293,4170,4170,15501,15495,2748,2363,2363,25,20988.0,0.0,1543406954.5909119,15496,15496,4273,4262,530,4262,0,0,140370,194073,1,4170,8458,4128,8293,4170.4999999929,4170,20988,19470,39.5651290388,44878,2161941,0,260713,13900,0.81,0.87,0.2,1185.357,4277.662,5514.75,5168.916,26041.834,14804.0,0.31,0.9,15502,15496,15496,0,-1,-1,1,4100,191,138,191,132,1,58,99999,1,34,88,-1,100,-1,-1,98,100,-1,-1,0,4,0,1,0,31805,0,9714,9714,13900,13900,13900,13900,13900,9000,9000,1543407042,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181128_73_7b5746e84b922f455ce928b93e1176d6,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181128_73_7b5746e84b922f455ce928b93e1176d6,https://jet.com/search?filter=scheduledDelivery&page=1&term=chicken,VM1-02-192.168.10.60,https://jet.com/search?filter=scheduledDelivery&page=1&term=chicken,28,11,search23,48,2018,200,Test Complete,18.1
24,3631.0,3578.0,3578.5000000033,3578.5000000033,7308,1790,5976.0,,0,1,702,1,2588958,2523494,29135,25372,0,11689.0,13292,3630,3624,3623,1805,12,3578,7055,3567,6783,6783,3578,3578,13296,13292,2189,1804,1804,22,18440.0,0.0,1543450454.409189,13293,13293,3631,3625,532,3624,0,0,155492,219377,1,3579,7055,3568,6784,3578.5000000033,3579,18440,14610,32.025427444099996,15449,2135960,0,260714,12200,0.81,0.87,0.25,1095.83,3708.258,4655.496,4655.496,20551.136000000002,14379.0,0.31,0.9,13297,13293,13293,0,-1,-1,1,3600,189,136,189,134,1,54,99999,1,34,92,-1,100,-1,-1,100,100,-1,-1,0,4,0,1,0,27035,0,8092,8092,12200,12100,12100,12100,12200,9000,9000,1543450529,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181129_XK_d9386570c6247a2d9a0ead54665cd1a2,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181129_XK_d9386570c6247a2d9a0ead54665cd1a2,https://jet.com/search?filter=scheduledDelivery&page=1&term=chicken,VM3-08-192.168.10.87,https://jet.com/search?filter=scheduledDelivery&page=1&term=chicken,28,11,search23,48,2018,200,Test Complete,18.1
24,3651.0,3651.0,3651.3000000004,3651.3000000004,7360,1842,6894.0,,0,1,698,1,2590280,2510287,30628,25739,0,,12560,3523,3516,3515,1857,19,3651,7071,3632,6846,6846,3651,3651,12584,12560,2291,1856,1856,26,18359.0,0.0,1543494275.732349,12560,12560,3523,3516,535,3516,0,0,156825,234212,1,3651,7072,3632,6846,3651.3000000004,3651,18359,15829,35.358498994899996,15449,2137827,0,260671,12000,0.81,0.87,0.24,608.2445,3865.113,4849.739000000001,4849.739000000001,19703.189,14042.0,0.31,0.9,12584,12560,12560,0,-1,-1,1,3700,193,134,193,134,1,58,99999,1,34,88,-1,100,-1,-1,100,100,-1,-1,0,4,0,1,0,26818,0,8160,8160,12000,12000,12000,12000,12000,9000,9000,1543494352,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181129_HS_b0ca8c794f5a2b289201e948f80e962f,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181129_HS_b0ca8c794f5a2b289201e948f80e962f,https://jet.com/search?filter=scheduledDelivery&page=1&term=chicken,VM2-06-192.168.10.74,https://jet.com/search?filter=scheduledDelivery&page=1&term=chicken,29,11,search23,48,2018,200,Test Complete,18.1
24,3352.0,3352.0,3352.6000000002,3352.5,6910,1698,17145.0,3352.0,0,1,705,1,2624686,2559209,29507,25765,0,,12442,3218,3209,3209,1707,9,3352,6672,3337,6408,6408,3352,3352,12448,12442,2096,1706,1706,23,17430.0,14.0,1543538282.388695,12443,12443,3219,3210,534,3210,0,0,166689,238176,1,3353,6672,3337,6408,3352.5,3353,17444,14149,32.4318129727,44879,2170634,0,260713,11500,0.81,0.87,0.25,946.347,3679.486,4695.366,4695.366,25351.025,14327.0,0.31,0.9,12449,12443,12443,0,-1,-1,1,3400,186,135,186,133,1,52,99999,1,34,92,-1,100,-1,-1,98,100,-1,-1,0,4,0,1,0,25418,0,7930,7930,11500,11500,11500,11500,11500,9000,9000,1543538361,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181130_AG_20ce4897b9c99e4aaddf81d824f5a86d,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181130_AG_20ce4897b9c99e4aaddf81d824f5a86d,https://jet.com/search?filter=scheduledDelivery&page=1&term=chicken,VM4-08-192.168.11.126,https://jet.com/search?filter=scheduledDelivery&page=1&term=chicken,29,11,search23,48,2018,200,Test Complete,18.1
24,3374.0,3325.0,3325.1000000018,3325.1000000018,7227,1692,8769.0,3325.0,0,1,701,1,2591823,2526716,30615,26854,0,,14399,3373,3367,3366,1706,6,3325,7189,3313,6888,6888,3325,3325,14404,14399,2092,1705,1705,23,18993.0,0.0,1543582377.546356,14399,14400,3374,3368,533,3367,0,0,149807,198844,1,3325,7190,3313,6889,3325.1000000018,3325,18993,15429,32.7045358203,15449,2138431,0,260798,12100,0.81,0.87,0.24,1046.173,3847.4829999999997,4800.564,4800.564,21473.205,14179.0,0.31,0.9,14405,14400,14399,0,-1,-1,1,3400,200,148,200,137,1,62,99999,1,34,92,-1,100,-1,-1,100,100,-1,-1,0,4,0,1,0,27016,0,8593,8593,12100,12100,12100,12100,12100,9000,9000,1543582455,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181130_G7_789670beb887ef80db58777090d517f7,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181130_G7_789670beb887ef80db58777090d517f7,https://jet.com/search?filter=scheduledDelivery&page=1&term=chicken,VM1-04-192.168.10.62,https://jet.com/search?filter=scheduledDelivery&page=1&term=chicken,30,11,search23,48,2018,200,Test Complete,18.1
24,3725.0,3660.0,3660.200000000301,3660.200000000301,7629,1920,9956.0,3660.0,0,1,716,1,2620773,2540780,30728,25830,0,,12868,3724,3718,3718,1932,12,3660,7442,3644,7115,7115,3660,3660,12888,12868,2381,1931,1931,25,18914.0,0.0,1543626215.9464061,12868,12868,3725,3719,536,3718,0,0,154217,232077,1,3660,7442,3644,7116,3660.200000000301,3660,18914,16430,35.3637537667,44879,2166731,0,260713,12600,0.81,0.87,0.23,1063.733,3771.49,5716.198,4726.955,20653.724,14429.0,0.31,0.9,12888,12868,12868,0,-1,-1,1,3700,193,133,193,134,1,58,99999,1,34,88,-1,100,-1,-1,98,100,-1,-1,0,4,0,1,0,27900,0,8475,8475,12600,12600,12600,12600,12600,9000,9000,1543626294,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181201_J5_624d1d55dbb1c941916b77a07bac31d4,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181201_J5_624d1d55dbb1c941916b77a07bac31d4,https://jet.com/search?filter=scheduledDelivery&page=1&term=chicken,VM4-06-192.168.10.94,https://jet.com/search?filter=scheduledDelivery&page=1&term=chicken,30,11,search23,48,2018,200,Test Complete,18.1
24,3600.0,3600.0,3600.1000000033,3600.1000000033,7447,1830,15212.0,3600.0,0,1,697,1,2591607,2526292,35089,25366,0,,13460,3497,3491,3491,1841,11,3600,7076,3587,6794,6794,3600,3600,13499,13460,2239,1840,1840,24,18495.0,0.0,1543670244.13532,13460,13461,3498,3492,538,3492,0,0,155511,217222,1,3600,7077,3587,6794,3600.1000000033,3600,18495,15209,33.5022026432,15452,2138817,0,260713,12400,0.81,0.87,0.23,991.471,3995.948,4767.219,4767.219,20072.4619999924,14314.0,0.31,0.9,13500,13461,13460,0,-1,-1,1,3600,194,135,194,139,1,54,99999,1,34,92,-1,100,-1,-1,100,100,-1,-1,0,3,0,1,0,26065,0,8485,8485,12400,12400,12400,12400,12400,9000,9000,1543670318,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181201_XK_4e215b01ae25816e259b4ea48158bacc,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181201_XK_4e215b01ae25816e259b4ea48158bacc,https://jet.com/search?filter=scheduledDelivery&page=1&term=chicken,VM3-07-192.168.10.86,https://jet.com/search?filter=scheduledDelivery&page=1&term=chicken,1,12,search23,48,2018,200,Test Complete,18.1
24,3657.0,3608.0,3608.9000000002,3608.9000000002,7250,1851,8616.0,3608.0,0,1,699,1,2588740,2523304,29712,25973,0,,12735,3657,3650,3649,1860,19,3608,6963,3600,6739,6739,3608,3608,12745,12735,2259,1859,1859,23,18030.0,0.0,1543713912.329626,12735,12735,3657,3650,531,3650,0,0,160006,231836,1,3609,6963,3600,6739,3608.9000000002,3609,18030,13050,29.7469797128,15452,2135848,0,260713,12000,0.81,0.87,0.22,997.421,4122.965,5098.057,5098.057,20441.483,14502.0,0.31,0.9,12745,12735,12735,0,-1,-1,1,3600,190,135,190,130,1,59,99999,1,33,91,-1,100,-1,-1,100,100,-1,-1,0,4,0,1,0,25423,0,8051,8051,12000,12000,12000,12000,12000,9000,9000,1543713987,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181202_SP_28d6558912a43a596678a7e01432d5b7,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181202_SP_28d6558912a43a596678a7e01432d5b7,https://jet.com/search?filter=scheduledDelivery&page=1&term=chicken,VM4-01-192.168.10.80,https://jet.com/search?filter=scheduledDelivery&page=1&term=chicken,1,12,search23,48,2018,200,Test Complete,18.1
24,3729.0,3680.0,3680.4000000047,3680.4000000047,4223,1980,10333.0,3680.0,0,1,696,1,2546964,2412240,28855,24219,0,,12314,3729,3723,3722,1987,12,3680,7012,3673,6774,6774,3680,3680,12318,12314,2407,1987,1987,23,18513.0,0.0,1543758011.196546,12314,12314,3729,3723,446,3723,0,0,154053,233427,1,3680,7012,3674,6774,3680.4000000047,3680,18513,12010,26.517995142399997,15448,2126610,0,260587,10000,0.86,0.87,0.36,859.9860000000001,3750.054,4644.008,4644.008,19197.981,6235.0,0.31,0.9,12318,12314,12314,0,-1,-1,1,3700,189,128,189,128,1,60,99999,1,33,91,-1,100,-1,-1,100,100,-1,-1,0,4,0,1,0,25294,0,8126,8126,10000,3700,5100,8300,9600,9000,9000,1543758087,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181202_RZ_ec87201dc00b2b909b8184723ee8cc1c,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181202_RZ_ec87201dc00b2b909b8184723ee8cc1c,https://jet.com/search?filter=scheduledDelivery&page=1&term=chicken,VM3-07-192.168.10.86,https://jet.com/search?filter=scheduledDelivery&page=1&term=chicken,2,12,search23,48,2018,200,Test Complete,18.1
24,4007.0,3939.0,3939.0000000003,3939.0000000003,4529,2138,7375.0,,0,1,702,1,2575862,2450808,29340,24720,0,,13620,4007,4000,3999,2149,10,3939,7675,3930,7408,7408,3939,3939,13623,13620,2540,2147,2147,23,18232.0,0.0,1543801420.498621,13621,13621,4007,4000,447,4000,0,0,160051,213429,1,3939,7675,3930,7409,3939.0000000003,3939,18232,13859,29.6851574213,44879,2154515,0,260629,10700,0.86,0.87,0.19,1029.568,5536.8269999999975,6288.689,6288.689,21867.403,7973.0,0.31,0.9,13624,13621,13621,0,-1,-1,1,4000,181,127,181,127,1,53,99999,1,32,90,-1,100,-1,-1,98,100,-1,-1,0,3,0,1,0,26314,0,8709,8709,10700,4000,4600,8300,10200,9000,9000,1543801500,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181203_9N_7cd5e5df95e0b139cee049d421bc23b7,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181203_9N_7cd5e5df95e0b139cee049d421bc23b7,https://jet.com/search?filter=scheduledDelivery&page=1&term=chicken,VM1-04-192.168.10.62,https://jet.com/search?filter=scheduledDelivery&page=1&term=chicken,2,12,search23,48,2018,200,Test Complete,18.1
24,3527.0,3472.0,3472.5000000034997,3472.5000000034997,4026,1872,6525.0,,0,1,694,1,2548383,2414125,28895,24251,0,,12480,3526,3518,3517,1881,6,3472,6789,3462,6504,6504,3472,3472,12483,12480,2278,1880,1880,23,18667.0,0.0,1543845521.2608259,12480,12480,3527,3518,448,3517,0,0,151734,227575,1,3473,6789,3462,6504,3472.5000000034997,3473,18667,11939,26.247526929,15451,2128523,0,260629,9700,0.86,0.87,0.38,936.293,3631.6420000000003,4558.235,4558.235,19422.275,6124.0,0.31,0.9,12483,12480,12480,0,-1,-1,1,3500,191,130,191,130,1,60,99999,1,32,86,-1,100,-1,-1,100,100,-1,-1,0,2,0,1,0,25368,0,7780,7780,9700,3500,3500,9200,9200,9000,9000,1543845596,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181203_S2_f4041430788b04cecfbc18d6cdeb7775,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181203_S2_f4041430788b04cecfbc18d6cdeb7775,https://jet.com/search?filter=scheduledDelivery&page=1&term=chicken,VM4-06-192.168.10.94,https://jet.com/search?filter=scheduledDelivery&page=1&term=chicken,3,12,search23,49,2018,200,Test Complete,18.1
