data.average.firstView,data.average.firstView.Colordepth,data.average.firstView.FirstInteractive,data.average.firstView.LastInteractive,data.average.firstView.PerformancePaintTiming.first-contentful-paint,data.average.firstView.PerformancePaintTiming.first-paint,data.average.firstView.SpeedIndex,data.average.firstView.TTFB,data.average.firstView.TTIMeasurementEnd,data.average.firstView.TimeToInteractive,data.average.firstView.aft,data.average.firstView.avgRun,data.average.firstView.basePageSSLTime,data.average.firstView.bigImageCount,data.average.firstView.bytesIn,data.average.firstView.bytesInDoc,data.average.firstView.bytesOut,data.average.firstView.bytesOutDoc,data.average.firstView.cached,data.average.firstView.chromeUserTiming.InteractiveTime,data.average.firstView.chromeUserTiming.domComplete,data.average.firstView.chromeUserTiming.domContentLoadedEventEnd,data.average.firstView.chromeUserTiming.domContentLoadedEventStart,data.average.firstView.chromeUserTiming.domInteractive,data.average.firstView.chromeUserTiming.domLoading,data.average.firstView.chromeUserTiming.fetchStart,data.average.firstView.chromeUserTiming.firstContentfulPaint,data.average.firstView.chromeUserTiming.firstImagePaint,data.average.firstView.chromeUserTiming.firstLayout,data.average.firstView.chromeUserTiming.firstMeaningfulPaint,data.average.firstView.chromeUserTiming.firstMeaningfulPaintCandidate,data.average.firstView.chromeUserTiming.firstPaint,data.average.firstView.chromeUserTiming.firstTextPaint,data.average.firstView.chromeUserTiming.loadEventEnd,data.average.firstView.chromeUserTiming.loadEventStart,data.average.firstView.chromeUserTiming.responseEnd,data.average.firstView.chromeUserTiming.unloadEventEnd,data.average.firstView.chromeUserTiming.unloadEventStart,data.average.firstView.connections,data.average.firstView.cpu.Idle,data.average.firstView.cpu.Paint,data.average.firstView.date,data.average.firstView.docTime,data.average.firstView.domComplete,data.average.firstView.domContentLoadedEventEnd,data.average.firstView.domContentLoadedEventStart,data.average.firstView.domElements,data.average.firstView.domInteractive,data.average.firstView.domLoading,data.average.firstView.domTime,data.average.firstView.effectiveBps,data.average.firstView.effectiveBpsDoc,data.average.firstView.final_base_page_request,data.average.firstView.firstContentfulPaint,data.average.firstView.firstImagePaint,data.average.firstView.firstLayout,data.average.firstView.firstMeaningfulPaint,data.average.firstView.firstPaint,data.average.firstView.firstTextPaint,data.average.firstView.fullyLoaded,data.average.firstView.fullyLoadedCPUms,data.average.firstView.fullyLoadedCPUpct,data.average.firstView.gzip_savings,data.average.firstView.gzip_total,data.average.firstView.image_savings,data.average.firstView.image_total,data.average.firstView.lastVisualChange,data.average.firstView.lighthouse.Accessibility,data.average.firstView.lighthouse.BestPractices,data.average.firstView.lighthouse.Performance,data.average.firstView.lighthouse.Performance.estimated-input-latency,data.average.firstView.lighthouse.Performance.first-contentful-paint,data.average.firstView.lighthouse.Performance.first-cpu-idle,data.average.firstView.lighthouse.Performance.first-meaningful-paint,data.average.firstView.lighthouse.Performance.interactive,data.average.firstView.lighthouse.Performance.speed-index,data.average.firstView.lighthouse.ProgressiveWebApp,data.average.firstView.lighthouse.SEO,data.average.firstView.loadEventEnd,data.average.firstView.loadEventStart,data.average.firstView.loadTime,data.average.firstView.maybeCaptcha,data.average.firstView.minify_savings,data.average.firstView.minify_total,data.average.firstView.optimization_checked,data.average.firstView.render,data.average.firstView.requests,data.average.firstView.requestsDoc,data.average.firstView.requestsFull,data.average.firstView.responses_200,data.average.firstView.responses_404,data.average.firstView.responses_other,data.average.firstView.result,data.average.firstView.run,data.average.firstView.score_cache,data.average.firstView.score_cdn,data.average.firstView.score_combine,data.average.firstView.score_compress,data.average.firstView.score_cookies,data.average.firstView.score_etags,data.average.firstView.score_gzip,data.average.firstView.score_keep-alive,data.average.firstView.score_minify,data.average.firstView.score_progressive_jpeg,data.average.firstView.server_rtt,data.average.firstView.smallImageCount,data.average.firstView.start_epoch,data.average.firstView.step,data.average.firstView.testStartOffset,data.average.firstView.test_run_time_ms,data.average.firstView.titleTime,data.average.firstView.userTime,data.average.firstView.userTime.snaptr,data.average.firstView.visualComplete,data.average.firstView.visualComplete85,data.average.firstView.visualComplete90,data.average.firstView.visualComplete95,data.average.firstView.visualComplete99,data.bwDown,data.bwUp,data.completed,data.connectivity,data.from,data.fvonly,data.id,data.latency,data.location,data.mobile,data.plr,data.successfulFVRuns,data.summary,data.testUrl,data.tester,data.url,speedtracker.day,speedtracker.month,speedtracker.slug,speedtracker.week,speedtracker.year,statusCode,statusText,webPagetestVersion
,24.0,,,4176.600000006099,4176.5000000014,4336.0,2187.0,,,0.0,1.0,699.0,2.0,3895294.0,3864146.0,38733.0,35215.0,0.0,,15363.0,4202.0,4167.0,4166.0,2198.0,14.0,4176.0,4176.0,4074.0,4176.0,4176.0,4176.0,4176.0,15392.0,15363.0,2700.0,2197.0,2197.0,23.0,,,1542000701.91051,15363.0,15363.0,4203.0,4168.0,1249.0,4167.0,0.0,0.0,223970.0,293271.0,1.0,4177.0,4177.0,4075.0,4177.0,4176.5000000014,4177.0,19579.0,18779.0,48.7159533074,52536.0,2170663.0,493402.0,1622001.0,14000.0,0.66,0.87,0.19,1166.787,5790.479,9756.023,5790.493,29313.2469999847,6406.0,0.31,0.9,15393.0,15364.0,15363.0,0.0,-1.0,-1.0,1.0,4200.0,163.0,150.0,163.0,133.0,1.0,29.0,99999.0,1.0,45.0,93.0,-1.0,70.0,-1.0,-1.0,98.0,100.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,27480.0,0.0,11572.0,11572.0,13400.0,4200.0,4200.0,4200.0,4700.0,9000,9000,1542000793,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181112_WA_393b06ecddc86189bebc98333c369c31,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181112_WA_393b06ecddc86189bebc98333c369c31,https://jet.com/c/electronics/4k-televisions/7587485051?experienceId=26,VM4-07-192.168.11.125,https://jet.com/c/electronics/4k-televisions/7587485051?experienceId=26,12,11,browse26,46,2018,200,Test Complete,18.1
,24.0,,,4606.4000000042,4606.4000000042,4886.0,2635.0,,,0.0,1.0,702.0,2.0,4044712.0,3952733.0,38270.0,33506.0,0.0,,16432.0,4679.0,4662.0,4661.0,2645.0,14.0,4606.0,4606.0,4499.0,4606.0,4606.0,4606.0,4606.0,16463.0,16432.0,3058.0,2644.0,2644.0,24.0,,,1542043842.562803,16433.0,16433.0,4679.0,4662.0,1243.0,4662.0,0.0,0.0,220156.0,286471.0,1.0,4606.0,4606.0,4499.0,4606.0,4606.4000000042,4606.0,21007.0,19480.0,43.4143080009,13915.0,2130574.0,512659.0,1748941.0,14600.0,0.66,0.87,0.2,2141.593,5543.08,9501.015,5543.095,35841.144,6152.0,0.31,0.9,16464.0,16433.0,16433.0,0.0,-1.0,-1.0,1.0,4700.0,163.0,149.0,163.0,135.0,1.0,27.0,99999.0,1.0,45.0,93.0,-1.0,71.0,-1.0,-1.0,100.0,100.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,30927.0,0.0,12207.0,12207.0,14100.0,4900.0,4900.0,4900.0,5500.0,9000,9000,1542043942,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181112_K3_c166866b7a04c9f1696ded7e3e018559,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181112_K3_c166866b7a04c9f1696ded7e3e018559,https://jet.com/c/electronics/4k-televisions/7587485051?experienceId=26,VM4-07-192.168.11.125,https://jet.com/c/electronics/4k-televisions/7587485051?experienceId=26,12,11,browse26,46,2018,200,Test Complete,18.1
,24.0,,,4155.0000000061,4155.0000000061,4257.0,2161.0,,,0.0,1.0,702.0,2.0,3871327.0,3842023.0,39694.0,34032.0,0.0,13943.0,15370.0,4220.0,4199.0,4198.0,2170.0,9.0,4155.0,4155.0,4084.0,4155.0,4155.0,4155.0,4155.0,15402.0,15371.0,2580.0,2169.0,2169.0,24.0,,,1542087923.25699,15371.0,15371.0,4220.0,4200.0,1240.0,4199.0,0.0,0.0,226844.0,290842.0,1.0,4155.0,4155.0,4085.0,4155.0,4155.0000000061,4155.0,19227.0,17869.0,42.9567307692,43343.0,2133700.0,498674.0,1635016.0,14000.0,0.66,0.87,0.18,2024.884,5879.745,9585.626,5879.7559999999985,35460.9420000076,6466.0,0.31,0.9,15402.0,15371.0,15371.0,0.0,-1.0,-1.0,1.0,4100.0,159.0,146.0,159.0,130.0,1.0,28.0,99999.0,1.0,44.0,94.0,-1.0,70.0,-1.0,-1.0,98.0,100.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,29122.0,0.0,11667.0,11667.0,13500.0,4100.0,4100.0,4100.0,4600.0,9000,9000,1542088020,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181113_G2_72f87e63e9533b887ce79d6581aec1a5,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181113_G2_72f87e63e9533b887ce79d6581aec1a5,https://jet.com/c/electronics/4k-televisions/7587485051?experienceId=26,VM4-01-192.168.11.119,https://jet.com/c/electronics/4k-televisions/7587485051?experienceId=26,13,11,browse26,46,2018,200,Test Complete,18.1
,24.0,,,4636.0999999960995,4636.0999999960995,4836.0,2339.0,,,0.0,1.0,712.0,2.0,3910115.0,3818134.0,42220.0,35114.0,0.0,,17295.0,4692.0,4654.0,4653.0,2352.0,27.0,4636.0,4636.0,4539.0,4636.0,4636.0,4636.0,4636.0,17354.0,17295.0,2975.0,2351.0,2351.0,27.0,,,1542131716.645645,17296.0,17296.0,4693.0,4655.0,1303.0,4654.0,0.0,0.0,213131.0,255274.0,1.0,4636.0,4636.0,4540.0,4637.0,4636.0999999960995,4636.0,20685.0,19299.0,43.3707865169,13915.0,2110835.0,498674.0,1635016.0,13500.0,0.66,0.87,0.29,2598.645,5763.103,9387.127,5763.115,9387.1269999924,6360.0,0.31,0.9,17355.0,17296.0,17296.0,0.0,-1.0,-1.0,1.0,4700.0,168.0,150.0,168.0,136.0,1.0,31.0,99999.0,1.0,45.0,94.0,-1.0,70.0,-1.0,-1.0,100.0,100.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,30965.0,0.0,11237.0,11237.0,12900.0,4700.0,4700.0,4700.0,5100.0,9000,9000,1542131816,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181113_0F_2e4c0dc37ab917be4aed6de853a81d9e,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181113_0F_2e4c0dc37ab917be4aed6de853a81d9e,https://jet.com/c/electronics/4k-televisions/7587485051?experienceId=26,VM4-05-192.168.11.123,https://jet.com/c/electronics/4k-televisions/7587485051?experienceId=26,13,11,browse26,46,2018,200,Test Complete,18.1
,24.0,,,4494.800000000399,4494.7000000029,4657.0,2367.0,,,0.0,1.0,703.0,2.0,3904557.0,3868025.0,40604.0,34918.0,0.0,,15179.0,4540.0,4514.0,4513.0,2376.0,14.0,4494.0,4494.0,4384.0,4494.0,4494.0,4494.0,4494.0,15200.0,15179.0,2834.0,2375.0,2375.0,26.0,,,1542175897.620999,15180.0,15179.0,4540.0,4514.0,1308.0,4513.0,0.0,0.0,231504.0,301882.0,1.0,4495.0,4495.0,4385.0,4495.0,4494.7000000029,4495.0,19233.0,18359.0,48.6228813559,44882.0,2163576.0,498674.0,1635034.0,13600.0,0.66,0.87,0.2,2041.209,5571.793000000002,10075.66,5571.811,35406.43,6172.0,0.31,0.9,15200.0,15179.0,15180.0,0.0,-1.0,-1.0,1.0,4500.0,171.0,148.0,171.0,136.0,1.0,34.0,99999.0,1.0,42.0,90.0,-1.0,70.0,-1.0,-1.0,98.0,100.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,26939.0,0.0,11368.0,11368.0,13600.0,4500.0,4500.0,4500.0,5300.0,9000,9000,1542175990,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181114_2P_67a32f334d9443641b045fc2e440a4f6,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181114_2P_67a32f334d9443641b045fc2e440a4f6,https://jet.com/c/electronics/4k-televisions/7587485051?experienceId=26,VM1-08-192.168.11.95,https://jet.com/c/electronics/4k-televisions/7587485051?experienceId=26,14,11,browse26,46,2018,200,Test Complete,18.1
,24.0,,,4153.2000000007,4153.2000000007,4410.0,2217.0,,,0.0,1.0,700.0,2.0,3949280.0,3847013.0,45639.0,35031.0,0.0,,15945.0,4205.0,4183.0,4183.0,2226.0,31.0,4153.0,4153.0,4049.0,4153.0,4153.0,4153.0,4153.0,16046.0,15945.0,2734.0,2225.0,2225.0,25.0,,,1542263089.688071,15946.0,15945.0,4205.0,4183.0,1327.0,4183.0,0.0,0.0,196530.0,280210.0,1.0,4153.0,4153.0,4050.0,4153.0,4153.2000000007,4153.0,22312.0,20439.0,46.0256698942,15452.0,2146250.0,498674.0,1635086.0,14000.0,0.66,0.87,0.19,2420.305,5657.108,10022.277,5657.126,35689.019,6246.0,0.31,0.9,16046.0,15945.0,15946.0,0.0,-1.0,-1.0,1.0,4200.0,223.0,154.0,223.0,168.0,1.0,54.0,99999.0,1.0,44.0,93.0,-1.0,70.0,-1.0,-1.0,100.0,100.0,-1.0,0.0,0.0,3.0,0.0,1.0,0.0,30906.0,0.0,11797.0,11797.0,14000.0,4400.0,4400.0,4400.0,4700.0,9000,9000,1542263189,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181115_ET_b0a24616675a3febe6fe87ad470e8793,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181115_ET_b0a24616675a3febe6fe87ad470e8793,https://jet.com/c/electronics/4k-televisions/7587485051?experienceId=26,VM2-02-192.168.11.99,https://jet.com/c/electronics/4k-televisions/7587485051?experienceId=26,15,11,browse26,46,2018,200,Test Complete,18.1
,24.0,,,4421.5000000004,4421.5000000004,4565.0,2425.0,,,0.0,1.0,704.0,2.0,3928500.0,3847971.0,43216.0,35510.0,0.0,,17483.0,4433.0,4409.0,4408.0,2437.0,42.0,4421.0,4421.0,4263.0,4421.0,4421.0,4421.0,4421.0,17539.0,17483.0,2836.0,2436.0,2436.0,27.0,,,1542295777.150019,17484.0,17484.0,4434.0,4409.0,1318.0,4409.0,0.0,0.0,189389.0,255526.0,1.0,4422.0,4422.0,4264.0,4422.0,4421.5000000004,4422.0,23168.0,22140.0,49.2876224399,15454.0,2125926.0,498674.0,1635078.0,14500.0,0.66,0.86,,2247.838,6497.5859999999975,10632.613,6497.601,,7086.0,0.31,0.9,17539.0,17484.0,17484.0,0.0,-1.0,-1.0,1.0,4400.0,217.0,160.0,217.0,161.0,1.0,55.0,99999.0,1.0,45.0,94.0,-1.0,70.0,-1.0,-1.0,100.0,100.0,-1.0,0.0,0.0,3.0,0.0,1.0,0.0,32285.0,0.0,12230.0,12230.0,14300.0,4400.0,4400.0,4400.0,4800.0,9000,9000,1542295864,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181115_K7_bdf3343e5759eec9251089ee40ce8fda,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181115_K7_bdf3343e5759eec9251089ee40ce8fda,https://jet.com/c/electronics/4k-televisions/7587485051?experienceId=26,VM4-01-192.168.11.119,https://jet.com/c/electronics/4k-televisions/7587485051?experienceId=26,15,11,browse26,46,2018,200,Test Complete,18.1
,24.0,4769.0,4720.0,4720.6000000001,4720.6000000001,5027.0,2603.0,10139.0,4720.0,0.0,1.0,707.0,2.0,3862500.0,3836712.0,40909.0,35258.0,0.0,,16825.0,4769.0,4760.0,4760.0,2616.0,19.0,4720.0,4720.0,4540.0,4720.0,4720.0,4720.0,4720.0,16850.0,16825.0,3024.0,2615.0,2615.0,26.0,19641.0,0.0,1542307191.522037,16826.0,16826.0,4769.0,4760.0,1316.0,4760.0,0.0,0.0,226699.0,269754.0,1.0,4721.0,4721.0,4540.0,4721.0,4720.6000000001,4721.0,19641.0,19209.0,50.117401513199994,15449.0,2123479.0,498674.0,1635036.0,14700.0,0.66,0.86,0.19,2273.1020000000008,5620.318,10128.831,5620.329000000002,35820.73,6230.0,0.31,0.9,16850.0,16826.0,16826.0,0.0,-1.0,-1.0,1.0,4800.0,172.0,154.0,172.0,135.0,1.0,36.0,99999.0,1.0,44.0,93.0,-1.0,70.0,-1.0,-1.0,100.0,100.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,28102.0,0.0,12460.0,12460.0,14700.0,5000.0,5000.0,5000.0,5200.0,9000,9000,1542307283,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181115_QN_e934ab91a1007d41cb52f6526e6872cd,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181115_QN_e934ab91a1007d41cb52f6526e6872cd,https://jet.com/c/electronics/4k-televisions/7587485051?experienceId=26,VM2-07-192.168.11.102,https://jet.com/c/electronics/4k-televisions/7587485051?experienceId=26,15,11,browse26,46,2018,200,Test Complete,18.1
,24.0,4261.0,4189.0,4189.4999999931,4189.4999999931,4441.0,2305.0,9255.0,4189.0,0.0,1.0,709.0,2.0,3981096.0,3942028.0,45000.0,39328.0,0.0,,16087.0,4261.0,4243.0,4242.0,2315.0,13.0,4189.0,4189.0,4144.0,4189.0,4189.0,4189.0,4189.0,16110.0,16087.0,2821.0,2314.0,2314.0,26.0,20141.0,0.0,1542351280.984395,16087.0,16087.0,4261.0,4243.0,1333.0,4243.0,0.0,0.0,223205.0,286027.0,1.0,4190.0,4190.0,4145.0,4190.0,4189.4999999931,4190.0,20141.0,18260.0,46.1577350859,15449.0,2179067.0,527829.0,1695687.0,14200.0,0.74,0.86,0.2,2359.99,5551.124,9438.543,5551.137,36806.4370000153,6166.0,0.31,0.9,16111.0,16087.0,16087.0,0.0,-1.0,-1.0,1.0,4200.0,197.0,157.0,197.0,149.0,1.0,47.0,99999.0,1.0,43.0,92.0,-1.0,69.0,-1.0,-1.0,100.0,100.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,27392.0,0.0,11797.0,11797.0,13700.0,4400.0,4400.0,4400.0,5500.0,9000,9000,1542351370,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181116_GP_d5fb0a25b7421cc17b1bf0c211094b87,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181116_GP_d5fb0a25b7421cc17b1bf0c211094b87,https://jet.com/c/electronics/4k-televisions/7587485051?experienceId=26,VM4-02-192.168.11.120,https://jet.com/c/electronics/4k-televisions/7587485051?experienceId=26,16,11,browse26,46,2018,200,Test Complete,18.1
,24.0,5772.0,5735.0,5735.0999999908,5735.0999999908,5986.0,3939.0,14716.0,5735.0,0.0,1.0,706.0,2.0,3941102.0,3922565.0,43115.0,38215.0,0.0,,17317.0,5771.0,5761.0,5761.0,3950.0,22.0,5735.0,5735.0,5654.0,5735.0,5735.0,5735.0,5735.0,17334.0,17317.0,4398.0,3949.0,3949.0,24.0,20076.0,0.0,1542395381.441403,17318.0,17318.0,5772.0,5762.0,1268.0,5762.0,0.0,0.0,244227.0,293188.0,1.0,5735.0,5735.0,5654.0,5735.0,5735.0999999908,5735.0,20076.0,17470.0,44.1942828232,15452.0,2140099.0,527829.0,1695637.0,15800.0,0.74,0.86,0.18,1212.891,5886.696999999999,10130.945,5886.709,34922.477,6474.0,0.31,0.9,17334.0,17318.0,17318.0,0.0,-1.0,-1.0,1.0,5800.0,169.0,153.0,169.0,138.0,1.0,30.0,99999.0,1.0,43.0,91.0,-1.0,69.0,-1.0,-1.0,100.0,100.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,27017.0,0.0,13385.0,13385.0,14900.0,5800.0,5800.0,5800.0,7000.0,9000,9000,1542395471,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181116_1K_e68dc1ee6d25a267deff8b7c48c5a419,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181116_1K_e68dc1ee6d25a267deff8b7c48c5a419,https://jet.com/c/electronics/4k-televisions/7587485051?experienceId=26,VM3-04-192.168.11.111,https://jet.com/c/electronics/4k-televisions/7587485051?experienceId=26,16,11,browse26,46,2018,200,Test Complete,18.1
,24.0,4449.0,4363.0,4363.7000000017,4363.7000000017,4712.0,2445.0,14125.0,4363.0,0.0,1.0,704.0,2.0,4067634.0,3965318.0,47235.0,40694.0,0.0,,17658.0,4449.0,4424.0,4423.0,2456.0,8.0,4363.0,4363.0,4307.0,4363.0,4363.0,4363.0,4363.0,17692.0,17658.0,2869.0,2455.0,2455.0,25.0,23834.0,0.0,1542482757.037777,17659.0,17659.0,4449.0,4425.0,1342.0,4424.0,0.0,0.0,190174.0,260636.0,1.0,4364.0,4364.0,4307.0,4364.0,4363.7000000017,4364.0,23834.0,22349.0,47.18176060800001,15448.0,2176544.0,547639.0,1721394.0,15500.0,0.74,0.87,0.21,2406.971,5517.349,9693.16,5517.361,35299.796,6142.0,0.31,0.9,17693.0,17659.0,17659.0,0.0,-1.0,-1.0,1.0,4400.0,219.0,158.0,219.0,164.0,1.0,54.0,99999.0,1.0,44.0,94.0,-1.0,69.0,-1.0,-1.0,100.0,100.0,-1.0,0.0,0.0,3.0,0.0,1.0,0.0,32405.0,0.0,13576.0,13576.0,15000.0,4600.0,4600.0,4600.0,5600.0,9000,9000,1542482858,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181117_MK_8617da7ef5cd3f1aa3bd899b7d67a9d0,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181117_MK_8617da7ef5cd3f1aa3bd899b7d67a9d0,https://jet.com/c/electronics/4k-televisions/7587485051?experienceId=26,VM1-08-192.168.11.95,https://jet.com/c/electronics/4k-televisions/7587485051?experienceId=26,17,11,browse26,46,2018,200,Test Complete,18.1
,24.0,4264.0,4264.0,4264.599999995,4264.599999995,4500.0,2178.0,9280.0,4264.0,0.0,1.0,709.0,2.0,4045083.0,4015821.0,48887.0,40958.0,0.0,20524.0,42160.0,4253.0,4219.0,4218.0,2189.0,6.0,4264.0,4264.0,4124.0,4264.0,4264.0,4264.0,4264.0,42252.0,42160.0,2706.0,2188.0,2188.0,25.0,44697.0,0.0,1542526863.727947,42161.0,42161.0,4254.0,4220.0,1347.0,4219.0,0.0,0.0,95135.0,100438.0,1.0,4265.0,4265.0,4125.0,4265.0,4264.599999995,4265.0,44697.0,26700.0,29.9293801143,44881.0,2152801.0,547639.0,1721349.0,14700.0,0.74,0.87,0.22,1638.14,5512.225,9214.337,5512.24,30154.797,5852.0,0.31,0.9,42253.0,42161.0,42161.0,0.0,-1.0,-1.0,1.0,4300.0,221.0,205.0,221.0,164.0,1.0,56.0,99999.0,1.0,45.0,93.0,-1.0,69.0,-1.0,-1.0,98.0,100.0,-1.0,0.0,0.0,3.0,0.0,1.0,0.0,58359.0,0.0,11810.0,11810.0,13700.0,4300.0,4300.0,4300.0,5600.0,9000,9000,1542527033,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181118_8T_aa95b5925b2c786427c811cbd7fa3572,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181118_8T_aa95b5925b2c786427c811cbd7fa3572,https://jet.com/c/electronics/4k-televisions/7587485051?experienceId=26,VM4-03-192.168.11.122,https://jet.com/c/electronics/4k-televisions/7587485051?experienceId=26,18,11,browse26,46,2018,200,Test Complete,18.1
,24.0,4383.0,4328.0,4328.7999999993,4328.7999999993,4647.0,2390.0,9750.0,4328.0,0.0,1.0,705.0,2.0,4066231.0,3963878.0,47344.0,40816.0,0.0,,16507.0,4383.0,4363.0,4363.0,2400.0,14.0,4328.0,4328.0,4254.0,4328.0,4328.0,4328.0,4328.0,16533.0,16507.0,2809.0,2398.0,2398.0,27.0,22893.0,0.0,1542570177.9319394,16508.0,16508.0,4383.0,4364.0,1341.0,4364.0,0.0,0.0,198323.0,280767.0,1.0,4329.0,4329.0,4255.0,4329.0,4328.7999999993,4329.0,22893.0,20250.0,44.5054945055,15449.0,2175671.0,547639.0,1721394.0,14500.0,0.74,0.87,0.17,2839.63,5994.985,10444.797,5995.004,36840.979,6628.0,0.31,0.9,16534.0,16508.0,16508.0,0.0,-1.0,-1.0,1.0,4400.0,218.0,157.0,218.0,163.0,1.0,54.0,99999.0,1.0,44.0,93.0,-1.0,69.0,-1.0,-1.0,100.0,100.0,-1.0,0.0,0.0,3.0,0.0,1.0,0.0,31305.0,0.0,12160.0,12160.0,14000.0,4600.0,4600.0,4600.0,5500.0,9000,9000,1542570279,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181118_9S_cf96dc15204f8f3b5fecc6b87018131e,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181118_9S_cf96dc15204f8f3b5fecc6b87018131e,https://jet.com/c/electronics/4k-televisions/7587485051?experienceId=26,VM1-05-192.168.12.42,https://jet.com/c/electronics/4k-televisions/7587485051?experienceId=26,18,11,browse26,46,2018,200,Test Complete,18.1
,24.0,4044.0,3992.0,3992.0999999958003,3992.0999999958003,4198.0,2143.0,20875.0,3992.0,0.0,1.0,701.0,2.0,4102069.0,4000092.0,51391.0,40792.0,0.0,,16028.0,4044.0,4021.0,4021.0,2154.0,19.0,3992.0,3992.0,3917.0,3992.0,3992.0,3992.0,3992.0,16138.0,16028.0,2660.0,2151.0,2151.0,26.0,22074.0,152.0,1542615177.546463,16028.0,16028.0,4044.0,4022.0,1349.0,4021.0,0.0,0.0,204255.0,288087.0,1.0,3992.0,3992.0,3917.0,3992.0,3992.0999999958003,3992.0,22226.0,20989.0,45.7897033159,44877.0,2210230.0,547639.0,1721394.0,14100.0,0.74,0.87,0.2,2537.503,5520.191,9729.529,5520.2019999999975,36136.689000007595,6139.0,0.31,0.9,16138.0,16028.0,16028.0,0.0,-1.0,-1.0,1.0,4000.0,225.0,157.0,225.0,171.0,1.0,53.0,99999.0,1.0,44.0,94.0,-1.0,69.0,-1.0,-1.0,98.0,100.0,-1.0,0.0,0.0,3.0,0.0,1.0,0.0,32231.0,0.0,12181.0,12181.0,13400.0,4200.0,4200.0,4200.0,5300.0,9000,9000,1542615277,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181119_JD_57bffa94b15888aaa4add68dbe8873dc,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181119_JD_57bffa94b15888aaa4add68dbe8873dc,https://jet.com/c/electronics/4k-televisions/7587485051?experienceId=26,VM4-06-192.168.11.124,https://jet.com/c/electronics/4k-televisions/7587485051?experienceId=26,19,11,browse26,47,2018,200,Test Complete,18.1
