data.average.firstView,data.average.firstView.Colordepth,data.average.firstView.FirstInteractive,data.average.firstView.FirstPaintedHero,data.average.firstView.LastInteractive,data.average.firstView.LastPaintedHero,data.average.firstView.PerformancePaintTiming.first-contentful-paint,data.average.firstView.PerformancePaintTiming.first-paint,data.average.firstView.SpeedIndex,data.average.firstView.TTFB,data.average.firstView.TTIMeasurementEnd,data.average.firstView.TimeToInteractive,data.average.firstView.aft,data.average.firstView.avgRun,data.average.firstView.basePageSSLTime,data.average.firstView.bigImageCount,data.average.firstView.bytesIn,data.average.firstView.bytesInDoc,data.average.firstView.bytesOut,data.average.firstView.bytesOutDoc,data.average.firstView.cached,data.average.firstView.chromeUserTiming.InteractiveTime,data.average.firstView.chromeUserTiming.domComplete,data.average.firstView.chromeUserTiming.domContentLoadedEventEnd,data.average.firstView.chromeUserTiming.domContentLoadedEventStart,data.average.firstView.chromeUserTiming.domInteractive,data.average.firstView.chromeUserTiming.domLoading,data.average.firstView.chromeUserTiming.fetchStart,data.average.firstView.chromeUserTiming.firstContentfulPaint,data.average.firstView.chromeUserTiming.firstImagePaint,data.average.firstView.chromeUserTiming.firstLayout,data.average.firstView.chromeUserTiming.firstMeaningfulPaint,data.average.firstView.chromeUserTiming.firstMeaningfulPaintCandidate,data.average.firstView.chromeUserTiming.firstPaint,data.average.firstView.chromeUserTiming.firstTextPaint,data.average.firstView.chromeUserTiming.loadEventEnd,data.average.firstView.chromeUserTiming.loadEventStart,data.average.firstView.chromeUserTiming.responseEnd,data.average.firstView.chromeUserTiming.unloadEventEnd,data.average.firstView.chromeUserTiming.unloadEventStart,data.average.firstView.connections,data.average.firstView.cpu.Idle,data.average.firstView.cpu.Paint,data.average.firstView.date,data.average.firstView.docTime,data.average.firstView.domComplete,data.average.firstView.domContentLoadedEventEnd,data.average.firstView.domContentLoadedEventStart,data.average.firstView.domElements,data.average.firstView.domInteractive,data.average.firstView.domLoading,data.average.firstView.domTime,data.average.firstView.effectiveBps,data.average.firstView.effectiveBpsDoc,data.average.firstView.final_base_page_request,data.average.firstView.firstContentfulPaint,data.average.firstView.firstImagePaint,data.average.firstView.firstLayout,data.average.firstView.firstMeaningfulPaint,data.average.firstView.firstPaint,data.average.firstView.firstTextPaint,data.average.firstView.fullyLoaded,data.average.firstView.fullyLoadedCPUms,data.average.firstView.fullyLoadedCPUpct,data.average.firstView.gzip_savings,data.average.firstView.gzip_total,data.average.firstView.heroElementTimes.BackgroundImage,data.average.firstView.heroElementTimes.FirstPaintedHero,data.average.firstView.heroElementTimes.Heading,data.average.firstView.heroElementTimes.Image,data.average.firstView.heroElementTimes.LastPaintedHero,data.average.firstView.image_savings,data.average.firstView.image_total,data.average.firstView.lastVisualChange,data.average.firstView.lighthouse.Accessibility,data.average.firstView.lighthouse.BestPractices,data.average.firstView.lighthouse.Performance,data.average.firstView.lighthouse.Performance.estimated-input-latency,data.average.firstView.lighthouse.Performance.first-contentful-paint,data.average.firstView.lighthouse.Performance.first-cpu-idle,data.average.firstView.lighthouse.Performance.first-meaningful-paint,data.average.firstView.lighthouse.Performance.interactive,data.average.firstView.lighthouse.Performance.max-potential-fid,data.average.firstView.lighthouse.Performance.speed-index,data.average.firstView.lighthouse.ProgressiveWebApp,data.average.firstView.lighthouse.SEO,data.average.firstView.loadEventEnd,data.average.firstView.loadEventStart,data.average.firstView.loadTime,data.average.firstView.maybeCaptcha,data.average.firstView.minify_savings,data.average.firstView.minify_total,data.average.firstView.optimization_checked,data.average.firstView.render,data.average.firstView.requests,data.average.firstView.requestsDoc,data.average.firstView.requestsFull,data.average.firstView.responses_200,data.average.firstView.responses_404,data.average.firstView.responses_other,data.average.firstView.result,data.average.firstView.run,data.average.firstView.score_cache,data.average.firstView.score_cdn,data.average.firstView.score_combine,data.average.firstView.score_compress,data.average.firstView.score_cookies,data.average.firstView.score_etags,data.average.firstView.score_gzip,data.average.firstView.score_keep-alive,data.average.firstView.score_minify,data.average.firstView.score_progressive_jpeg,data.average.firstView.server_rtt,data.average.firstView.smallImageCount,data.average.firstView.start_epoch,data.average.firstView.step,data.average.firstView.testStartOffset,data.average.firstView.test_run_time_ms,data.average.firstView.titleTime,data.average.firstView.userTime,data.average.firstView.userTime.snaptr,data.average.firstView.visualComplete,data.average.firstView.visualComplete85,data.average.firstView.visualComplete90,data.average.firstView.visualComplete95,data.average.firstView.visualComplete99,data.bwDown,data.bwUp,data.completed,data.connectivity,data.from,data.fvonly,data.id,data.latency,data.location,data.mobile,data.plr,data.successfulFVRuns,data.summary,data.testRuns,data.testUrl,data.tester,data.url,speedtracker.day,speedtracker.month,speedtracker.slug,speedtracker.week,speedtracker.year,statusCode,statusText,webPagetestVersion
,24.0,4150.0,,4074.0,,4074.3999999995003,4074.3999999995003,5334.0,2345.0,13969.0,4074.0,0.0,1.0,698.0,6.0,4473701.0,4443356.0,47684.0,42159.0,0.0,,18101.0,4150.0,4132.0,4132.0,2355.0,15.0,4074.0,4074.0,4034.0,4074.0,4074.0,4074.0,4074.0,18124.0,18101.0,2870.0,2354.0,2354.0,28.0,22141.0,113.0,1544325631.235615,18102.0,18102.0,4150.0,4133.0,1322.0,4133.0,0.0,0.0,224707.0,281992.0,1.0,4074.0,4074.0,4034.0,4074.0,4074.3999999995003,4074.0,22254.0,19759.0,37.3464373464,44879.0,2072121.0,,,,,,583212.0,2290912.0,13900.0,0.74,0.87,0.16,2386.407,4904.47,8319.834,4904.479,38386.959,,9086.0,0.31,0.9,18124.0,18102.0,18102.0,0.0,-1.0,-1.0,1.0,4100.0,222.0,167.0,222.0,164.0,1.0,57.0,99999.0,1.0,45.0,94.0,-1.0,75.0,-1.0,-1.0,98.0,100.0,-1.0,0.0,0.0,6.0,0.0,1.0,0.0,33014.0,0.0,11769.0,11769.0,13900.0,5700.0,5700.0,5700.0,5700.0,9000,9000,1544325736,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181209_Q3_136807432f9febcad9a2b6e00df75f52,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181209_Q3_136807432f9febcad9a2b6e00df75f52,,https://jet.com/c/beauty/skin-care/9893586599?experienceId=27,VM1-05-192.168.10.63,https://jet.com/c/beauty/skin-care/9893586599?experienceId=27,8,12,product27,49,2018,200,Test Complete,18.1
,24.0,4047.0,,3989.0,,3989.5000000033,3989.5000000033,5272.0,2234.0,9122.0,3989.0,0.0,1.0,704.0,6.0,4512385.0,4377688.0,49078.0,42238.0,0.0,,16608.0,4046.0,4032.0,4031.0,2248.0,15.0,3989.0,3989.0,3929.0,3989.0,3989.0,3989.0,3989.0,16631.0,16608.0,2753.0,2247.0,2247.0,27.0,22585.0,0.0,1544369724.005139,16608.0,16608.0,4047.0,4032.0,1347.0,4031.0,0.0,0.0,221727.0,304556.0,1.0,3990.0,3990.0,3930.0,3990.0,3989.5000000033,3990.0,22585.0,20600.0,39.0225421481,46333.0,2092453.0,,,,,,569808.0,2221453.0,14200.0,0.74,0.87,0.12,1617.904,5693.735,8695.29,5693.75,39306.3870000076,,9702.0,0.31,0.9,16632.0,16608.0,16608.0,0.0,-1.0,-1.0,1.0,4000.0,226.0,164.0,226.0,169.0,1.0,56.0,99999.0,1.0,46.0,94.0,-1.0,75.0,-1.0,-1.0,98.0,100.0,-1.0,0.0,0.0,8.0,0.0,1.0,0.0,32388.0,0.0,12083.0,12083.0,13700.0,5600.0,5600.0,5600.0,5600.0,9000,9000,1544369828,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181209_AJ_9fc8dd1f9e983b1d2aaf22042a92cbc0,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181209_AJ_9fc8dd1f9e983b1d2aaf22042a92cbc0,,https://jet.com/c/beauty/skin-care/9893586599?experienceId=27,VM3-05-192.168.10.84,https://jet.com/c/beauty/skin-care/9893586599?experienceId=27,9,12,product27,49,2018,200,Test Complete,18.1
,24.0,4262.0,,4230.0,,4230.7999999994,4230.7999999994,5523.0,2253.0,12647.0,4230.0,0.0,1.0,698.0,5.0,4229599.0,4197234.0,47493.0,41968.0,0.0,14991.0,16245.0,4261.0,4241.0,4240.0,2263.0,21.0,4230.0,4230.0,4132.0,4230.0,4230.0,4230.0,4230.0,16271.0,16245.0,2789.0,2262.0,2262.0,27.0,22595.0,0.0,1544413186.022923,16245.0,16246.0,4262.0,4242.0,1295.0,4241.0,0.0,0.0,207924.0,299973.0,1.0,4231.0,4231.0,4132.0,4231.0,4230.7999999994,4231.0,22595.0,19950.0,37.8414264036,15451.0,2043392.0,,,,,,568190.0,2081853.0,14300.0,0.74,0.87,0.17,2158.958,4923.428,8256.318000000001,4923.45,32747.58,,8698.0,0.31,0.9,16272.0,16246.0,16245.0,0.0,-1.0,-1.0,1.0,4200.0,219.0,161.0,219.0,164.0,1.0,54.0,99999.0,1.0,45.0,94.0,-1.0,73.0,-1.0,-1.0,100.0,100.0,-1.0,0.0,0.0,6.0,0.0,1.0,0.0,32165.0,0.0,11955.0,11955.0,13900.0,5900.0,5900.0,5900.0,5900.0,9000,9000,1544413285,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181210_G0_563c315a3c230f4212ec8ef1ab3fcd42,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181210_G0_563c315a3c230f4212ec8ef1ab3fcd42,,https://jet.com/c/beauty/skin-care/9893586599?experienceId=27,VM2-06-192.168.10.74,https://jet.com/c/beauty/skin-care/9893586599?experienceId=27,9,12,product27,49,2018,200,Test Complete,18.1
,24.0,4409.0,,4374.0,,4374.1000000009,4374.1000000009,6046.0,2564.0,13414.0,4374.0,0.0,1.0,701.0,6.0,4460052.0,4325354.0,48314.0,41419.0,0.0,,15518.0,4409.0,4388.0,4388.0,2579.0,21.0,4374.0,4374.0,4293.0,4374.0,4374.0,4374.0,4374.0,15544.0,15518.0,3081.0,2579.0,2579.0,25.0,22020.0,0.0,1544457277.063077,15519.0,15519.0,4409.0,4389.0,1352.0,4388.0,0.0,0.0,229237.0,333875.0,1.0,4374.0,4374.0,4293.0,4374.0,4374.1000000009,4374.0,22020.0,18920.0,36.7449990289,15452.0,2062259.0,,,,,,564581.0,2202922.0,13500.0,0.74,0.87,0.15,2209.268,5012.205,8519.37,5012.218,39223.373999999996,,9237.0,0.31,0.9,15545.0,15519.0,15519.0,0.0,-1.0,-1.0,1.0,4400.0,228.0,164.0,228.0,171.0,1.0,56.0,99999.0,1.0,45.0,93.0,-1.0,75.0,-1.0,-1.0,100.0,100.0,-1.0,0.0,0.0,8.0,0.0,1.0,0.0,30876.0,0.0,11563.0,11563.0,13500.0,6700.0,6700.0,6700.0,6700.0,9000,9000,1544457378,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181210_XM_57c34e3c2d0fc1a42b1fa20c467f5e19,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181210_XM_57c34e3c2d0fc1a42b1fa20c467f5e19,,https://jet.com/c/beauty/skin-care/9893586599?experienceId=27,VM1-01-192.168.10.43,https://jet.com/c/beauty/skin-care/9893586599?experienceId=27,10,12,product27,50,2018,200,Test Complete,18.1
,24.0,4118.0,,4048.0,,4048.0000000007,4048.0000000007,7277.0,2274.0,8787.0,,0.0,1.0,696.0,5.0,4344254.0,4209562.0,51393.0,41672.0,0.0,,15673.0,4117.0,4098.0,4098.0,2285.0,27.0,4048.0,4048.0,3998.0,4048.0,4048.0,4048.0,4048.0,15758.0,15674.0,2794.0,2284.0,2284.0,26.0,22382.0,0.0,1544501254.413142,15674.0,15674.0,4118.0,4099.0,1359.0,4099.0,0.0,0.0,216046.0,314146.0,1.0,4048.0,4048.0,3998.0,4048.0,4048.0000000007,4048.0,22382.0,19390.0,37.216890595,15450.0,2060797.0,,,,,,569755.0,2083769.0,13600.0,0.74,0.87,0.18,2232.681,4740.559,7866.523,4740.571,37429.672999999995,,8674.0,0.31,0.9,15758.0,15674.0,15674.0,0.0,-1.0,-1.0,1.0,4100.0,227.0,161.0,227.0,173.0,1.0,53.0,99999.0,1.0,46.0,94.0,-1.0,73.0,-1.0,-1.0,100.0,100.0,-1.0,0.0,0.0,8.0,0.0,1.0,0.0,31096.0,0.0,11320.0,11320.0,13000.0,8800.0,8800.0,10300.0,10600.0,9000,9000,1544501352,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181211_D3_3b50669b64bc8b4b8f26fdcad0dea6ed,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181211_D3_3b50669b64bc8b4b8f26fdcad0dea6ed,,https://jet.com/c/beauty/skin-care/9893586599?experienceId=27,VM3-03-192.168.10.82,https://jet.com/c/beauty/skin-care/9893586599?experienceId=27,10,12,product27,50,2018,200,Test Complete,18.1
,24.0,4405.0,,4405.0,,4405.2999999984995,4405.2999999984995,6001.0,2505.0,12789.0,4405.0,0.0,1.0,748.0,6.0,4473971.0,4339274.0,48012.0,41145.0,0.0,,16419.0,4076.0,4050.0,4050.0,2522.0,9.0,4405.0,4405.0,4347.0,4405.0,4405.0,4405.0,4405.0,16445.0,16419.0,3041.0,2519.0,2519.0,26.0,22830.0,0.0,1544545379.868385,16420.0,16420.0,4077.0,4051.0,1370.0,4050.0,0.0,0.0,220121.0,311841.0,1.0,4405.0,4405.0,4347.0,4405.0,4405.2999999984995,4405.0,22830.0,21190.0,39.950980392199995,15450.0,2066694.0,,,,,,569028.0,2212617.0,15000.0,0.74,0.87,0.15,2882.243,5018.338,8693.829,5018.348,39579.435,,9370.0,0.31,0.9,16446.0,16420.0,16420.0,0.0,-1.0,-1.0,1.0,4600.0,223.0,161.0,223.0,169.0,1.0,53.0,99999.0,1.0,45.0,93.0,-1.0,75.0,-1.0,-1.0,100.0,100.0,-1.0,0.0,0.0,8.0,0.0,1.0,0.0,33728.0,0.0,12234.0,12234.0,13900.0,6300.0,6300.0,6300.0,11300.0,9000,9000,1544545485,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181211_BX_30c119eae7abe1622409570cad7047f2,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181211_BX_30c119eae7abe1622409570cad7047f2,,https://jet.com/c/beauty/skin-care/9893586599?experienceId=27,VM2-04-192.168.10.72,https://jet.com/c/beauty/skin-care/9893586599?experienceId=27,11,12,product27,50,2018,200,Test Complete,18.1
,24.0,4389.0,,4315.0,,4315.6000000017,4315.6000000017,8866.0,2419.0,11035.0,4315.0,0.0,1.0,702.0,6.0,4030917.0,3991002.0,45764.0,40984.0,0.0,,16515.0,4389.0,4372.0,4371.0,2432.0,22.0,4315.0,4315.0,4227.0,4315.0,4315.0,4315.0,4315.0,16558.0,16515.0,2951.0,2432.0,2432.0,26.0,20638.0,0.0,1544633035.3643901,16515.0,16515.0,4389.0,4372.0,1540.0,4371.0,0.0,0.0,221247.0,283130.0,1.0,4316.0,4316.0,4228.0,4316.0,4315.6000000017,4316.0,20638.0,20110.0,41.9570206551,15451.0,1749588.0,,,,,,564195.0,2177705.0,14400.0,0.74,0.87,0.15,2044.963,5171.935,7929.876,5171.948,35704.225000007595,,9342.0,0.31,0.9,16558.0,16515.0,16515.0,0.0,-1.0,-1.0,1.0,4300.0,200.0,160.0,200.0,155.0,1.0,44.0,99999.0,1.0,43.0,90.0,-1.0,75.0,-1.0,-1.0,100.0,100.0,-1.0,0.0,0.0,6.0,0.0,1.0,0.0,30792.0,0.0,12081.0,12081.0,14400.0,11200.0,11200.0,11200.0,11400.0,9000,9000,1544633132,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181212_77_abf223eba3cba3445bdb8ebd33fcd8b0,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181212_77_abf223eba3cba3445bdb8ebd33fcd8b0,,https://jet.com/c/beauty/skin-care/9893586599?experienceId=27,VM3-01-192.168.10.79,https://jet.com/c/beauty/skin-care/9893586599?experienceId=27,12,12,product27,50,2018,200,Test Complete,18.1
,24.0,4310.0,,4229.0,,4229.1000000114,4229.1000000114,7663.0,2170.0,9198.0,,0.0,1.0,701.0,6.0,4163733.0,4028968.0,49150.0,42283.0,0.0,,16498.0,4309.0,4293.0,4292.0,2183.0,22.0,4229.0,4229.0,4161.0,4229.0,4229.0,4229.0,4229.0,16528.0,16499.0,2723.0,2181.0,2181.0,26.0,23144.0,0.0,1544676279.078922,16499.0,16499.0,4310.0,4293.0,1538.0,4293.0,0.0,0.0,198518.0,281175.0,1.0,4229.0,4229.0,4162.0,4229.0,4229.1000000114,4229.0,23144.0,22020.0,41.4611184334,44881.0,1777037.0,,,,,,565309.0,2190831.0,14400.0,0.74,0.87,0.13,2408.195,5383.566,8866.266,5383.58,37963.037000000004,,9546.0,0.31,0.9,16529.0,16499.0,16499.0,0.0,-1.0,-1.0,1.0,4300.0,224.0,163.0,224.0,168.0,1.0,55.0,99999.0,1.0,43.0,93.0,-1.0,75.0,-1.0,-1.0,98.0,100.0,-1.0,0.0,0.0,8.0,0.0,1.0,0.0,32692.0,0.0,12344.0,12344.0,13800.0,9800.0,9800.0,11200.0,11400.0,9000,9000,1544676383,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181213_RA_18a05d56384e2d4b58c325a6ca7e6a68,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181213_RA_18a05d56384e2d4b58c325a6ca7e6a68,,https://jet.com/c/beauty/skin-care/9893586599?experienceId=27,VM3-02-192.168.10.81,https://jet.com/c/beauty/skin-care/9893586599?experienceId=27,12,12,product27,50,2018,200,Test Complete,18.1
,24.0,4384.0,,4281.0,,4280.9999999990005,4280.9999999990005,8105.0,2341.0,12894.0,4281.0,0.0,1.0,703.0,6.0,4178103.0,4053468.0,49482.0,42634.0,0.0,,18687.0,4383.0,4356.0,4355.0,2357.0,26.0,4281.0,4281.0,4205.0,4281.0,4281.0,4281.0,4281.0,18716.0,18688.0,2780.0,2356.0,2356.0,30.0,23058.0,0.0,1544720445.778393,18688.0,18688.0,4384.0,4357.0,1557.0,4356.0,0.0,0.0,201675.0,247964.0,1.0,4281.0,4281.0,4206.0,4281.0,4280.9999999990005,4281.0,23058.0,22979.0,43.001497006,44879.0,1788438.0,,,,,,566658.0,2193627.0,14600.0,0.74,0.87,0.15,2593.508,4967.3290000000015,8666.716,4967.34,37203.477,,9161.0,0.31,0.9,18716.0,18689.0,18688.0,0.0,-1.0,-1.0,1.0,4300.0,227.0,174.0,227.0,168.0,1.0,58.0,99999.0,1.0,45.0,93.0,-1.0,75.0,-1.0,-1.0,98.0,100.0,-1.0,0.0,0.0,8.0,0.0,1.0,0.0,34134.0,0.0,12171.0,12171.0,14600.0,11100.0,11100.0,11100.0,11500.0,9000,9000,1544720546,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181213_GM_a6afaea550cf067e0b29d143e0f65d97,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181213_GM_a6afaea550cf067e0b29d143e0f65d97,,https://jet.com/c/beauty/skin-care/9893586599?experienceId=27,VM3-02-192.168.10.81,https://jet.com/c/beauty/skin-care/9893586599?experienceId=27,13,12,product27,50,2018,200,Test Complete,18.1
,24.0,4569.0,,4518.0,,4518.4000000008,4518.4000000008,9765.0,2561.0,13787.0,4518.0,0.0,1.0,704.0,6.0,4155671.0,4030952.0,54408.0,43548.0,0.0,,19647.0,4569.0,4553.0,4553.0,2577.0,15.0,4518.0,4518.0,4452.0,4518.0,4518.0,4518.0,4518.0,19778.0,19648.0,3082.0,2576.0,2576.0,31.0,24632.0,0.0,1544764251.228944,19648.0,19648.0,4569.0,4553.0,1553.0,4553.0,0.0,0.0,188286.0,235907.0,1.0,4518.0,4518.0,4453.0,4518.0,4518.4000000008,4518.0,24632.0,26030.0,45.6586563761,15451.0,1750567.0,,,,,,568671.0,2210020.0,16300.0,0.74,0.87,0.15,2668.164,5043.465,8478.188,5043.477,37934.729,,9233.0,0.31,0.9,19778.0,19648.0,19648.0,0.0,-1.0,-1.0,1.0,4500.0,237.0,174.0,237.0,177.0,1.0,59.0,99999.0,1.0,46.0,94.0,-1.0,75.0,-1.0,-1.0,100.0,100.0,-1.0,0.0,0.0,7.0,0.0,1.0,0.0,35971.0,0.0,13003.0,13003.0,15100.0,12500.0,12500.0,12500.0,12500.0,9000,9000,1544764352,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181214_XS_e4230bd48f1f57ac1c7b20dc3e64568e,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181214_XS_e4230bd48f1f57ac1c7b20dc3e64568e,,https://jet.com/c/beauty/skin-care/9893586599?experienceId=27,VM4-01-192.168.10.80,https://jet.com/c/beauty/skin-care/9893586599?experienceId=27,14,12,product27,50,2018,200,Test Complete,18.1
,24.0,4572.0,,4490.0,,4490.2000000002,4490.2000000002,8310.0,2513.0,19416.0,4490.0,0.0,1.0,699.0,6.0,4191047.0,4066113.0,48913.0,42069.0,0.0,,15792.0,4572.0,4551.0,4550.0,2529.0,10.0,4490.0,4490.0,4440.0,4490.0,4490.0,4490.0,4490.0,15823.0,15793.0,2942.0,2527.0,2527.0,27.0,22021.0,81.0,1544808365.308276,15794.0,15792.0,4572.0,4551.0,1553.0,4550.0,0.0,0.0,213949.0,306160.0,1.0,4490.0,4490.0,4440.0,4490.0,4490.2000000002,4490.0,22102.0,19430.0,38.0681818182,15454.0,1756500.0,,,,,,574727.0,2240030.0,13100.0,0.74,0.87,0.13,2463.496,5463.266,8572.231,5463.276999999999,37290.157,,9528.0,0.31,0.9,15823.0,15793.0,15794.0,0.0,-1.0,-1.0,1.0,4500.0,225.0,163.0,225.0,167.0,1.0,57.0,99999.0,1.0,45.0,94.0,-1.0,75.0,-1.0,-1.0,100.0,100.0,-1.0,0.0,0.0,7.0,0.0,1.0,0.0,31323.0,0.0,10996.0,10996.0,12700.0,10200.0,10200.0,10200.0,10400.0,9000,9000,1544808460,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181214_3X_8cf7841705bb35017dd1451a5f1158df,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181214_3X_8cf7841705bb35017dd1451a5f1158df,,https://jet.com/c/beauty/skin-care/9893586599?experienceId=27,VM4-05-192.168.10.93,https://jet.com/c/beauty/skin-care/9893586599?experienceId=27,14,12,product27,50,2018,200,Test Complete,18.1
,24.0,4382.0,,4263.0,,4263.2999999996,4263.2999999996,6904.0,2395.0,15241.0,4263.0,0.0,1.0,705.0,5.0,3967063.0,3936316.0,47451.0,41896.0,0.0,17340.0,18550.0,4382.0,4358.0,4357.0,2407.0,13.0,4263.0,4263.0,4201.0,4263.0,4263.0,4263.0,4263.0,18584.0,18551.0,2822.0,2406.0,2406.0,25.0,24865.0,0.0,1544895861.647903,18551.0,18551.0,4382.0,4359.0,1475.0,4358.0,0.0,0.0,176549.0,243644.0,1.0,4263.0,4263.0,4201.0,4263.0,4263.2999999996,4263.0,24865.0,24350.0,42.8169509407,52525.0,1770608.0,,,,,,568602.0,2078090.0,15700.0,0.74,0.87,0.11,1912.835,5881.406999999997,9245.014000000001,5881.425,37328.245,,9746.0,0.31,0.9,18584.0,18551.0,18551.0,0.0,-1.0,-1.0,1.0,4300.0,219.0,164.0,219.0,166.0,1.0,52.0,99999.0,1.0,44.0,94.0,-1.0,73.0,-1.0,-1.0,98.0,100.0,-1.0,0.0,0.0,7.0,0.0,1.0,0.0,36584.0,0.0,13249.0,13249.0,15700.0,9700.0,9700.0,12500.0,12700.0,9000,9000,1544895963,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181215_CJ_c419b6fc7194b30c278dd63d1c373924,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181215_CJ_c419b6fc7194b30c278dd63d1c373924,,https://jet.com/c/beauty/skin-care/9893586599?experienceId=27,VM1-03-192.168.10.61,https://jet.com/c/beauty/skin-care/9893586599?experienceId=27,15,12,product27,50,2018,200,Test Complete,18.1
,24.0,4221.0,,4143.0,,4143.3000000034,4143.3000000034,7652.0,2291.0,11447.0,4143.0,0.0,1.0,701.0,6.0,4051931.0,4019565.0,46312.0,40776.0,0.0,15363.0,15311.0,4220.0,4203.0,4202.0,2299.0,6.0,4143.0,4143.0,4077.0,4143.0,4143.0,4143.0,4143.0,15348.0,15312.0,2725.0,2299.0,2299.0,26.0,21210.0,0.0,1544939640.1151679,15312.0,15312.0,4221.0,4204.0,1476.0,4203.0,0.0,0.0,214172.0,308698.0,1.0,4143.0,4143.0,4077.0,4143.0,4143.3000000034,4143.0,21210.0,20110.0,39.3927522037,15447.0,1732738.0,,,,,,568703.0,2214629.0,13800.0,0.74,0.87,0.14,1828.57,5253.352,8564.604,5253.365,36440.412000000004,,9265.0,0.31,0.9,15348.0,15312.0,15312.0,0.0,-1.0,-1.0,1.0,4200.0,217.0,160.0,217.0,164.0,1.0,52.0,99999.0,1.0,44.0,93.0,-1.0,75.0,-1.0,-1.0,100.0,100.0,-1.0,0.0,0.0,7.0,0.0,1.0,0.0,30585.0,0.0,10919.0,10919.0,12800.0,10000.0,10000.0,10000.0,10200.0,9000,9000,1544939730,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181216_37_58eb0f0dd1d73557b619950b23de64a7,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181216_37_58eb0f0dd1d73557b619950b23de64a7,,https://jet.com/c/beauty/skin-care/9893586599?experienceId=27,VM2-05-192.168.10.73,https://jet.com/c/beauty/skin-care/9893586599?experienceId=27,16,12,product27,50,2018,200,Test Complete,18.1
,24.0,4526.0,,4467.0,,4467.899999996,4467.899999996,8292.0,2541.0,10088.0,4467.0,0.0,1.0,769.0,6.0,4140861.0,4006183.0,48670.0,41801.0,0.0,,15192.0,4525.0,4507.0,4507.0,2555.0,10.0,4467.0,4467.0,4409.0,4467.0,4467.0,4467.0,4467.0,15218.0,15192.0,3074.0,2554.0,2554.0,28.0,21460.0,0.0,1544983758.213159,15192.0,15192.0,4526.0,4507.0,1544.0,4507.0,0.0,0.0,218873.0,316669.0,1.0,4468.0,4468.0,4410.0,4468.0,4467.899999996,4468.0,21460.0,19299.0,38.0370516358,15450.0,1753750.0,,,,,,562356.0,2192480.0,13000.0,0.74,0.87,0.15,2191.156,4964.696,8549.492,4964.710999999998,37535.348,,9144.0,0.31,0.9,15218.0,15192.0,15192.0,0.0,-1.0,-1.0,1.0,4500.0,227.0,167.0,227.0,167.0,1.0,59.0,99999.0,1.0,46.0,92.0,-1.0,75.0,-1.0,-1.0,100.0,100.0,-1.0,0.0,0.0,9.0,0.0,1.0,0.0,30593.0,0.0,10859.0,10859.0,12500.0,10300.0,10300.0,10300.0,10300.0,9000,9000,1544983848,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181216_01_373009294d2724904c4304bb410d335a,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181216_01_373009294d2724904c4304bb410d335a,,https://jet.com/c/beauty/skin-care/9893586599?experienceId=27,VM4-06-192.168.10.94,https://jet.com/c/beauty/skin-care/9893586599?experienceId=27,16,12,product27,50,2018,200,Test Complete,18.1
