data.average.firstView,data.average.firstView.Colordepth,data.average.firstView.FirstInteractive,data.average.firstView.FirstPaintedHero,data.average.firstView.LastInteractive,data.average.firstView.LastPaintedHero,data.average.firstView.PerformancePaintTiming.first-contentful-paint,data.average.firstView.PerformancePaintTiming.first-paint,data.average.firstView.SpeedIndex,data.average.firstView.TTFB,data.average.firstView.TTIMeasurementEnd,data.average.firstView.TimeToInteractive,data.average.firstView.aft,data.average.firstView.avgRun,data.average.firstView.basePageSSLTime,data.average.firstView.bigImageCount,data.average.firstView.bytesIn,data.average.firstView.bytesInDoc,data.average.firstView.bytesOut,data.average.firstView.bytesOutDoc,data.average.firstView.cached,data.average.firstView.chromeUserTiming.InteractiveTime,data.average.firstView.chromeUserTiming.domComplete,data.average.firstView.chromeUserTiming.domContentLoadedEventEnd,data.average.firstView.chromeUserTiming.domContentLoadedEventStart,data.average.firstView.chromeUserTiming.domInteractive,data.average.firstView.chromeUserTiming.domLoading,data.average.firstView.chromeUserTiming.fetchStart,data.average.firstView.chromeUserTiming.firstContentfulPaint,data.average.firstView.chromeUserTiming.firstImagePaint,data.average.firstView.chromeUserTiming.firstLayout,data.average.firstView.chromeUserTiming.firstMeaningfulPaint,data.average.firstView.chromeUserTiming.firstMeaningfulPaintCandidate,data.average.firstView.chromeUserTiming.firstPaint,data.average.firstView.chromeUserTiming.firstTextPaint,data.average.firstView.chromeUserTiming.loadEventEnd,data.average.firstView.chromeUserTiming.loadEventStart,data.average.firstView.chromeUserTiming.responseEnd,data.average.firstView.chromeUserTiming.unloadEventEnd,data.average.firstView.chromeUserTiming.unloadEventStart,data.average.firstView.connections,data.average.firstView.cpu.Idle,data.average.firstView.cpu.Paint,data.average.firstView.date,data.average.firstView.docTime,data.average.firstView.domComplete,data.average.firstView.domContentLoadedEventEnd,data.average.firstView.domContentLoadedEventStart,data.average.firstView.domElements,data.average.firstView.domInteractive,data.average.firstView.domLoading,data.average.firstView.domTime,data.average.firstView.effectiveBps,data.average.firstView.effectiveBpsDoc,data.average.firstView.final_base_page_request,data.average.firstView.firstContentfulPaint,data.average.firstView.firstImagePaint,data.average.firstView.firstLayout,data.average.firstView.firstMeaningfulPaint,data.average.firstView.firstPaint,data.average.firstView.firstTextPaint,data.average.firstView.fullyLoaded,data.average.firstView.fullyLoadedCPUms,data.average.firstView.fullyLoadedCPUpct,data.average.firstView.gzip_savings,data.average.firstView.gzip_total,data.average.firstView.heroElementTimes.BackgroundImage,data.average.firstView.heroElementTimes.FirstPaintedHero,data.average.firstView.heroElementTimes.Heading,data.average.firstView.heroElementTimes.Image,data.average.firstView.heroElementTimes.LastPaintedHero,data.average.firstView.image_savings,data.average.firstView.image_total,data.average.firstView.lastVisualChange,data.average.firstView.lighthouse.Accessibility,data.average.firstView.lighthouse.BestPractices,data.average.firstView.lighthouse.Performance,data.average.firstView.lighthouse.Performance.estimated-input-latency,data.average.firstView.lighthouse.Performance.first-contentful-paint,data.average.firstView.lighthouse.Performance.first-cpu-idle,data.average.firstView.lighthouse.Performance.first-meaningful-paint,data.average.firstView.lighthouse.Performance.interactive,data.average.firstView.lighthouse.Performance.max-potential-fid,data.average.firstView.lighthouse.Performance.speed-index,data.average.firstView.lighthouse.ProgressiveWebApp,data.average.firstView.lighthouse.SEO,data.average.firstView.loadEventEnd,data.average.firstView.loadEventStart,data.average.firstView.loadTime,data.average.firstView.maybeCaptcha,data.average.firstView.minify_savings,data.average.firstView.minify_total,data.average.firstView.optimization_checked,data.average.firstView.render,data.average.firstView.requests,data.average.firstView.requestsDoc,data.average.firstView.requestsFull,data.average.firstView.responses_200,data.average.firstView.responses_404,data.average.firstView.responses_other,data.average.firstView.result,data.average.firstView.run,data.average.firstView.score_cache,data.average.firstView.score_cdn,data.average.firstView.score_combine,data.average.firstView.score_compress,data.average.firstView.score_cookies,data.average.firstView.score_etags,data.average.firstView.score_gzip,data.average.firstView.score_keep-alive,data.average.firstView.score_minify,data.average.firstView.score_progressive_jpeg,data.average.firstView.server_rtt,data.average.firstView.smallImageCount,data.average.firstView.start_epoch,data.average.firstView.step,data.average.firstView.testStartOffset,data.average.firstView.test_run_time_ms,data.average.firstView.titleTime,data.average.firstView.userTime,data.average.firstView.userTime.snaptr,data.average.firstView.visualComplete,data.average.firstView.visualComplete85,data.average.firstView.visualComplete90,data.average.firstView.visualComplete95,data.average.firstView.visualComplete99,data.bwDown,data.bwUp,data.completed,data.connectivity,data.from,data.fvonly,data.id,data.latency,data.location,data.mobile,data.plr,data.successfulFVRuns,data.summary,data.testRuns,data.testUrl,data.tester,data.url,speedtracker.day,speedtracker.month,speedtracker.slug,speedtracker.week,speedtracker.year,statusCode,statusText,webPagetestVersion
,24.0,,,,,3304.3999999990997,3304.3999999990997,6260.0,1603.0,,,0.0,1.0,704.0,2.0,4575135.0,4435280.0,51874.0,46870.0,0.0,,14468.0,3355.0,3350.0,3349.0,1613.0,10.0,3304.0,3390.0,3281.0,3304.0,3304.0,3304.0,3304.0,14534.0,14468.0,1997.0,1612.0,1612.0,24.0,,,1540685704.854696,14468.0,14468.0,3356.0,3350.0,693.0,3350.0,0.0,0.0,254117.0,344755.0,1.0,3304.0,3390.0,3282.0,3304.0,3304.3999999990997,3304.0,19607.0,17640.0,44.8170731707,44879.0,2617639.0,,,,,,435609.0,1804618.0,8400.0,0.7,0.8,0.25,945.623,3749.992,4631.097,4631.097,36641.477,,11113.0,0.31,1.0,14535.0,14469.0,14468.0,0.0,-1.0,-1.0,1.0,3400.0,219.0,158.0,219.0,161.0,1.0,57.0,99999.0,1.0,32.0,92.0,-1.0,76.0,-1.0,-1.0,99.0,100.0,-1.0,0.0,0.0,3.0,0.0,1.0,0.0,29683.0,0.0,9341.0,9341.0,8400.0,8000.0,8000.0,8000.0,8000.0,9000,9000,1540685807,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181028_GC_c8b611bacec5eac4e561d562d5287060,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181028_GC_c8b611bacec5eac4e561d562d5287060,,https://jet.com/product/Mens-Slim-Fit-Yarn-Spun-V-Neck-Shirt/b347b22b07bc49b49927bbb877c73bc6?experienceId=24,VM3-05-192.168.11.112,https://jet.com/product/Mens-Slim-Fit-Yarn-Spun-V-Neck-Shirt/b347b22b07bc49b49927bbb877c73bc6?experienceId=24,27,10,product24,43,2018,200,Test Complete,18.1
,24.0,,,,,3259.0,3259.0,6284.0,1607.0,,,0.0,1.0,706.0,2.0,4436647.0,4397606.0,51025.0,47356.0,0.0,,13236.0,3302.0,3293.0,3293.0,1616.0,9.0,3259.0,3557.0,3229.0,3259.0,3259.0,3259.0,3259.0,13287.0,13236.0,1999.0,1615.0,1615.0,20.0,,,1540685919.63642,13237.0,13237.0,3302.0,3294.0,700.0,3294.0,0.0,0.0,277273.0,378126.0,1.0,3259.0,3558.0,3229.0,3259.0,3259.0,3259.0,17608.0,17710.0,51.2738853503,15452.0,2588059.0,,,,,,432022.0,1786752.0,8000.0,0.7,0.8,0.26,1653.8729999999994,3776.232,4703.739000000001,4703.739000000001,32083.597999999998,,9624.0,0.31,1.0,13288.0,13237.0,13237.0,0.0,-1.0,-1.0,1.0,3300.0,198.0,151.0,198.0,145.0,1.0,52.0,99999.0,1.0,29.0,91.0,-1.0,76.0,-1.0,-1.0,100.0,100.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,26680.0,0.0,8975.0,8975.0,8000.0,7700.0,7700.0,7700.0,7700.0,9000,9000,1540686019,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181028_Z7_9b64c25142c10d88591dcaf68a57bf14,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181028_Z7_9b64c25142c10d88591dcaf68a57bf14,,https://jet.com/product/Mens-Slim-Fit-Yarn-Spun-V-Neck-Shirt/b347b22b07bc49b49927bbb877c73bc6?experienceId=24,VM2-03-192.168.11.100,https://jet.com/product/Mens-Slim-Fit-Yarn-Spun-V-Neck-Shirt/b347b22b07bc49b49927bbb877c73bc6?experienceId=24,27,10,product24,43,2018,200,Test Complete,18.1
,24.0,,,,,3159.8000000013,3159.8000000013,5435.0,1588.0,,,0.0,1.0,700.0,2.0,4547289.0,4407477.0,53959.0,48929.0,0.0,,13354.0,3200.0,3195.0,3194.0,1597.0,10.0,3159.0,3261.0,3136.0,3159.0,3159.0,3159.0,3159.0,13394.0,13354.0,1991.0,1596.0,1596.0,26.0,,,1540709717.9980712,13354.0,13354.0,3201.0,3196.0,699.0,3195.0,0.0,0.0,261188.0,374594.0,1.0,3160.0,3261.0,3136.0,3160.0,3159.8000000013,3160.0,18998.0,14949.0,37.6954109935,15453.0,2590079.0,,,,,,435609.0,1804618.0,7500.0,0.7,0.8,0.31,1442.943,3748.09,4605.5509999999995,4605.5509999999995,13356.771,,9655.0,0.31,1.0,13394.0,13354.0,13354.0,0.0,-1.0,-1.0,1.0,3100.0,223.0,161.0,223.0,163.0,1.0,59.0,99999.0,1.0,32.0,93.0,-1.0,76.0,-1.0,-1.0,100.0,100.0,-1.0,0.0,0.0,3.0,0.0,1.0,0.0,27881.0,0.0,8352.0,8352.0,7500.0,7100.0,7100.0,7100.0,7100.0,9000,9000,1540709810,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181028_B6_f70060a8ff758a4aeea6ce5278e96be6,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181028_B6_f70060a8ff758a4aeea6ce5278e96be6,,https://jet.com/product/Mens-Slim-Fit-Yarn-Spun-V-Neck-Shirt/b347b22b07bc49b49927bbb877c73bc6?experienceId=24,VM4-04-192.168.11.121,https://jet.com/product/Mens-Slim-Fit-Yarn-Spun-V-Neck-Shirt/b347b22b07bc49b49927bbb877c73bc6?experienceId=24,28,10,product24,43,2018,200,Test Complete,18.1
,24.0,,,,,3261.2000000008,3261.2000000008,6170.0,1620.0,,,0.0,1.0,705.0,2.0,4448104.0,4410985.0,49255.0,45306.0,0.0,,12746.0,3311.0,3305.0,3304.0,1630.0,5.0,3261.0,3371.0,3237.0,3261.0,3261.0,3261.0,3261.0,12806.0,12746.0,2021.0,1629.0,1629.0,22.0,,,1540711341.539059,12746.0,12746.0,3311.0,3305.0,629.0,3305.0,0.0,0.0,298530.0,396457.0,1.0,3261.0,3371.0,3237.0,3261.0,3261.2000000008,3261.0,16520.0,16509.0,49.74389876470001,44884.0,2599764.0,,,,,,432022.0,1786794.0,7900.0,0.7,0.8,0.24,1365.874,3980.07,4901.026,4901.026,32313.166,,9933.0,0.31,1.0,12806.0,12746.0,12746.0,0.0,-1.0,-1.0,1.0,3300.0,169.0,150.0,169.0,134.0,1.0,34.0,99999.0,1.0,30.0,92.0,-1.0,76.0,-1.0,-1.0,99.0,100.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,25028.0,0.0,8891.0,8891.0,7900.0,7500.0,7500.0,7500.0,7500.0,9000,9000,1540711438,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181028_K8_2b01852bc5334e8f2074e4e88e92850b,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181028_K8_2b01852bc5334e8f2074e4e88e92850b,,https://jet.com/product/Mens-Slim-Fit-Yarn-Spun-V-Neck-Shirt/b347b22b07bc49b49927bbb877c73bc6?experienceId=24,VM2-07-192.168.11.102,https://jet.com/product/Mens-Slim-Fit-Yarn-Spun-V-Neck-Shirt/b347b22b07bc49b49927bbb877c73bc6?experienceId=24,28,10,product24,43,2018,200,Test Complete,18.1
,24.0,,,,,3494.1000000034996,3494.1000000034996,6795.0,1584.0,,,0.0,1.0,705.0,2.0,4578107.0,4438316.0,55846.0,50244.0,0.0,,14780.0,3533.0,3514.0,3513.0,1602.0,21.0,3494.0,3673.0,3428.0,3494.0,3494.0,3494.0,3494.0,14823.0,14780.0,1986.0,1601.0,1601.0,25.0,,,1540729775.2146301,14781.0,14781.0,3534.0,3514.0,702.0,3514.0,0.0,0.0,252084.0,336312.0,1.0,3494.0,3673.0,3429.0,3494.0,3494.1000000034996,3494.0,19745.0,19280.0,50.2737940026,44885.0,2619450.0,,,,,,435609.0,1804619.0,8400.0,0.7,0.8,0.51,1485.745,3957.722,4878.938,4878.938,4866.25,,9810.0,0.31,1.0,14823.0,14781.0,14781.0,0.0,-1.0,-1.0,1.0,3500.0,223.0,164.0,223.0,162.0,1.0,60.0,99999.0,1.0,32.0,93.0,-1.0,76.0,-1.0,-1.0,99.0,100.0,-1.0,0.0,0.0,3.0,0.0,1.0,0.0,28763.0,0.0,9119.0,9119.0,8400.0,8400.0,8400.0,8400.0,8400.0,9000,9000,1540729877,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181028_0T_6ab02b723f632ed2ba94c7d8febf7c90,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181028_0T_6ab02b723f632ed2ba94c7d8febf7c90,,https://jet.com/product/Mens-Slim-Fit-Yarn-Spun-V-Neck-Shirt/b347b22b07bc49b49927bbb877c73bc6?experienceId=24,VM2-05-192.168.11.103,https://jet.com/product/Mens-Slim-Fit-Yarn-Spun-V-Neck-Shirt/b347b22b07bc49b49927bbb877c73bc6?experienceId=24,28,10,product24,43,2018,200,Test Complete,18.1
,24.0,,,,,3472.8000000032002,3472.8000000032002,5271.0,1798.0,,,0.0,1.0,751.0,2.0,4583757.0,4434264.0,54070.0,48444.0,0.0,,15357.0,3529.0,3523.0,3523.0,1811.0,6.0,3472.0,3566.0,3448.0,3472.0,3472.0,3472.0,3472.0,15416.0,15357.0,2194.0,1810.0,1810.0,22.0,,,1540817899.973836,15358.0,15357.0,3529.0,3523.0,718.0,3523.0,0.0,0.0,232630.0,327010.0,1.0,3473.0,3566.0,3448.0,3473.0,3472.8000000032002,3473.0,21502.0,18219.0,43.0529300567,44880.0,2625414.0,,,,,,435609.0,1804618.0,10200.0,0.7,0.8,,,3955.262,,4860.508,,,9929.0,0.58,1.0,15416.0,15358.0,15358.0,0.0,-1.0,-1.0,1.0,3500.0,218.0,155.0,218.0,164.0,1.0,53.0,99999.0,1.0,31.0,92.0,-1.0,76.0,-1.0,-1.0,99.0,100.0,-1.0,0.0,0.0,3.0,0.0,1.0,0.0,30303.0,0.0,11003.0,11003.0,10200.0,6300.0,6300.0,6300.0,9400.0,9000,9000,1540818044,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181029_R4_dd77f5322d7729138f864fd86163d96d,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181029_R4_dd77f5322d7729138f864fd86163d96d,,https://jet.com/product/Mens-Slim-Fit-Yarn-Spun-V-Neck-Shirt/b347b22b07bc49b49927bbb877c73bc6?experienceId=24,VM3-03-192.168.11.110,https://jet.com/product/Mens-Slim-Fit-Yarn-Spun-V-Neck-Shirt/b347b22b07bc49b49927bbb877c73bc6?experienceId=24,29,10,product24,44,2018,200,Test Complete,18.1
,24.0,,,,,3634.5999999994,3634.5999999994,6975.0,1895.0,,,0.0,1.0,703.0,2.0,4412442.0,4379568.0,50717.0,46402.0,0.0,,14370.0,3688.0,3682.0,3682.0,1904.0,10.0,3634.0,3985.0,3611.0,3634.0,3634.0,3634.0,3634.0,14463.0,14370.0,2283.0,1904.0,1904.0,21.0,,,1540833252.1797054,14370.0,14370.0,3689.0,3683.0,628.0,3682.0,0.0,0.0,266323.0,351067.0,1.0,3635.0,3986.0,3612.0,3635.0,3634.5999999994,3635.0,18463.0,18310.0,46.0860810471,15451.0,2551965.0,,,,,,435609.0,1802538.0,8900.0,0.7,0.8,0.46,1619.34,4287.873,5175.8279999999995,5175.8279999999995,5166.824000000001,,11581.0,0.31,1.0,14464.0,14370.0,14370.0,0.0,-1.0,-1.0,1.0,3700.0,162.0,150.0,162.0,133.0,1.0,28.0,99999.0,1.0,30.0,93.0,-1.0,76.0,-1.0,-1.0,100.0,100.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,29122.0,0.0,9667.0,9667.0,8900.0,8500.0,8500.0,8500.0,8500.0,9000,9000,1540833361,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181029_ZE_40be2056a3b8ea68c4789b39a6db5923,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181029_ZE_40be2056a3b8ea68c4789b39a6db5923,,https://jet.com/product/Mens-Slim-Fit-Yarn-Spun-V-Neck-Shirt/b347b22b07bc49b49927bbb877c73bc6?experienceId=24,VM4-03-192.168.11.122,https://jet.com/product/Mens-Slim-Fit-Yarn-Spun-V-Neck-Shirt/b347b22b07bc49b49927bbb877c73bc6?experienceId=24,29,10,product24,44,2018,200,Test Complete,18.1
,24.0,,,,,3604.4999999995002,3604.4999999995002,6962.0,1952.0,,,0.0,1.0,705.0,2.0,4518917.0,4391980.0,49626.0,44619.0,0.0,,14641.0,3664.0,3658.0,3657.0,1963.0,21.0,3604.0,3994.0,3570.0,3604.0,3604.0,3604.0,3604.0,14680.0,14641.0,2339.0,1962.0,1962.0,21.0,,,1540838978.585327,14642.0,14642.0,3665.0,3659.0,686.0,3658.0,0.0,0.0,248524.0,346097.0,1.0,3605.0,3994.0,3570.0,3605.0,3604.4999999995002,3605.0,20135.0,17520.0,44.35443037970001,15451.0,2564780.0,,,,,,435609.0,1804595.0,8700.0,0.7,0.8,,,4028.92,,4967.102,,,9998.0,0.58,1.0,14681.0,14642.0,14642.0,0.0,-1.0,-1.0,1.0,3600.0,211.0,154.0,211.0,157.0,1.0,53.0,99999.0,1.0,32.0,93.0,-1.0,76.0,-1.0,-1.0,100.0,100.0,-1.0,0.0,0.0,3.0,0.0,1.0,0.0,28775.0,0.0,9135.0,9135.0,8700.0,8700.0,8700.0,8700.0,8700.0,9000,9000,1540839085,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181029_1W_c223c91f24b217b1c1aeab6492d5d0b2,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181029_1W_c223c91f24b217b1c1aeab6492d5d0b2,,https://jet.com/product/Mens-Slim-Fit-Yarn-Spun-V-Neck-Shirt/b347b22b07bc49b49927bbb877c73bc6?experienceId=24,VM3-03-192.168.11.110,https://jet.com/product/Mens-Slim-Fit-Yarn-Spun-V-Neck-Shirt/b347b22b07bc49b49927bbb877c73bc6?experienceId=24,29,10,product24,44,2018,200,Test Complete,18.1
,24.0,,,,,3727.6999999958,3727.6999999958,6577.0,1908.0,,,0.0,1.0,711.0,2.0,4554697.0,4405263.0,52687.0,47681.0,0.0,,15451.0,3773.0,3762.0,3762.0,1919.0,16.0,3727.0,3799.0,3685.0,3727.0,3727.0,3727.0,3727.0,15513.0,15451.0,2313.0,1918.0,1918.0,22.0,,,1540848073.483856,15451.0,15451.0,3773.0,3762.0,713.0,3762.0,0.0,0.0,237905.0,325279.0,1.0,3728.0,3800.0,3686.0,3728.0,3727.6999999958,3728.0,21053.0,20290.0,49.092668763599995,15448.0,2597394.0,,,,,,435609.0,1804618.0,9200.0,0.7,0.8,0.53,1920.255,3827.237,4691.948,4691.948,4684.768,,9758.0,0.31,1.0,15513.0,15451.0,15451.0,0.0,-1.0,-1.0,1.0,3700.0,216.0,154.0,216.0,162.0,1.0,53.0,99999.0,1.0,32.0,93.0,-1.0,76.0,-1.0,-1.0,100.0,100.0,-1.0,0.0,0.0,3.0,0.0,1.0,0.0,30160.0,0.0,10666.0,10666.0,9200.0,9100.0,9100.0,9100.0,9100.0,9000,9000,1540848173,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181029_W0_a6c5deddeb6b2287d125cc951cea0eaf,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181029_W0_a6c5deddeb6b2287d125cc951cea0eaf,,https://jet.com/product/Mens-Slim-Fit-Yarn-Spun-V-Neck-Shirt/b347b22b07bc49b49927bbb877c73bc6?experienceId=24,VM2-01-192.168.11.98,https://jet.com/product/Mens-Slim-Fit-Yarn-Spun-V-Neck-Shirt/b347b22b07bc49b49927bbb877c73bc6?experienceId=24,29,10,product24,44,2018,200,Test Complete,18.1
,24.0,,,,,3578.4999999959996,3578.3999999985,6705.0,1521.0,,,0.0,1.0,701.0,2.0,4551552.0,4402058.0,52345.0,47956.0,0.0,,14192.0,3383.0,3374.0,3374.0,1532.0,5.0,3578.0,3654.0,3544.0,3578.0,3578.0,3578.0,3578.0,14234.0,14192.0,1920.0,1531.0,1531.0,21.0,,,1540861392.1507368,14193.0,14193.0,3384.0,3375.0,692.0,3375.0,0.0,0.0,239140.0,347384.0,1.0,3578.0,3654.0,3544.0,3578.0,3578.3999999985,3578.0,20554.0,17010.0,41.3064594463,15449.0,2594576.0,,,,,,435609.0,1804618.0,9100.0,0.7,0.8,0.52,1755.256,3928.72,4819.31,4819.31,4815.25,,9790.0,0.31,1.0,14234.0,14193.0,14193.0,0.0,-1.0,-1.0,1.0,3600.0,215.0,154.0,215.0,161.0,1.0,53.0,99999.0,1.0,32.0,92.0,-1.0,76.0,-1.0,-1.0,100.0,100.0,-1.0,0.0,0.0,3.0,0.0,1.0,0.0,29341.0,0.0,10054.0,10054.0,9100.0,8700.0,8700.0,8800.0,8800.0,9000,9000,1540861488,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181030_AH_1a2df5d44f1c833dcea4f2027af51eb2,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181030_AH_1a2df5d44f1c833dcea4f2027af51eb2,,https://jet.com/product/Mens-Slim-Fit-Yarn-Spun-V-Neck-Shirt/b347b22b07bc49b49927bbb877c73bc6?experienceId=24,VM1-04-192.168.11.91,https://jet.com/product/Mens-Slim-Fit-Yarn-Spun-V-Neck-Shirt/b347b22b07bc49b49927bbb877c73bc6?experienceId=24,29,10,product24,44,2018,200,Test Complete,18.1
