data.average.firstView.Colordepth,data.average.firstView.FirstInteractive,data.average.firstView.FirstPaintedHero,data.average.firstView.LastInteractive,data.average.firstView.LastPaintedHero,data.average.firstView.PerformancePaintTiming.first-contentful-paint,data.average.firstView.PerformancePaintTiming.first-paint,data.average.firstView.SpeedIndex,data.average.firstView.TTFB,data.average.firstView.TTIMeasurementEnd,data.average.firstView.TimeToInteractive,data.average.firstView.aft,data.average.firstView.avgRun,data.average.firstView.basePageSSLTime,data.average.firstView.bigImageCount,data.average.firstView.bytesIn,data.average.firstView.bytesInDoc,data.average.firstView.bytesOut,data.average.firstView.bytesOutDoc,data.average.firstView.cached,data.average.firstView.chromeUserTiming.InteractiveTime,data.average.firstView.chromeUserTiming.domComplete,data.average.firstView.chromeUserTiming.domContentLoadedEventEnd,data.average.firstView.chromeUserTiming.domContentLoadedEventStart,data.average.firstView.chromeUserTiming.domInteractive,data.average.firstView.chromeUserTiming.domLoading,data.average.firstView.chromeUserTiming.fetchStart,data.average.firstView.chromeUserTiming.firstContentfulPaint,data.average.firstView.chromeUserTiming.firstImagePaint,data.average.firstView.chromeUserTiming.firstLayout,data.average.firstView.chromeUserTiming.firstMeaningfulPaint,data.average.firstView.chromeUserTiming.firstMeaningfulPaintCandidate,data.average.firstView.chromeUserTiming.firstPaint,data.average.firstView.chromeUserTiming.firstTextPaint,data.average.firstView.chromeUserTiming.loadEventEnd,data.average.firstView.chromeUserTiming.loadEventStart,data.average.firstView.chromeUserTiming.responseEnd,data.average.firstView.chromeUserTiming.unloadEventEnd,data.average.firstView.chromeUserTiming.unloadEventStart,data.average.firstView.connections,data.average.firstView.cpu.Idle,data.average.firstView.cpu.Paint,data.average.firstView.date,data.average.firstView.docTime,data.average.firstView.domComplete,data.average.firstView.domContentLoadedEventEnd,data.average.firstView.domContentLoadedEventStart,data.average.firstView.domElements,data.average.firstView.domInteractive,data.average.firstView.domLoading,data.average.firstView.domTime,data.average.firstView.effectiveBps,data.average.firstView.effectiveBpsDoc,data.average.firstView.final_base_page_request,data.average.firstView.firstContentfulPaint,data.average.firstView.firstImagePaint,data.average.firstView.firstLayout,data.average.firstView.firstMeaningfulPaint,data.average.firstView.firstPaint,data.average.firstView.firstTextPaint,data.average.firstView.fullyLoaded,data.average.firstView.fullyLoadedCPUms,data.average.firstView.fullyLoadedCPUpct,data.average.firstView.gzip_savings,data.average.firstView.gzip_total,data.average.firstView.heroElementTimes.BackgroundImage,data.average.firstView.heroElementTimes.FirstPaintedHero,data.average.firstView.heroElementTimes.Heading,data.average.firstView.heroElementTimes.Image,data.average.firstView.heroElementTimes.LastPaintedHero,data.average.firstView.image_savings,data.average.firstView.image_total,data.average.firstView.lastVisualChange,data.average.firstView.lighthouse.Accessibility,data.average.firstView.lighthouse.BestPractices,data.average.firstView.lighthouse.Performance,data.average.firstView.lighthouse.Performance.estimated-input-latency,data.average.firstView.lighthouse.Performance.first-contentful-paint,data.average.firstView.lighthouse.Performance.first-cpu-idle,data.average.firstView.lighthouse.Performance.first-meaningful-paint,data.average.firstView.lighthouse.Performance.interactive,data.average.firstView.lighthouse.Performance.max-potential-fid,data.average.firstView.lighthouse.Performance.speed-index,data.average.firstView.lighthouse.ProgressiveWebApp,data.average.firstView.lighthouse.SEO,data.average.firstView.loadEventEnd,data.average.firstView.loadEventStart,data.average.firstView.loadTime,data.average.firstView.maybeCaptcha,data.average.firstView.minify_savings,data.average.firstView.minify_total,data.average.firstView.optimization_checked,data.average.firstView.render,data.average.firstView.requests,data.average.firstView.requestsDoc,data.average.firstView.requestsFull,data.average.firstView.responses_200,data.average.firstView.responses_404,data.average.firstView.responses_other,data.average.firstView.result,data.average.firstView.run,data.average.firstView.score_cache,data.average.firstView.score_cdn,data.average.firstView.score_combine,data.average.firstView.score_compress,data.average.firstView.score_cookies,data.average.firstView.score_etags,data.average.firstView.score_gzip,data.average.firstView.score_keep-alive,data.average.firstView.score_minify,data.average.firstView.score_progressive_jpeg,data.average.firstView.server_rtt,data.average.firstView.smallImageCount,data.average.firstView.start_epoch,data.average.firstView.step,data.average.firstView.testStartOffset,data.average.firstView.test_run_time_ms,data.average.firstView.titleTime,data.average.firstView.userTime,data.average.firstView.userTime.snaptr,data.average.firstView.visualComplete,data.average.firstView.visualComplete85,data.average.firstView.visualComplete90,data.average.firstView.visualComplete95,data.average.firstView.visualComplete99,data.bwDown,data.bwUp,data.completed,data.connectivity,data.from,data.fvonly,data.id,data.latency,data.location,data.mobile,data.plr,data.successfulFVRuns,data.summary,data.testRuns,data.testUrl,data.tester,data.url,speedtracker.day,speedtracker.month,speedtracker.slug,speedtracker.week,speedtracker.year,statusCode,statusText,webPagetestVersion
24,3790.0,,3790.0,,3790.3999999979997,3790.3999999979997,4438,2174,7685.0,,0,1,701.0,2,3709378,3684362,59535,53278,0,,13534,3773,3770,3769,2184,27,3790,3790,3683,10710,10710,3790,3790.0,13582,13534,2569,2183,2183,21,16719.0,0.0,1542658868.939213,13535,13535,3774,3770,1178,3770,0,0,255027,324299.0,1,3790,3790,3684,10711,3790.3999999979997,3790.0,16719,17070,51.7272727273,154166,2853065,,,,,,129458,822212,7900,0.67,0.8,0.3,943.488,4278.052,5194.098,5194.098,33117.051,,6457.0,0.31,1.0,13583,13535,13535,0,-1,-1,1,3800,197,178,197,162,1,34,99999,1,35,94,-1,85,-1,-1,95,100,-1,0,0,14,0,1,0,24887,0,9307.0,9307.0,7900,5100,5100,5100,7900,9000,9000,1542658960,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181119_A0_29ceaa277456e4e25c409cc6583721b4,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181119_A0_29ceaa277456e4e25c409cc6583721b4,,https://jet.com/product/Bobkona-Soft-Touch-Reversible-Bonded-Leather-Match-3-Piece-Sectional-Sofa-Set-Es/824d9d7a4b5c49ec87aa89cb1c26cf75?experienceId=25,VM3-08-192.168.11.116,https://jet.com/product/Bobkona-Soft-Touch-Reversible-Bonded-Leather-Match-3-Piece-Sectional-Sofa-Set-Es/824d9d7a4b5c49ec87aa89cb1c26cf75?experienceId=25,19,11,product25,47,2018,200,Test Complete,18.1
24,3845.0,,3786.0,,3786.2000000023,3786.2000000023,4726,1599,7716.0,,0,1,727.0,2,3860111,3743069,64694,57340,0,,14637,3845,3836,3836,1613,12,3786,3786,3758,10088,10088,3786,3786.0,14791,14637,2018,1612,1612,21,20735.0,0.0,1542702991.664228,14638,14637,3845,3836,1306,3836,0,0,201719,287067.0,1,3786,3786,3759,10089,3786.2000000023,3786.0,20735,20940,42.3972464062,154160,2893748,,,,,,131487,865890,8200,0.6,0.8,0.34,1394.691,4122.471,4866.899,4866.899,33570.0870000038,,5991.0,0.31,1.0,14791,14637,14638,0,-1,-1,1,4100,253,189,253,201,1,51,99999,1,35,92,-1,85,-1,-1,95,100,-1,0,0,17,0,1,0,30087,0,9017.0,9017.0,8200,5600,5600,5600,8200,9000,9000,1542703084,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181120_0F_dd4d233a6944a3390930b088818a7ec0,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181120_0F_dd4d233a6944a3390930b088818a7ec0,,https://jet.com/product/Bobkona-Soft-Touch-Reversible-Bonded-Leather-Match-3-Piece-Sectional-Sofa-Set-Es/824d9d7a4b5c49ec87aa89cb1c26cf75?experienceId=25,VM3-06-192.168.11.113,https://jet.com/product/Bobkona-Soft-Touch-Reversible-Bonded-Leather-Match-3-Piece-Sectional-Sofa-Set-Es/824d9d7a4b5c49ec87aa89cb1c26cf75?experienceId=25,20,11,product25,47,2018,200,Test Complete,18.1
24,3603.0,,3542.0,,3542.9000000004,3542.9000000004,6333,1766,12605.0,3542.0,0,1,704.0,2,3941659,3871711,63383,59554,0,14732.0,14636,3602,3593,3593,1774,25,3542,3543,3518,9833,9833,3542,3542.0,14685,14636,2194,1773,1773,22,20754.0,0.0,1542746697.0938,14637,14637,3603,3594,1386,3594,0,0,207586,300808.0,1,3543,3543,3518,9833,3542.9000000004,3543.0,20754,19439,39.738348323800004,183591,2929390,,,,,,134021,878569,14400,0.6,0.8,0.22,1631.114,4046.28,4987.81,4987.81,29586.765,,11932.0,0.31,1.0,14686,14637,14637,0,-1,-1,1,3600,258,197,258,201,1,56,99999,1,37,90,-1,85,-1,-1,94,100,-1,0,0,16,0,1,0,29778,0,9912.0,9912.0,14400,14300,14300,14300,14400,9000,9000,1542746788,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181120_B4_5ff8c329f09f148e28fc6d2806fa32a6,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181120_B4_5ff8c329f09f148e28fc6d2806fa32a6,,https://jet.com/product/Bobkona-Soft-Touch-Reversible-Bonded-Leather-Match-3-Piece-Sectional-Sofa-Set-Es/824d9d7a4b5c49ec87aa89cb1c26cf75?experienceId=25,VM2-03-192.168.10.71,https://jet.com/product/Bobkona-Soft-Touch-Reversible-Bonded-Leather-Match-3-Piece-Sectional-Sofa-Set-Es/824d9d7a4b5c49ec87aa89cb1c26cf75?experienceId=25,20,11,product25,47,2018,200,Test Complete,18.1
24,3584.0,,3526.0,,3525.999999998,3525.999999998,6687,1684,9819.0,3526.0,0,1,703.0,2,3880948,3823983,63938,58792,0,,17559,3584,3574,3573,1699,27,3526,3526,3488,11141,11141,3526,3526.0,17640,17559,2095,1698,1698,23,22940.0,0.0,1542791007.948972,17560,17560,3584,3574,1388,3573,0,0,182581,240865.0,1,3526,3526,3488,11141,3525.999999998,3526.0,22940,26609,50.7824427481,154170,2869216,,,,,,134021,878570,16600,0.6,0.8,0.22,1800.685,3717.465,6234.5,4666.355,29812.132,,11667.0,0.31,1.0,17640,17560,17560,0,-1,-1,1,3500,254,196,254,202,1,51,99999,1,37,94,-1,85,-1,-1,95,100,-1,0,0,16,0,1,0,36351,0,11325.0,11325.0,16600,16600,16600,16600,16600,9000,9000,1542791108,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181121_X9_a7bd70c8d82f468671c41be9e1378405,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181121_X9_a7bd70c8d82f468671c41be9e1378405,,https://jet.com/product/Bobkona-Soft-Touch-Reversible-Bonded-Leather-Match-3-Piece-Sectional-Sofa-Set-Es/824d9d7a4b5c49ec87aa89cb1c26cf75?experienceId=25,VM3-03-192.168.10.82,https://jet.com/product/Bobkona-Soft-Touch-Reversible-Bonded-Leather-Match-3-Piece-Sectional-Sofa-Set-Es/824d9d7a4b5c49ec87aa89cb1c26cf75?experienceId=25,21,11,product25,47,2018,200,Test Complete,18.1
24,3367.0,,3312.0,,3312.2000000003004,3312.2000000003004,6367,1621,5317.0,,0,1,706.0,2,3867255,3805439,63237,59438,0,15554.0,15427,3367,3358,3357,1630,12,3312,3312,3280,10643,10643,3312,3312.0,15499,15427,2029,1629,1629,20,21339.0,0.0,1542834317.980867,15427,15427,3367,3358,1323,3358,0,0,196128,275636.0,1,3312,3312,3280,10643,3312.2000000003004,3312.0,21339,23309,46.5827338129,154168,2858809,,,,,,134021,878585,15000,0.6,0.8,0.23,1718.74,3941.828,4923.319,4923.319,29313.418999999998,,11941.0,0.31,1.0,15500,15427,15427,0,-1,-1,1,3500,251,193,251,196,1,54,99999,1,36,93,-1,85,-1,-1,95,100,-1,0,0,15,0,1,0,31808,0,9647.0,9647.0,15000,15000,15000,15000,15000,9000,9000,1542834415,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181121_QR_81ef76229d9b0e0b0290ae6a2a1ea710,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181121_QR_81ef76229d9b0e0b0290ae6a2a1ea710,,https://jet.com/product/Bobkona-Soft-Touch-Reversible-Bonded-Leather-Match-3-Piece-Sectional-Sofa-Set-Es/824d9d7a4b5c49ec87aa89cb1c26cf75?experienceId=25,VM2-01-192.168.10.69,https://jet.com/product/Bobkona-Soft-Touch-Reversible-Bonded-Leather-Match-3-Piece-Sectional-Sofa-Set-Es/824d9d7a4b5c49ec87aa89cb1c26cf75?experienceId=25,21,11,product25,47,2018,200,Test Complete,18.1
24,,,,,3876.5999999996,3876.5999999996,4463,2022,,,0,1,699.0,2,3767968,3722467,65129,55602,0,,14813,3925,3909,3908,2036,24,3876,3876,3837,11491,11491,3876,3876.0,14896,14813,2453,2036,2036,22,,,1542878420.43629,14814,14814,3926,3910,1312,3909,0,0,214956,290999.0,1,3877,3877,3838,11491,3876.5999999996,3877.0,19551,21079,45.677139761599996,154168,2858696,,,,,,132461,872563,8900,0.6,0.8,0.36,1734.507,3851.7129999999997,4792.639,4792.639,33310.96,,5812.0,0.31,1.0,14897,14814,14814,0,-1,-1,1,3900,216,176,216,175,1,40,99999,1,36,94,-1,85,-1,-1,95,100,-1,0,0,13,0,1,0,28701,0,10224.0,10224.0,8900,5100,5100,5100,8900,9000,9000,1542878512,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181122_BH_1be5f384c9c8754d42345d2678ef4153,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181122_BH_1be5f384c9c8754d42345d2678ef4153,,https://jet.com/product/Bobkona-Soft-Touch-Reversible-Bonded-Leather-Match-3-Piece-Sectional-Sofa-Set-Es/824d9d7a4b5c49ec87aa89cb1c26cf75?experienceId=25,VM4-06-192.168.10.94,https://jet.com/product/Bobkona-Soft-Touch-Reversible-Bonded-Leather-Match-3-Piece-Sectional-Sofa-Set-Es/824d9d7a4b5c49ec87aa89cb1c26cf75?experienceId=25,22,11,product25,47,2018,200,Test Complete,18.1
24,3785.0,,3755.0,,3755.6000000003996,3755.6000000003996,4311,2084,7724.0,,0,1,701.0,2,3879524,3763023,66848,57540,0,,16690,3784,3776,3776,2092,14,3755,3755,3715,10147,10147,3755,3755.0,16783,16690,2495,2092,2092,26,20719.0,0.0,1542966220.959064,16690,16690,3785,3777,1256,3776,0,0,208184,257635.0,1,3756,3756,3715,10147,3755.6000000003996,3756.0,20719,19930,39.8042740164,183599,2887852,,,,,,141689,890733,7900,0.67,0.8,0.36,1411.527,3796.407,4739.088,4739.088,33927.525,,5985.0,0.31,1.0,16784,16690,16690,0,-1,-1,1,3700,261,199,261,200,1,60,99999,1,36,90,-1,85,-1,-1,94,100,-1,0,0,15,0,1,0,30435,0,9269.0,9269.0,7900,4900,4900,4900,7900,9000,9000,1542966314,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181123_QJ_a93571acf6000228f2bde103fc56d3c7,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181123_QJ_a93571acf6000228f2bde103fc56d3c7,,https://jet.com/product/Bobkona-Soft-Touch-Reversible-Bonded-Leather-Match-3-Piece-Sectional-Sofa-Set-Es/824d9d7a4b5c49ec87aa89cb1c26cf75?experienceId=25,VM4-03-192.168.10.91,https://jet.com/product/Bobkona-Soft-Touch-Reversible-Bonded-Leather-Match-3-Piece-Sectional-Sofa-Set-Es/824d9d7a4b5c49ec87aa89cb1c26cf75?experienceId=25,23,11,product25,47,2018,200,Test Complete,18.1
24,3305.0,,3254.0,,3254.8999999999,3254.8999999999,3817,1627,7383.0,,0,1,703.0,2,3863680,3737773,61705,57040,0,,13659,3304,3297,3296,1636,15,3254,3254,3234,9563,9563,3254,3254.0,13696,13659,2106,1635,1635,20,20064.0,0.0,1543010035.459517,13659,13659,3305,3297,1297,3297,0,0,209561,310652.0,1,3255,3255,3234,9563,3254.8999999999,3255.0,20064,17970,36.8086849652,154170,2859754,,,,,,140967,908951,7600,0.6,0.8,0.55,1668.89,3783.7859999999996,6192.263000000001,4671.295,6192.263000000001,,5685.0,0.31,1.0,13696,13659,13659,0,-1,-1,1,3200,245,184,245,194,1,50,99999,1,35,92,-1,85,-1,-1,95,100,-1,0,0,15,0,1,0,28953,0,9685.0,9685.0,7600,4600,4600,4600,7600,9000,9000,1543010127,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181123_PB_51ceae1937e864a8879900e0e5072b1d,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181123_PB_51ceae1937e864a8879900e0e5072b1d,,https://jet.com/product/Bobkona-Soft-Touch-Reversible-Bonded-Leather-Match-3-Piece-Sectional-Sofa-Set-Es/824d9d7a4b5c49ec87aa89cb1c26cf75?experienceId=25,VM4-07-192.168.10.95,https://jet.com/product/Bobkona-Soft-Touch-Reversible-Bonded-Leather-Match-3-Piece-Sectional-Sofa-Set-Es/824d9d7a4b5c49ec87aa89cb1c26cf75?experienceId=25,23,11,product25,47,2018,200,Test Complete,18.1
24,3885.0,,3854.0,,3854.8000000009997,3854.8000000009997,4536,2006,15005.0,3854.0,0,1,713.0,2,3858983,3741982,63999,55361,0,,15244,3884,3876,3875,2017,21,3854,3854,3778,10532,10532,3854,3854.0,15360,15244,2461,2015,2015,23,21510.0,0.0,1543054134.440217,15244,15244,3885,3876,1247,3876,0,0,197855,282669.0,1,3855,3855,3779,10532,3854.8000000009997,3855.0,21510,20989,42.1232189444,183595,2887281,,,,,,139260,876032,7900,0.67,0.8,0.47,1726.369,4248.245,6671.856,5234.974,6671.8560000153,,6471.0,0.31,1.0,15360,15245,15244,0,-1,-1,1,3900,252,186,252,198,1,53,99999,1,36,94,-1,85,-1,-1,94,100,-1,0,0,16,0,1,0,31084,0,9271.0,9271.0,7900,5200,5200,5200,7900,9000,9000,1543054231,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181124_0Z_d74ae0c03fde11ebeab2a777149333d3,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181124_0Z_d74ae0c03fde11ebeab2a777149333d3,,https://jet.com/product/Bobkona-Soft-Touch-Reversible-Bonded-Leather-Match-3-Piece-Sectional-Sofa-Set-Es/824d9d7a4b5c49ec87aa89cb1c26cf75?experienceId=25,VM2-08-192.168.10.76,https://jet.com/product/Bobkona-Soft-Touch-Reversible-Bonded-Leather-Match-3-Piece-Sectional-Sofa-Set-Es/824d9d7a4b5c49ec87aa89cb1c26cf75?experienceId=25,24,11,product25,47,2018,200,Test Complete,18.1
24,3746.0,,3687.0,,3687.200000000301,3687.200000000301,4323,1969,7718.0,,0,1,701.0,2,3831330,3714661,63407,58740,0,,16621,3746,3737,3736,1979,16,3687,3687,3652,10075,10075,3687,3687.0,16662,16621,2446,1978,1978,26,21220.0,0.0,1543097869.508364,16621,16621,3746,3737,1243,3736,0,0,199019,253525.0,1,3687,3687,3652,10076,3687.200000000301,3687.0,21220,20119,39.8179299426,154164,2858212,,,,,,138738,874122,7900,0.67,0.8,0.63,1769.9489999999994,3746.3320000000003,4685.455,4685.455,4683.394,,5928.0,0.31,1.0,16662,16621,16621,0,-1,-1,1,3700,255,198,255,191,1,63,99999,1,36,93,-1,85,-1,-1,95,100,-1,0,0,16,0,1,0,30259,0,9044.0,9044.0,7900,4900,4900,4900,7900,9000,9000,1543097962,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181124_CH_5cae14252d1ba87c5ca7277812e9ee23,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181124_CH_5cae14252d1ba87c5ca7277812e9ee23,,https://jet.com/product/Bobkona-Soft-Touch-Reversible-Bonded-Leather-Match-3-Piece-Sectional-Sofa-Set-Es/824d9d7a4b5c49ec87aa89cb1c26cf75?experienceId=25,VM4-06-192.168.10.94,https://jet.com/product/Bobkona-Soft-Touch-Reversible-Bonded-Leather-Match-3-Piece-Sectional-Sofa-Set-Es/824d9d7a4b5c49ec87aa89cb1c26cf75?experienceId=25,24,11,product25,47,2018,200,Test Complete,18.1
24,3744.0,,3744.0,,3744.9999999953,3744.9999999953,4442,1975,7350.0,,0,1,697.0,2,3776986,3731667,60075,55457,0,,13473,3507,3499,3499,1984,20,3744,3745,3700,10024,10024,3744,3744.0,13518,13473,2480,1983,1983,22,17201.0,0.0,1543141968.753946,13473,13473,3507,3500,1240,3499,0,0,248061,324549.0,1,3745,3745,3701,10024,3744.9999999953,3745.0,17201,18279,42.363847045199996,183598,2886882,,,,,,134481,852800,7500,0.67,0.8,0.34,1597.6070000000002,3933.445,4936.486,4936.486,34306.428,,6158.0,0.31,1.0,13519,13474,13473,0,-1,-1,1,3800,204,182,204,168,1,35,99999,1,35,88,-1,85,-1,-1,94,100,-1,0,0,13,0,1,0,25811,0,8779.0,8779.0,7500,5100,5100,5100,7500,9000,9000,1543142058,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181125_RK_dc85d268cfc43dbf62113728969d7977,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181125_RK_dc85d268cfc43dbf62113728969d7977,,https://jet.com/product/Bobkona-Soft-Touch-Reversible-Bonded-Leather-Match-3-Piece-Sectional-Sofa-Set-Es/824d9d7a4b5c49ec87aa89cb1c26cf75?experienceId=25,VM3-07-192.168.10.86,https://jet.com/product/Bobkona-Soft-Touch-Reversible-Bonded-Leather-Match-3-Piece-Sectional-Sofa-Set-Es/824d9d7a4b5c49ec87aa89cb1c26cf75?experienceId=25,25,11,product25,47,2018,200,Test Complete,18.1
24,3503.0,,3430.0,,3430.0000000003,3430.0000000003,4135,1635,7118.0,,0,1,718.0,2,3861864,3745238,62893,58103,0,,16123,3503,3486,3486,1645,12,3430,3430,3395,9506,9506,3430,3430.0,16167,16124,2043,1643,1643,25,20716.0,0.0,1543229367.2276,16125,16123,3503,3486,1244,3486,0,0,202393,258470.0,1,3430,3430,3395,9506,3430.0000000003,3430.0,20716,19010,38.5207700101,183599,2886917,,,,,,138738,874122,7400,0.67,0.8,0.33,1574.5079999999994,4054.567,5043.052,5043.052,33673.815,,6165.0,0.31,1.0,16167,16124,16125,0,-1,-1,1,3500,253,197,253,191,1,61,99999,1,36,88,-1,85,-1,-1,94,100,-1,0,0,16,0,1,0,29643,0,8556.0,8556.0,7400,4800,4800,4800,7400,9000,9000,1543229460,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181126_79_dfb0a7f9fdab5aa6e47d34d2c61f4ca5,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181126_79_dfb0a7f9fdab5aa6e47d34d2c61f4ca5,,https://jet.com/product/Bobkona-Soft-Touch-Reversible-Bonded-Leather-Match-3-Piece-Sectional-Sofa-Set-Es/824d9d7a4b5c49ec87aa89cb1c26cf75?experienceId=25,VM3-08-192.168.10.87,https://jet.com/product/Bobkona-Soft-Touch-Reversible-Bonded-Leather-Match-3-Piece-Sectional-Sofa-Set-Es/824d9d7a4b5c49ec87aa89cb1c26cf75?experienceId=25,26,11,product25,48,2018,200,Test Complete,18.1
24,3466.0,,3466.0,,3466.6999999971995,3466.6999999971995,4107,1686,7850.0,,0,1,701.0,2,3844130,3718280,60982,56292,0,,15683,3251,3243,3242,1703,22,3466,3466,3421,10772,10772,3466,3466.0,15757,15683,2097,1701,1701,22,21941.0,0.0,1543273050.5961401,15683,15684,3252,3244,1241,3243,0,0,189786,265648.0,1,3467,3467,3422,10773,3466.6999999971995,3467.0,21941,20680,41.1706151702,183603,2882877,,,,,,136288,859972,8100,0.67,0.8,0.35,1004.341,3807.205,5635.8369999999995,4770.989000000001,26810.405,,5904.0,0.31,1.0,15758,15684,15683,0,-1,-1,1,3500,252,190,252,195,1,56,99999,1,36,94,-1,85,-1,-1,94,100,-1,0,0,16,0,1,0,31924,0,9285.0,9285.0,8100,4600,4600,4600,8100,9000,9000,1543273168,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181126_17_45d0ab83596c18b883bc150160e5f100,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181126_17_45d0ab83596c18b883bc150160e5f100,,https://jet.com/product/Bobkona-Soft-Touch-Reversible-Bonded-Leather-Match-3-Piece-Sectional-Sofa-Set-Es/824d9d7a4b5c49ec87aa89cb1c26cf75?experienceId=25,VM2-04-192.168.10.72,https://jet.com/product/Bobkona-Soft-Touch-Reversible-Bonded-Leather-Match-3-Piece-Sectional-Sofa-Set-Es/824d9d7a4b5c49ec87aa89cb1c26cf75?experienceId=25,26,11,product25,48,2018,200,Test Complete,18.1
24,3788.0,,3725.0,,3725.9000000049,3725.9000000049,4364,1962,5599.0,,0,1,699.0,2,3876210,3717912,62758,55644,0,,14985,3787,3779,3779,1991,15,3725,3725,3688,10723,10723,3725,3725.0,15054,14985,2496,1990,1990,21,20741.0,0.0,1543317202.637866,14986,14986,3788,3780,1244,3780,0,0,206411,285466.0,1,3726,3726,3689,10723,3725.9000000049,3726.0,20741,20089,40.6680161943,183608,2890293,,,,,,134324,857416,8500,0.67,0.8,0.33,620.6575,4042.785,5019.104,5019.104,32943.068,,6232.0,0.31,1.0,15055,14986,14986,0,-1,-1,1,3700,250,185,250,198,1,51,99999,1,36,87,-1,85,-1,-1,94,100,-1,0,0,17,0,1,0,30315,0,9786.0,9786.0,8500,4900,4900,4900,8500,9000,9000,1543317297,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181127_GN_c5bbcfe59a78f9f9a76bb74b301d4d69,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181127_GN_c5bbcfe59a78f9f9a76bb74b301d4d69,,https://jet.com/product/Bobkona-Soft-Touch-Reversible-Bonded-Leather-Match-3-Piece-Sectional-Sofa-Set-Es/824d9d7a4b5c49ec87aa89cb1c26cf75?experienceId=25,VM1-08-192.168.10.66,https://jet.com/product/Bobkona-Soft-Touch-Reversible-Bonded-Leather-Match-3-Piece-Sectional-Sofa-Set-Es/824d9d7a4b5c49ec87aa89cb1c26cf75?experienceId=25,27,11,product25,48,2018,200,Test Complete,18.1
24,3957.0,,3896.0,,3896.8000000023,3896.8000000023,6808,1919,17374.0,3896.0,0,1,704.0,2,4247498,4158447,67203,56715,0,,15312,3957,3945,3943,1933,10,3896,3896,3862,10211,10211,3896,3896.0,15430,15312,2318,1930,1930,24,21540.0,0.0,1543360981.3172169,15313,15313,3957,3945,1333,3944,0,0,216477,310470.0,1,3897,3897,3862,10212,3896.8000000023,3897.0,21540,22939,45.051060487,504145,3219722,,,,,,136752,866183,14500,0.67,0.8,0.21,1924.683,4097.776,5060.464,5060.464,35960.1609999847,,13231.0,0.31,1.0,15430,15313,15313,0,-1,-1,1,3900,262,194,262,205,1,56,99999,1,37,94,-1,85,-1,-1,85,100,-1,0,0,17,0,1,0,32255,0,10277.0,10277.0,14500,14500,14500,14500,14500,9000,9000,1543361082,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181127_25_c169755e3a7f810117438a01929afa27,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181127_25_c169755e3a7f810117438a01929afa27,,https://jet.com/product/Bobkona-Soft-Touch-Reversible-Bonded-Leather-Match-3-Piece-Sectional-Sofa-Set-Es/824d9d7a4b5c49ec87aa89cb1c26cf75?experienceId=25,VM2-03-192.168.10.71,https://jet.com/product/Bobkona-Soft-Touch-Reversible-Bonded-Leather-Match-3-Piece-Sectional-Sofa-Set-Es/824d9d7a4b5c49ec87aa89cb1c26cf75?experienceId=25,27,11,product25,48,2018,200,Test Complete,18.1
