data.average.firstView.Colordepth,data.average.firstView.FirstInteractive,data.average.firstView.FirstPaintedHero,data.average.firstView.LastInteractive,data.average.firstView.LastPaintedHero,data.average.firstView.PerformancePaintTiming.first-contentful-paint,data.average.firstView.PerformancePaintTiming.first-paint,data.average.firstView.SpeedIndex,data.average.firstView.TTFB,data.average.firstView.TTIMeasurementEnd,data.average.firstView.TimeToInteractive,data.average.firstView.aft,data.average.firstView.avgRun,data.average.firstView.basePageSSLTime,data.average.firstView.bigImageCount,data.average.firstView.bytesIn,data.average.firstView.bytesInDoc,data.average.firstView.bytesOut,data.average.firstView.bytesOutDoc,data.average.firstView.cached,data.average.firstView.chromeUserTiming.InteractiveTime,data.average.firstView.chromeUserTiming.domComplete,data.average.firstView.chromeUserTiming.domContentLoadedEventEnd,data.average.firstView.chromeUserTiming.domContentLoadedEventStart,data.average.firstView.chromeUserTiming.domInteractive,data.average.firstView.chromeUserTiming.domLoading,data.average.firstView.chromeUserTiming.fetchStart,data.average.firstView.chromeUserTiming.firstContentfulPaint,data.average.firstView.chromeUserTiming.firstImagePaint,data.average.firstView.chromeUserTiming.firstLayout,data.average.firstView.chromeUserTiming.firstMeaningfulPaint,data.average.firstView.chromeUserTiming.firstMeaningfulPaintCandidate,data.average.firstView.chromeUserTiming.firstPaint,data.average.firstView.chromeUserTiming.firstTextPaint,data.average.firstView.chromeUserTiming.loadEventEnd,data.average.firstView.chromeUserTiming.loadEventStart,data.average.firstView.chromeUserTiming.responseEnd,data.average.firstView.chromeUserTiming.unloadEventEnd,data.average.firstView.chromeUserTiming.unloadEventStart,data.average.firstView.connections,data.average.firstView.cpu.Idle,data.average.firstView.cpu.Paint,data.average.firstView.date,data.average.firstView.docTime,data.average.firstView.domComplete,data.average.firstView.domContentLoadedEventEnd,data.average.firstView.domContentLoadedEventStart,data.average.firstView.domElements,data.average.firstView.domInteractive,data.average.firstView.domLoading,data.average.firstView.domTime,data.average.firstView.effectiveBps,data.average.firstView.effectiveBpsDoc,data.average.firstView.final_base_page_request,data.average.firstView.firstContentfulPaint,data.average.firstView.firstImagePaint,data.average.firstView.firstLayout,data.average.firstView.firstMeaningfulPaint,data.average.firstView.firstPaint,data.average.firstView.firstTextPaint,data.average.firstView.fullyLoaded,data.average.firstView.fullyLoadedCPUms,data.average.firstView.fullyLoadedCPUpct,data.average.firstView.gzip_savings,data.average.firstView.gzip_total,data.average.firstView.heroElementTimes.BackgroundImage,data.average.firstView.heroElementTimes.FirstPaintedHero,data.average.firstView.heroElementTimes.Heading,data.average.firstView.heroElementTimes.Image,data.average.firstView.heroElementTimes.LastPaintedHero,data.average.firstView.image_savings,data.average.firstView.image_total,data.average.firstView.lastVisualChange,data.average.firstView.lighthouse.Accessibility,data.average.firstView.lighthouse.BestPractices,data.average.firstView.lighthouse.Performance,data.average.firstView.lighthouse.Performance.estimated-input-latency,data.average.firstView.lighthouse.Performance.first-contentful-paint,data.average.firstView.lighthouse.Performance.first-cpu-idle,data.average.firstView.lighthouse.Performance.first-meaningful-paint,data.average.firstView.lighthouse.Performance.interactive,data.average.firstView.lighthouse.Performance.max-potential-fid,data.average.firstView.lighthouse.Performance.speed-index,data.average.firstView.lighthouse.ProgressiveWebApp,data.average.firstView.lighthouse.SEO,data.average.firstView.loadEventEnd,data.average.firstView.loadEventStart,data.average.firstView.loadTime,data.average.firstView.maybeCaptcha,data.average.firstView.minify_savings,data.average.firstView.minify_total,data.average.firstView.optimization_checked,data.average.firstView.render,data.average.firstView.requests,data.average.firstView.requestsDoc,data.average.firstView.requestsFull,data.average.firstView.responses_200,data.average.firstView.responses_404,data.average.firstView.responses_other,data.average.firstView.result,data.average.firstView.run,data.average.firstView.score_cache,data.average.firstView.score_cdn,data.average.firstView.score_combine,data.average.firstView.score_compress,data.average.firstView.score_cookies,data.average.firstView.score_etags,data.average.firstView.score_gzip,data.average.firstView.score_keep-alive,data.average.firstView.score_minify,data.average.firstView.score_progressive_jpeg,data.average.firstView.server_rtt,data.average.firstView.smallImageCount,data.average.firstView.start_epoch,data.average.firstView.step,data.average.firstView.testStartOffset,data.average.firstView.test_run_time_ms,data.average.firstView.titleTime,data.average.firstView.userTime,data.average.firstView.userTime.snaptr,data.average.firstView.visualComplete,data.average.firstView.visualComplete85,data.average.firstView.visualComplete90,data.average.firstView.visualComplete95,data.average.firstView.visualComplete99,data.bwDown,data.bwUp,data.completed,data.connectivity,data.from,data.fvonly,data.id,data.latency,data.location,data.mobile,data.plr,data.successfulFVRuns,data.summary,data.testRuns,data.testUrl,data.tester,data.url,speedtracker.day,speedtracker.month,speedtracker.slug,speedtracker.week,speedtracker.year,statusCode,statusText,webPagetestVersion
24,,,,,4131.4000000020005,4131.4000000020005,4814.0,1672.0,,,0,1,706.0,8.0,6661124.0,6637040.0,56616.0,51832.0,0,,18367.0,3792.0,3784.0,3784.0,1681.0,19.0,4131.0,4131.0,4047.0,4131.0,4131.0,4131.0,4131.0,18427.0,18368.0,2083.0,1680.0,1680.0,28.0,,,1541643410.533967,18368.0,18368.0,3793.0,3785.0,1772.0,3785.0,0,0,319938.0,397522.0,1.0,4131.0,4131.0,4047.0,4131.0,4131.4000000020005,4131.0,22492.0,21449.0,49.197247706400006,17141.0,2148138.0,,,,,,1286804.0,4315276.0,16100.0,0.66,0.87,0.17,1782.1129999999994,5124.788,6045.578,5124.799,45717.522000000004,,10368.0,0.31,0.9,18427.0,18368.0,18368.0,0,-1,-1,1,4200,226.0,203.0,226.0,191.0,1.0,34.0,99999,1.0,57.0,96.0,-1,71.0,-1,-1,100.0,100.0,-1,12.0,0,5.0,0,1,0,32528.0,0,13764.0,13764.0,16100.0,5000,5000,5000,5000,9000,9000,1541643527,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181108_TJ_245a0abf7607ecc118a81e39bec8a8f9,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181108_TJ_245a0abf7607ecc118a81e39bec8a8f9,,https://jet.com,VM3-07-192.168.11.114,https://jet.com,7,11,home,45,2018,200,Test Complete,18.1
24,,,,,3772.1999999994,3772.1999999994,4683.0,1998.0,,,0,1,697.0,8.0,6630945.0,6614091.0,55919.0,52916.0,0,,18025.0,3800.0,3794.0,3793.0,2010.0,21.0,3772.0,3772.0,3731.0,3772.0,3772.0,3772.0,3772.0,18041.0,18025.0,2405.0,2009.0,2009.0,27.0,,,1541686610.843487,18026.0,18025.0,3801.0,3794.0,1774.0,3794.0,0,0,354899.0,412658.0,1.0,3772.0,3772.0,3732.0,3772.0,3772.1999999994,3772.0,20682.0,19559.0,48.0707790612,46571.0,2176583.0,,,,,,1273828.0,4255611.0,15700.0,0.66,0.87,0.15,764.893,5594.491,6391.659000000002,5594.5059999999985,43214.837999999996,,10535.0,0.31,0.9,18042.0,18025.0,18026.0,0,-1,-1,1,3800,225.0,211.0,225.0,189.0,1.0,35.0,99999,1.0,56.0,96.0,-1,71.0,-1,-1,98.0,100.0,-1,12.0,0,7.0,0,1,0,29842.0,0,12796.0,12796.0,15000.0,5000,5000,5000,5000,9000,9000,1541686720,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181108_QX_a8ef14ff1614bb6b3e71e3d3dc26f865,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181108_QX_a8ef14ff1614bb6b3e71e3d3dc26f865,,https://jet.com,VM3-02-192.168.11.109,https://jet.com,8,11,home,45,2018,200,Test Complete,18.1
24,,,,,3879.4999999955,3879.4999999955,4523.0,1795.0,,,0,1,720.0,8.0,6680655.0,6663716.0,58960.0,52808.0,0,,19041.0,3942.0,3927.0,3926.0,1805.0,16.0,3879.0,3879.0,3806.0,3879.0,3879.0,3879.0,3879.0,19100.0,19041.0,2213.0,1804.0,1804.0,29.0,,,1541691535.85722,19042.0,19042.0,3943.0,3928.0,1782.0,3927.0,0,0,307085.0,386369.0,1.0,3880.0,3880.0,3806.0,3880.0,3879.4999999955,3880.0,23550.0,22980.0,50.405790743599994,68654.0,2197966.0,,,,,,1281068.0,4284679.0,16000.0,0.66,0.8,0.08,97.998375,5484.762,30777.121,30178.022,44216.481999984695,,9432.0,0.23,0.9,19100.0,19042.0,19042.0,0,-1,-1,1,4000,258.0,211.0,258.0,203.0,1.0,54.0,99999,1.0,57.0,96.0,-1,71.0,-1,-1,97.0,100.0,-1,12.0,0,6.0,0,1,0,32731.0,0,13707.0,13707.0,15900.0,4600,4600,4600,4700,9000,9000,1541691675,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181108_D2_4c29aff0a28b15e8d94315b37930630e,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181108_D2_4c29aff0a28b15e8d94315b37930630e,,https://jet.com,VM1-03-192.168.11.90,https://jet.com,8,11,home,45,2018,200,Test Complete,18.1
24,,,,,4366.9000000082,4366.9000000082,5056.0,2169.0,,,0,1,704.0,8.0,6617239.0,6600406.0,57462.0,52224.0,0,,19097.0,3966.0,3958.0,3956.0,2181.0,23.0,4366.0,4366.0,4241.0,4366.0,4366.0,4366.0,4366.0,19150.0,19097.0,2580.0,2180.0,2180.0,26.0,,,1541705375.9368641,19097.0,19097.0,3966.0,3958.0,1782.0,3956.0,0,0,313732.0,389910.0,1.0,4367.0,4367.0,4241.0,4367.0,4366.9000000082,4367.0,23261.0,22420.0,49.7227766689,17137.0,2149961.0,,,,,,1274551.0,4269587.0,16500.0,0.66,0.87,,,5547.5019999999995,,31367.525,,,8766.0,0.31,0.9,19150.0,19097.0,19097.0,0,-1,-1,1,4400,247.0,208.0,247.0,201.0,1.0,45.0,99999,1.0,56.0,95.0,-1,71.0,-1,-1,100.0,100.0,-1,12.0,0,6.0,0,1,0,33279.0,0,13757.0,13757.0,16000.0,5300,5300,5300,5300,9000,9000,1541705529,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181108_SM_092c151358c7182115b83a8c031745ad,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181108_SM_092c151358c7182115b83a8c031745ad,,https://jet.com,VM3-03-192.168.11.110,https://jet.com,8,11,home,45,2018,200,Test Complete,18.1
24,,,,,3795.2000000005,3795.2000000005,4674.0,1633.0,,,0,1,700.0,7.0,6552570.0,6529026.0,56281.0,52522.0,0,,17055.0,3822.0,3809.0,3809.0,1642.0,20.0,3795.0,3795.0,3748.0,3795.0,3795.0,3795.0,3795.0,17073.0,17055.0,2043.0,1640.0,1640.0,27.0,,,1541730711.153699,17056.0,17055.0,3822.0,3809.0,1777.0,3809.0,0,0,355982.0,423330.0,1.0,3795.0,3795.0,3748.0,3795.0,3795.2000000005,3795.0,20040.0,18970.0,47.9888692133,17145.0,2141805.0,,,,,,1274135.0,4213515.0,15100.0,0.66,0.87,,1739.243,6508.427,7369.69,6508.44,,,10213.0,0.31,0.9,17073.0,17055.0,17056.0,0,-1,-1,1,3900,222.0,205.0,222.0,187.0,1.0,34.0,99999,1.0,57.0,96.0,-1,70.0,-1,-1,100.0,100.0,-1,12.0,0,6.0,0,1,0,28846.0,0,12667.0,12667.0,14500.0,5000,5000,5000,5000,9000,9000,1541730820,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181109_Z0_9252ab04d0625391c9a9b211eb20f547,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181109_Z0_9252ab04d0625391c9a9b211eb20f547,,https://jet.com,VM1-07-192.168.11.94,https://jet.com,8,11,home,45,2018,200,Test Complete,18.1
24,,,,,3541.5999999968,3541.5999999968,4321.0,1672.0,,,0,1,705.0,8.0,6611853.0,6594584.0,59420.0,53286.0,0,,21544.0,3559.0,3552.0,3552.0,1684.0,12.0,3541.0,3541.0,3489.0,3541.0,3541.0,3541.0,3541.0,21640.0,21545.0,2081.0,1681.0,1681.0,32.0,,,1541774282.935925,21545.0,21545.0,3560.0,3553.0,1803.0,3552.0,0,0,275367.0,331836.0,1.0,3542.0,3542.0,3489.0,3542.0,3541.5999999968,3542.0,25683.0,20909.0,41.3977430212,17140.0,2144030.0,,,,,,1163980.0,4296597.0,16600.0,0.66,0.87,0.18,2022.339,5288.174,6167.592,5288.188,16618.5049999847,,9983.0,0.31,0.9,21641.0,21545.0,21545.0,0,-1,-1,1,3600,273.0,221.0,273.0,210.0,1.0,62.0,99999,1.0,57.0,96.0,-1,73.0,-1,-1,100.0,100.0,-1,13.0,0,7.0,0,1,0,36608.0,0,13858.0,13858.0,13500.0,4700,4700,4700,4700,9000,9000,1541774405,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181109_30_bfaf7a1290899feabcad632b553a586c,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181109_30_bfaf7a1290899feabcad632b553a586c,,https://jet.com,VM1-07-192.168.11.94,https://jet.com,9,11,home,45,2018,200,Test Complete,18.1
24,,,,,4059.9999999977003,4059.9999999977003,4743.0,2028.0,,,0,1,701.0,8.0,6636800.0,6619944.0,55521.0,52512.0,0,,20158.0,4087.0,4048.0,4047.0,2045.0,20.0,4059.0,4059.0,3943.0,13925.0,13925.0,4059.0,4059.0,20192.0,20158.0,2435.0,2042.0,2042.0,27.0,,,1541775555.203525,20158.0,20158.0,4087.0,4049.0,1797.0,4048.0,0,0,316626.0,365137.0,1.0,4060.0,4060.0,3944.0,13925.0,4059.9999999977003,4060.0,22989.0,24920.0,56.3800904977,46568.0,2168980.0,,,,,,1163980.0,4296596.0,18300.0,0.66,0.8,0.19,1812.005,5695.718000000003,6343.045,5695.74,44557.238,,7687.0,0.23,0.9,20193.0,20158.0,20158.0,0,-1,-1,1,4100,226.0,211.0,226.0,190.0,1.0,35.0,99999,1.0,56.0,95.0,-1,73.0,-1,-1,98.0,100.0,-1,13.0,0,6.0,0,1,0,33385.0,0,14288.0,14288.0,14000.0,5000,5000,5000,5000,9000,9000,1541775677,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181109_CR_351f8a7cc8f1a3fcc556b31f98750e92,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181109_CR_351f8a7cc8f1a3fcc556b31f98750e92,,https://jet.com,VM3-07-192.168.11.114,https://jet.com,9,11,home,45,2018,200,Test Complete,18.1
24,,,,,3589.3999999971,3589.3999999971,4309.0,1699.0,,,0,1,709.0,8.0,6605422.0,6588471.0,55707.0,52727.0,0,,19193.0,3619.0,3610.0,3610.0,1710.0,11.0,3589.0,3589.0,3527.0,3589.0,3589.0,3589.0,3589.0,19241.0,19193.0,2119.0,1709.0,1709.0,30.0,,,1541777214.902727,19194.0,19194.0,3620.0,3611.0,1798.0,3611.0,0,0,325759.0,376591.0,1.0,3589.0,3589.0,3527.0,3589.0,3589.3999999971,3589.0,21976.0,22889.0,53.344208809099996,17137.0,2138843.0,,,,,,1164022.0,4296149.0,16100.0,0.66,0.87,0.16,1720.339,5302.121,6266.413000000001,5302.139,44563.81200000001,,9921.0,0.31,0.9,19242.0,19194.0,19194.0,0,-1,-1,1,3600,250.0,214.0,250.0,197.0,1.0,52.0,99999,1.0,57.0,96.0,-1,73.0,-1,-1,100.0,100.0,-1,13.0,0,6.0,0,1,0,31573.0,0,12676.0,12676.0,11700.0,4700,4700,4700,4700,9000,9000,1541777328,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181109_GA_672df3d78e52b5a6b121a6b31de76481,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181109_GA_672df3d78e52b5a6b121a6b31de76481,,https://jet.com,VM3-08-192.168.11.116,https://jet.com,9,11,home,45,2018,200,Test Complete,18.1
24,,,,,3646.4999999998,3646.4999999998,4373.0,1741.0,,,0,1,704.0,8.0,6552457.0,6534816.0,58779.0,52125.0,0,,18256.0,3674.0,3665.0,3664.0,1751.0,10.0,3646.0,3646.0,3576.0,3646.0,3646.0,3646.0,3646.0,18338.0,18256.0,2150.0,1750.0,1750.0,31.0,,,1541789554.910618,18257.0,18256.0,3674.0,3665.0,1741.0,3664.0,0,0,312259.0,395665.0,1.0,3646.0,3646.0,3576.0,3646.0,3646.4999999998,3646.0,22725.0,22269.0,50.236859914300005,46565.0,2162497.0,,,,,,1165473.0,4280418.0,15401.0,0.66,0.87,0.12,88.96711111110001,5064.103,30998.05,27824.292,43711.551,,7952.0,0.31,0.9,18338.0,18256.0,18257.0,0,-1,-1,1,3700,263.0,211.0,263.0,208.0,1.0,54.0,99999,1.0,57.0,96.0,-1,73.0,-1,-1,98.0,100.0,-1,13.0,0,7.0,0,1,0,32188.0,0,12727.0,12727.0,14900.0,4700,4700,4700,4700,9000,9000,1541789670,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181109_CZ_364b685c8de9dfc6465d50f9669253fe,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181109_CZ_364b685c8de9dfc6465d50f9669253fe,,https://jet.com,VM1-03-192.168.11.90,https://jet.com,9,11,home,45,2018,200,Test Complete,18.1
24,,,,,3888.1000000038002,3888.1000000038002,4622.0,2008.0,,,0,1,703.0,8.0,6583721.0,6561951.0,58540.0,50437.0,0,,16939.0,3934.0,3925.0,3925.0,2019.0,19.0,3888.0,3888.0,3822.0,3888.0,3888.0,3888.0,3888.0,17002.0,16939.0,2411.0,2019.0,2019.0,26.0,,,1541818386.235347,16940.0,16940.0,3934.0,3926.0,1785.0,3925.0,0,0,376535.0,439455.0,1.0,3888.0,3888.0,3823.0,3888.0,3888.1000000038002,3888.0,19493.0,20680.0,49.2380952381,17145.0,2137456.0,,,,,,1159482.0,4276830.0,15300.0,0.66,0.87,0.37,1933.8229999999999,5435.501,6103.982,5435.513000000001,6103.982,,9923.0,0.31,0.9,17002.0,16940.0,16940.0,0,-1,-1,1,3900,221.0,201.0,221.0,192.0,1.0,28.0,99999,1.0,57.0,96.0,-1,73.0,-1,-1,100.0,100.0,-1,13.0,0,5.0,0,1,0,30909.0,0,12650.0,12650.0,10300.0,5000,5000,5000,5000,9000,9000,1541818500,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181110_84_3eed8350c4a6fff3b171bd89a2fa7c24,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181110_84_3eed8350c4a6fff3b171bd89a2fa7c24,,https://jet.com,VM1-06-192.168.11.93,https://jet.com,9,11,home,45,2018,200,Test Complete,18.1
24,,,,,3701.000000000901,3701.000000000901,4516.0,1725.0,,,0,1,701.0,8.0,6594526.0,6572124.0,54656.0,50219.0,0,,17571.0,3404.0,3397.0,3396.0,1736.0,9.0,3701.0,3701.0,3599.0,3701.0,3701.0,3701.0,3701.0,17619.0,17571.0,2125.0,1735.0,1735.0,27.0,,,1541861588.893327,17572.0,17571.0,3404.0,3397.0,1716.0,3396.0,0,0,382158.0,414723.0,1.0,3701.0,3701.0,3600.0,3701.0,3701.000000000901,3701.0,18981.0,20160.0,49.8516320475,46569.0,2161357.0,,,,,,1172178.0,4324623.0,15200.0,0.66,0.87,0.19,934.797,5012.241,5822.736999999999,5012.253,44688.8770000153,,9615.0,0.31,0.9,17619.0,17571.0,17572.0,0,-1,-1,1,3800,215.0,201.0,215.0,183.0,1.0,31.0,99999,1.0,56.0,95.0,-1,73.0,-1,-1,98.0,100.0,-1,12.0,0,5.0,0,1,0,29770.0,0,13003.0,13003.0,12700.0,4900,4900,4900,4900,9000,9000,1541861701,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181110_BH_e150e8e24b687c859da2a5e37bd5c626,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181110_BH_e150e8e24b687c859da2a5e37bd5c626,,https://jet.com,VM3-04-192.168.11.111,https://jet.com,10,11,home,45,2018,200,Test Complete,18.1
24,,,,,3279.6999999991,3279.6999999991,4104.0,1611.0,,,0,1,703.0,8.0,6618567.0,6602298.0,53574.0,50538.0,0,,19418.0,3326.0,3318.0,3317.0,1623.0,8.0,3279.0,3279.0,3241.0,3279.0,3279.0,3279.0,3279.0,19443.0,19418.0,2016.0,1622.0,1622.0,23.0,,,1541871838.234756,19419.0,19418.0,3326.0,3318.0,1786.0,3317.0,0,0,355856.0,370748.0,1.0,3280.0,3280.0,3241.0,3280.0,3279.6999999991,3280.0,20210.0,22430.0,52.2113594041,44878.0,2165115.0,,,,,,1161741.0,4282313.0,17500.0,0.66,0.87,0.17,1697.227,5283.696999999999,6152.3830000000025,5283.71,43113.222,,9749.0,0.31,0.9,19443.0,19418.0,19419.0,0,-1,-1,1,3300,209.0,203.0,209.0,183.0,1.0,25.0,99999,1.0,57.0,96.0,-1,73.0,-1,-1,98.0,100.0,-1,13.0,0,6.0,0,1,0,32342.0,0,14806.0,14806.0,14400.0,4500,4500,4500,4500,9000,9000,1541871982,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181110_7R_526b2acf32cfd19d699f96da744ef5c8,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181110_7R_526b2acf32cfd19d699f96da744ef5c8,,https://jet.com,VM4-08-192.168.11.126,https://jet.com,10,11,home,45,2018,200,Test Complete,18.1
24,,,,,3391.1999999982,3391.1999999982,4219.0,1660.0,,,0,1,703.0,8.0,6638571.0,6621832.0,57947.0,52279.0,0,,18118.0,3421.0,3413.0,3413.0,1668.0,17.0,3391.0,3391.0,3327.0,12202.0,12202.0,3391.0,3391.0,18156.0,18118.0,2069.0,1666.0,1666.0,23.0,,,1541905691.968503,18118.0,18118.0,3422.0,3414.0,1786.0,3414.0,0,0,322542.0,402347.0,1.0,3391.0,3391.0,3327.0,12203.0,3391.1999999982,3391.0,22242.0,19590.0,45.0551977921,17143.0,2140615.0,,,,,,1173371.0,4327655.0,15300.0,0.66,0.87,0.21,1646.0479999999998,5257.001,5912.696,5257.044,43672.642,,7808.0,0.31,0.9,18157.0,18118.0,18118.0,0,-1,-1,1,3500,250.0,212.0,250.0,203.0,1.0,46.0,99999,1.0,57.0,96.0,-1,73.0,-1,-1,100.0,100.0,-1,12.0,0,6.0,0,1,0,31177.0,0,12306.0,12306.0,12300.0,4600,4600,4600,4600,9000,9000,1541905819,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181111_03_a8f2be30b7809fff301295a19df054b6,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181111_03_a8f2be30b7809fff301295a19df054b6,,https://jet.com,VM1-08-192.168.11.95,https://jet.com,10,11,home,45,2018,200,Test Complete,18.1
24,,,,,3567.5000000001,3567.5000000001,4165.0,1667.0,,,0,1,706.0,8.0,6617637.0,6596869.0,57971.0,50615.0,0,,16269.0,3589.0,3580.0,3578.0,1678.0,9.0,3567.0,3567.0,3500.0,3567.0,3567.0,3567.0,3567.0,16410.0,16269.0,2068.0,1677.0,1677.0,24.0,,,1541949315.03039,16270.0,16269.0,3589.0,3580.0,1778.0,3578.0,0,0,385104.0,451747.0,1.0,3568.0,3568.0,3500.0,3568.0,3567.5000000001,3568.0,18851.0,19849.0,48.7834848857,15456.0,2134880.0,,,,,,1167249.0,4311427.0,14400.0,0.66,0.87,0.08,86.35228571430002,5253.687,31683.838,28158.947999999997,43628.707000001,,9813.0,0.31,0.9,16410.0,16269.0,16270.0,0,-1,-1,1,3500,219.0,200.0,219.0,192.0,1.0,26.0,99999,1.0,57.0,96.0,-1,73.0,-1,-1,100.0,100.0,-1,12.0,0,6.0,0,1,0,29936.0,0,12095.0,12095.0,12500.0,4500,4500,4500,4500,9000,9000,1541949426,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181111_3P_df89cc790c1f18c6d79f0144651f9644,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181111_3P_df89cc790c1f18c6d79f0144651f9644,,https://jet.com,VM2-08-192.168.11.105,https://jet.com,11,11,home,45,2018,200,Test Complete,18.1
24,3869.0,,3869.0,,3869.200000001,3869.200000001,4456.0,1841.0,16137.0,3869.0,0,1,700.0,8.0,6579329.0,6563059.0,56504.0,50686.0,0,,17734.0,3857.0,3844.0,3843.0,1857.0,11.0,3869.0,3869.0,3766.0,11940.0,11940.0,3869.0,3869.0,17790.0,17734.0,2242.0,1855.0,1855.0,23.0,19849.0,78.0,1541993415.024771,17734.0,17734.0,3858.0,3844.0,1780.0,3843.0,0,0,363780.0,412952.0,1.0,3869.0,3869.0,3767.0,11941.0,3869.200000001,3869.0,19927.0,22169.0,52.1647058823,15455.0,2136214.0,,,,,,1158383.0,4271761.0,15401.0,0.66,0.87,0.38,1750.6979999999999,5370.158,6013.658,5370.174,6013.658,,10000.0,0.31,0.9,17790.0,17734.0,17734.0,0,-1,-1,1,3900,218.0,207.0,218.0,192.0,1.0,25.0,99999,1.0,57.0,96.0,-1,73.0,-1,-1,100.0,100.0,-1,13.0,0,5.0,0,1,0,32321.0,0,12163.0,12163.0,11100.0,4800,4800,4800,4800,9000,9000,1541993527,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181112_W3_851ab61b3dd204fbf78501d1dcf15cbf,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181112_W3_851ab61b3dd204fbf78501d1dcf15cbf,,https://jet.com,VM2-01-192.168.11.98,https://jet.com,11,11,home,45,2018,200,Test Complete,18.1
24,,,,,4720.900000000301,4720.900000000301,5270.0,2318.0,,,0,1,753.0,8.0,6528321.0,6512051.0,54548.0,51533.0,0,,17719.0,4756.0,4749.0,4748.0,2329.0,32.0,4720.0,4720.0,4596.0,12835.0,12835.0,4720.0,4720.0,17773.0,17719.0,2725.0,2328.0,2328.0,23.0,,,1542036626.735728,17719.0,17719.0,4757.0,4749.0,1765.0,4749.0,0,0,402734.0,422832.0,1.0,4721.0,4721.0,4596.0,12835.0,4720.900000000301,4721.0,18528.0,19140.0,47.718773373199994,13915.0,2111836.0,,,,,,1154513.0,4247339.0,15500.0,0.66,0.87,0.19,1919.203,5210.2440000000015,6065.453,5210.255,16630.551,,9783.0,0.31,0.9,17774.0,17719.0,17719.0,0,-1,-1,1,4800,205.0,199.0,205.0,177.0,1.0,27.0,99999,1.0,56.0,96.0,-1,73.0,-1,-1,100.0,100.0,-1,13.0,0,6.0,0,1,0,29077.0,0,13033.0,13033.0,12900.0,5500,5500,5500,5500,9000,9000,1542036766,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181112_ZJ_ebf9e6043c4bde372b5fb5d97d55450d,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181112_ZJ_ebf9e6043c4bde372b5fb5d97d55450d,,https://jet.com,VM1-07-192.168.11.94,https://jet.com,12,11,home,46,2018,200,Test Complete,18.1
