data.average.firstView.Colordepth,data.average.firstView.FirstInteractive,data.average.firstView.LastInteractive,data.average.firstView.PerformancePaintTiming.first-contentful-paint,data.average.firstView.PerformancePaintTiming.first-paint,data.average.firstView.SpeedIndex,data.average.firstView.TTFB,data.average.firstView.TTIMeasurementEnd,data.average.firstView.TimeToInteractive,data.average.firstView.aft,data.average.firstView.avgRun,data.average.firstView.basePageSSLTime,data.average.firstView.bigImageCount,data.average.firstView.bytesIn,data.average.firstView.bytesInDoc,data.average.firstView.bytesOut,data.average.firstView.bytesOutDoc,data.average.firstView.cached,data.average.firstView.chromeUserTiming.domComplete,data.average.firstView.chromeUserTiming.domContentLoadedEventEnd,data.average.firstView.chromeUserTiming.domContentLoadedEventStart,data.average.firstView.chromeUserTiming.domInteractive,data.average.firstView.chromeUserTiming.domLoading,data.average.firstView.chromeUserTiming.fetchStart,data.average.firstView.chromeUserTiming.firstContentfulPaint,data.average.firstView.chromeUserTiming.firstImagePaint,data.average.firstView.chromeUserTiming.firstLayout,data.average.firstView.chromeUserTiming.firstMeaningfulPaint,data.average.firstView.chromeUserTiming.firstMeaningfulPaintCandidate,data.average.firstView.chromeUserTiming.firstPaint,data.average.firstView.chromeUserTiming.firstTextPaint,data.average.firstView.chromeUserTiming.loadEventEnd,data.average.firstView.chromeUserTiming.loadEventStart,data.average.firstView.chromeUserTiming.responseEnd,data.average.firstView.chromeUserTiming.unloadEventEnd,data.average.firstView.chromeUserTiming.unloadEventStart,data.average.firstView.connections,data.average.firstView.cpu.Idle,data.average.firstView.cpu.Paint,data.average.firstView.date,data.average.firstView.docTime,data.average.firstView.domComplete,data.average.firstView.domContentLoadedEventEnd,data.average.firstView.domContentLoadedEventStart,data.average.firstView.domElements,data.average.firstView.domInteractive,data.average.firstView.domLoading,data.average.firstView.domTime,data.average.firstView.effectiveBps,data.average.firstView.effectiveBpsDoc,data.average.firstView.final_base_page_request,data.average.firstView.firstContentfulPaint,data.average.firstView.firstImagePaint,data.average.firstView.firstLayout,data.average.firstView.firstMeaningfulPaint,data.average.firstView.firstPaint,data.average.firstView.firstTextPaint,data.average.firstView.fullyLoaded,data.average.firstView.fullyLoadedCPUms,data.average.firstView.fullyLoadedCPUpct,data.average.firstView.gzip_savings,data.average.firstView.gzip_total,data.average.firstView.image_savings,data.average.firstView.image_total,data.average.firstView.lastVisualChange,data.average.firstView.lighthouse.Accessibility,data.average.firstView.lighthouse.BestPractices,data.average.firstView.lighthouse.Performance,data.average.firstView.lighthouse.Performance.estimated-input-latency,data.average.firstView.lighthouse.Performance.first-contentful-paint,data.average.firstView.lighthouse.Performance.first-cpu-idle,data.average.firstView.lighthouse.Performance.first-meaningful-paint,data.average.firstView.lighthouse.Performance.interactive,data.average.firstView.lighthouse.Performance.speed-index,data.average.firstView.lighthouse.ProgressiveWebApp,data.average.firstView.lighthouse.SEO,data.average.firstView.loadEventEnd,data.average.firstView.loadEventStart,data.average.firstView.loadTime,data.average.firstView.maybeCaptcha,data.average.firstView.minify_savings,data.average.firstView.minify_total,data.average.firstView.optimization_checked,data.average.firstView.render,data.average.firstView.requests,data.average.firstView.requestsDoc,data.average.firstView.requestsFull,data.average.firstView.responses_200,data.average.firstView.responses_404,data.average.firstView.responses_other,data.average.firstView.result,data.average.firstView.run,data.average.firstView.score_cache,data.average.firstView.score_cdn,data.average.firstView.score_combine,data.average.firstView.score_compress,data.average.firstView.score_cookies,data.average.firstView.score_etags,data.average.firstView.score_gzip,data.average.firstView.score_keep-alive,data.average.firstView.score_minify,data.average.firstView.score_progressive_jpeg,data.average.firstView.server_rtt,data.average.firstView.smallImageCount,data.average.firstView.start_epoch,data.average.firstView.step,data.average.firstView.testStartOffset,data.average.firstView.test_run_time_ms,data.average.firstView.titleTime,data.average.firstView.visualComplete,data.average.firstView.visualComplete85,data.average.firstView.visualComplete90,data.average.firstView.visualComplete95,data.average.firstView.visualComplete99,data.bwDown,data.bwUp,data.completed,data.connectivity,data.from,data.fvonly,data.id,data.latency,data.location,data.mobile,data.plr,data.successfulFVRuns,data.summary,data.testUrl,data.tester,data.url,speedtracker.day,speedtracker.month,speedtracker.slug,speedtracker.week,speedtracker.year,statusCode,statusText,webPagetestVersion
24,,,3703.0999999988,3703.0999999988,4746,1763,,,0,1,713,2,2510137,1767100,55312,43150,0,7713,3732,3731,3731,1776,14,3703,3703,3680,8908,8908,3703,3703,7716,7713,2169,1775,1775,22,,,1547367031.75801,7714,7713,3732,3731,1109,3731,0,0,252834,296941,1,3703,3703,3680,8909,3703.0999999988,3703,11691,10850,40.051679586599995,13915,1754760,66073,707619,7300,0.58,0.8,0.24,890.008,3696.123,18068.769,4476.476,18068.769,7050,0.31,1,7716,7713,7714,0,-1,-1,1,3700,84,47,84,80,1,3,99999,1,49,97,-1,91,-1,-1,100,100,-1,0,0,11,0,1,0,18870,0,7300,7200,7200,7200,7200,9000,9000,1547367039,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190113_Y7_7272b956b613029ff8a5787fedca40a8,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190113_Y7_7272b956b613029ff8a5787fedca40a8,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,VM04-08-192.168.10.96,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,13,1,product2-noanalytics,2,2019,200,Test Complete,18.1
24,3602.0,3571.0,3571.300000001401,3571.300000001401,4592,1691,8616.0,3571.0,0,1,714,1,2405490,1771407,55853,43420,0,7431,3602,3602,3601,1700,11,3571,3571,3530,8596,8596,3571,3571,7435,7431,2097,1698,1698,23,11238.0,0.0,1547410616.548784,7432,7431,3602,3602,1111,3601,0,0,251962,308553,1,3571,3571,3531,8596,3571.300000001401,3571,11238,10220,38.5951661631,13915,1759281,69437,598528,7000,0.58,0.8,0.25,1102.175,3554.675,17941.313000000002,4439.259,17941.313000000002,7181,0.31,1,7436,7432,7432,0,-1,-1,1,3600,86,48,86,81,1,4,99999,1,49,97,-1,89,-1,-1,100,100,-1,0,0,10,0,1,0,18268,0,7000,6900,6900,6900,6900,9000,9000,1547410620,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190113_RF_7683f17ba1a07f594552d50fa3163a4a,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190113_RF_7683f17ba1a07f594552d50fa3163a4a,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,VM04-04-192.168.10.92,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,13,1,product2-noanalytics,2,2019,200,Test Complete,18.1
24,3344.0,3315.0,3315.5000000002,3315.5000000002,3645,1727,8279.0,,0,1,703,2,2515396,1766613,55332,43169,0,7348,3344,3343,3343,1734,22,3315,3315,3288,8277,8277,3315,3315,7351,7348,2141,1733,1733,22,10829.0,0.0,1547454706.55676,7349,7348,3344,3343,1109,3343,0,0,276356,314232,1,3316,3316,3288,8278,3315.5000000002,3316,10829,10250,39.4686176357,13915,1753340,69396,714304,6600,0.58,0.8,,1023.884,3332.835,18070.767,4216.499,,4530,0.31,1,7351,7348,7349,0,-1,-1,1,3400,84,47,84,80,1,3,99999,1,49,97,-1,91,-1,-1,100,100,-1,0,0,9,0,1,0,18273,0,6600,3400,3400,6500,6600,9000,9000,1547454724,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190114_6Y_8e8c087dbd93d0cf721af02bdaa2a682,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190114_6Y_8e8c087dbd93d0cf721af02bdaa2a682,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,VM03-07-192.168.10.86,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,14,1,product2-noanalytics,3,2019,200,Test Complete,18.1
24,3388.0,3370.0,3370.8000000042,3370.8000000042,3647,1693,11192.0,3370.0,0,1,699,1,2325139,1698787,55328,42870,0,7506,3388,3388,3387,1703,17,3370,3370,3332,8758,8758,3370,3370,7510,7506,2091,1702,1702,22,11438.0,41.0,1547498308.89168,7506,7506,3388,3388,1109,3387,0,0,237598,292239,1,3371,3371,3332,8758,3370.8000000042,3371,11479,11920,43.471918307799996,13915,1685192,68023,592177,6700,0.58,0.8,0.36,1597.32,3404.532,17833.145,4330.024,17833.145,4604,0.31,1,7510,7506,7506,0,-1,-1,1,3400,84,46,84,80,1,3,99999,1,49,97,-1,89,-1,-1,100,100,-1,0,0,11,0,1,0,18976,0,6700,3400,3400,6500,6700,9000,9000,1547498314,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190114_NG_088430893a2655448e150ac4142b4e99,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190114_NG_088430893a2655448e150ac4142b4e99,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,VM04-05-192.168.10.93,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,14,1,product2-noanalytics,3,2019,200,Test Complete,18.1
24,,,3617.4999999999,3617.4999999999,3964,1985,,,0,1,701,1,2375294,1699353,55977,43147,0,7734,3650,3649,3649,1993,25,3617,3617,3585,9393,9393,3617,3617,7738,7734,2426,1992,1992,22,,,1547542831.533356,7735,7734,3650,3650,1161,3649,0,0,251220,295539,1,3617,3617,3585,9393,3617.4999999999,3617,11440,10320,38.767843726500004,13915,1686035,75851,641500,7000,0.58,0.8,0.35,1235.388,3526.108,17973.816000000006,4255.4,17973.816000000006,4654,0.31,1,7739,7734,7735,0,-1,-1,1,3700,86,47,86,82,1,3,99999,1,49,97,-1,89,-1,-1,100,100,-1,0,0,12,0,1,0,18245,0,7000,3700,3700,6800,7000,9000,9000,1547542849,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190115_ZH_1002e8f1f7eb0ec91325e07e0d2dc20f,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190115_ZH_1002e8f1f7eb0ec91325e07e0d2dc20f,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,VM03-02-192.168.10.81,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,15,1,product2-noanalytics,3,2019,200,Test Complete,18.1
24,,,3392.0999999972996,3392.0999999972996,3660,1836,,,0,1,704,1,2358570,1699029,55619,43185,0,7423,3414,3414,3413,1845,21,3392,3392,3368,8786,8786,3391,3392,7425,7423,2241,1844,1844,22,,,1547572651.613786,7423,7424,3415,3414,1137,3414,0,0,267897,304103,1,3392,3392,3368,8787,3392.0999999972996,3392,10640,10709,41.9670846395,13915,1685619,73027,625106,6600,0.58,0.8,0.31,553.803,3939.594,18002.159,4871.754,18002.159,5051,0.31,1,7426,7424,7423,0,-1,-1,1,3400,85,47,85,81,1,3,99999,1,49,87,-1,89,-1,-1,100,100,-1,0,0,12,0,1,0,17824,0,6600,3400,3400,6600,6600,9000,9000,1547572661,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190115_N8_f8f57e188174b9db2d424ce1f829eac3,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190115_N8_f8f57e188174b9db2d424ce1f829eac3,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,VM02-04-192.168.10.72,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,15,1,product2-noanalytics,3,2019,200,Test Complete,18.1
24,3577.0,3546.0,3546.4999999967,3546.4999999967,3741,1851,8583.0,3546.0,0,1,701,1,2357464,2329040,55622,52320,0,10611,3576,3576,3576,1861,8,3546,3546,3520,8680,8680,3546,3546,10662,10611,2244,1859,1859,22,12663.0,0.0,1547585642.897053,10612,10612,3577,3577,1137,3577,0,0,218041,265841,1,3547,3547,3521,8681,3546.4999999967,3547,12663,10859,36.763710223400004,13915,1683952,73027,625106,6700,0.58,0.8,0.32,587.42,3849.795,17922.995,4568.128,17922.995,4925,0.31,1,10663,10612,10612,0,-1,-1,1,3500,85,79,85,80,1,4,99999,1,49,97,-1,89,-1,-1,100,100,-1,0,0,12,0,1,0,20204,0,6700,3500,3500,6500,6700,9000,9000,1547585654,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190115_ZS_d5290a00a3bb81ae4bda16d5d41b5363,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190115_ZS_d5290a00a3bb81ae4bda16d5d41b5363,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,VM02-03-192.168.10.71,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,15,1,product2-noanalytics,3,2019,200,Test Complete,18.1
24,3769.0,3715.0,3714.8999999999,3714.8999999999,4086,1711,9467.0,3715.0,0,1,703,1,2355891,2327467,55789,52358,0,11292,3768,3767,3767,1721,16,3715,3715,3684,9564,9564,3715,3715,11339,11292,2142,1720,1720,22,13344.0,0.0,1547629764.8571892,11293,11293,3769,3768,1141,3767,0,0,202517,242899,1,3715,3715,3684,9565,3714.8999999999,3715,13344,11899,38.623823434,13915,1685543,72340,622518,7600,0.58,0.8,0.35,1179.66,3534.533,17623.359,4537.564,17623.359,4676,0.31,1,11340,11293,11293,0,-1,-1,1,3800,85,79,85,81,1,3,99999,1,49,97,-1,89,-1,-1,100,100,-1,0,0,12,0,1,0,21370,0,7600,3800,3800,7200,7600,9000,9000,1547629777,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190116_93_15717a2bf7b8515a26a16f571014d8a2,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190116_93_15717a2bf7b8515a26a16f571014d8a2,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,VM02-03-192.168.10.71,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,16,1,product2-noanalytics,3,2019,200,Test Complete,18.1
24,,,3330.9000000008,3330.9000000008,3578,1698,,,0,1,698,1,2356883,2328459,55662,52358,0,10820,3370,3370,3369,1707,14,3330,3330,3294,9038,9038,3330,3330,10902,10820,2103,1706,1706,22,,,1547650063.535987,10821,10820,3371,3370,1141,3370,0,0,209911,255229,1,3331,3331,3295,9038,3330.9000000008,3331,12926,12800,43.6115843271,13915,1686511,72340,622518,7000,0.58,0.8,0.35,1403.744,3475.844,18444.29,4611.78,18444.29,4655,0.31,1,10902,10821,10821,0,-1,-1,1,3300,85,79,85,81,1,3,99999,1,48,87,-1,89,-1,-1,100,100,-1,0,0,12,0,1,0,21372,0,7000,3300,3300,6800,7000,9000,9000,1547650069,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190116_KD_b5cf440069cdf4ed649bad51a8677b6e,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190116_KD_b5cf440069cdf4ed649bad51a8677b6e,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,VM04-05-192.168.10.93,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,16,1,product2-noanalytics,3,2019,200,Test Complete,18.1
24,3475.0,3453.0,3453.9000000004,3453.9000000004,3778,1929,8776.0,3453.0,0,1,704,1,2356508,2328084,55749,52320,0,11766,3475,3474,3474,1941,9,3453,3453,3418,8779,8779,3453,3453,11805,11766,2325,1940,1940,22,13863.0,0.0,1547672967.877448,11767,11767,3475,3475,1141,3475,0,0,197461,236642,1,3454,3454,3418,8779,3453.9000000004,3454,13863,10960,35.195889531199995,13915,1686122,72340,622518,7000,0.53,0.86,0.33,1538.8,3698.329,14867.512,4615.378,18894.485,4899,0.38,1,11806,11767,11767,0,-1,-1,1,3500,85,79,85,81,1,3,99999,1,49,97,-1,89,-1,-1,100,100,-1,0,0,12,0,1,0,21594,0,7000,3500,3500,6800,7000,9000,9000,1547672981,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190116_PX_6233a707438880deb3aa21b1bae355c3,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190116_PX_6233a707438880deb3aa21b1bae355c3,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,VM03-03-192.168.10.82,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,16,1,product2-noanalytics,3,2019,200,Test Complete,18.1
24,,,3397.1999999921995,3397.1999999921995,3683,1777,,,0,1,745,1,2356787,1700007,55619,43185,0,7585,3405,3404,3403,1787,18,3397,3397,3350,8831,8831,3397,3397,7588,7585,2189,1785,1785,22,,,1547716233.974161,7586,7585,3406,3404,1141,3403,0,0,258816,292650,1,3397,3397,3351,8831,3397.1999999921995,3397,10883,10960,42.946708464000004,13915,1686474,72340,622518,6700,0.53,0.86,0.34,1256.322,3595.378,17651.728,4568.286,17651.728,4751,0.38,1,7588,7585,7586,0,-1,-1,1,3400,85,47,85,81,1,3,99999,1,49,97,-1,89,-1,-1,100,100,-1,0,0,12,0,1,0,18271,0,6700,3400,3400,6400,6700,9000,9000,1547716230,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190117_27_be40e9a3fe00267798d89b52098d1113,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190117_27_be40e9a3fe00267798d89b52098d1113,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,VM04-06-192.168.10.94,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,17,1,product2-noanalytics,3,2019,200,Test Complete,18.1
24,,,3436.6999999984005,3436.6999999984005,3794,1876,,,0,1,704,1,2357567,2065054,55818,42776,0,10243,3479,3478,3478,1886,16,3436,3436,3396,11793,11793,3436,3436,10262,10243,2305,1885,1885,22,,,1547732014.711151,10244,10243,3479,3479,1141,3478,0,0,211138,246779,1,3437,3437,3397,11793,3436.6999999984005,3437,13042,11820,39.035667106999995,13915,1687198,72340,622518,7000,0.53,0.86,0.34,782.852,3654.32,17309.61,4561.479,17309.61,4746,0.38,1,10262,10244,10244,0,-1,-1,1,3500,85,56,85,81,1,3,99999,1,49,97,-1,89,-1,-1,100,100,-1,0,0,12,0,1,0,21160,0,7000,3500,3500,6900,7000,9000,9000,1547732019,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190117_5A_50eaa18663497bfc3678022ce81e7dd5,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190117_5A_50eaa18663497bfc3678022ce81e7dd5,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,VM02-03-192.168.10.71,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,17,1,product2-noanalytics,3,2019,200,Test Complete,18.1
24,,,3800.6999999997997,3800.6999999997997,4050,2081,,,0,1,722,1,2356561,2328137,55642,52339,0,10226,3845,3845,3844,2095,4,3800,3800,3750,9439,9439,3800,3800,10296,10226,2487,2093,2093,22,,,1547745244.145158,10227,10227,3846,3846,1141,3845,0,0,229639,285801,1,3801,3801,3750,9440,3800.6999999997997,3801,12343,12440,43.0598823122,13915,1686216,72340,622518,6800,0.53,0.86,0.32,623.8480000000002,3820.244,17503.673,4691.7440000000015,17503.673,4877,0.38,1,10297,10227,10227,0,-1,-1,1,3800,85,79,85,81,1,3,99999,1,49,97,-1,89,-1,-1,100,100,-1,0,0,12,0,1,0,20260,0,6800,3800,3800,6700,6800,9000,9000,1547745236,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190117_KD_fc739f90283fc8901820e08bb05e2e03,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190117_KD_fc739f90283fc8901820e08bb05e2e03,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,VM04-03-192.168.10.91,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,17,1,product2-noanalytics,3,2019,200,Test Complete,18.1
24,4487.0,4487.0,4487.9000000001,4487.9000000001,4787,2275,10244.0,4487.0,0,1,707,1,2356585,2328161,55662,52358,0,11883,4190,4190,4189,2296,22,4487,4487,4425,10220,10220,4487,4487,11930,11883,2678,2293,2293,22,13937.0,0.0,1547759844.230624,11884,11883,4190,4190,1141,4189,0,0,202073,242289,1,4488,4488,4425,10221,4487.9000000001,4488,13937,13820,43.9427662957,13915,1686226,72340,622518,8600,0.53,0.86,0.35,1476.385,3543.043,18140.042,4477.312,18140.042,4732,0.38,1,11930,11883,11884,0,-1,-1,1,4500,85,79,85,81,1,3,99999,1,49,97,-1,89,-1,-1,100,100,-1,0,0,12,0,1,0,21875,0,8600,4500,4500,8100,8600,9000,9000,1547759858,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190117_9W_e088603668c1a9eb80e3b59850c0262d,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190117_9W_e088603668c1a9eb80e3b59850c0262d,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,VM01-05-192.168.10.63,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,17,1,product2-noanalytics,3,2019,200,Test Complete,18.1
24,3464.0,3464.0,3464.4000000044,3464.2999999996,3741,1683,10240.0,3464.0,0,1,746,1,2357473,1699811,55746,43185,0,7358,3183,3183,3182,1692,9,3464,3464,3409,8485,8485,3464,3464,7361,7358,2105,1691,1691,22,10496.0,17.0,1547803964.011656,7359,7359,3184,3184,1137,3183,0,0,266984,299473,1,3464,3464,3409,8485,3464.2999999996,3464,10513,10839,43.4643143545,13915,1687126,72340,622518,6700,0.53,0.86,,1501.409,4138.52,15014.456,5071.128,,5382,0.38,1,7362,7359,7359,0,-1,-1,1,3500,85,47,85,81,1,3,99999,1,49,97,-1,89,-1,-1,100,100,-1,0,0,12,0,1,0,17729,0,6700,3500,3500,6300,6700,9000,9000,1547803977,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190118_26_2c105a8cbe01b8c364b76700bb65ea83,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190118_26_2c105a8cbe01b8c364b76700bb65ea83,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,VM01-02-192.168.10.60,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,18,1,product2-noanalytics,3,2019,200,Test Complete,18.1
24,,,3607.4000000008,3607.4000000008,3907,1791,,,0,1,710,1,2356755,2328331,55662,52358,0,10789,3635,3634,3633,1800,18,3607,3607,3573,9272,9272,3607,3607,10843,10789,2198,1799,1799,22,,,1547847675.57645,10790,10790,3635,3635,1137,3633,0,0,211481,258732,1,3607,3607,3573,9273,3607.4000000008,3607,12935,11810,39.7777029303,13915,1686397,72340,622518,7200,0.53,0.86,0.35,758.707,3587.372000000001,17230.763,4529.556,17230.7629999924,4663,0.38,1,10844,10790,10790,0,-1,-1,1,3600,85,79,85,81,1,3,99999,1,49,97,-1,89,-1,-1,100,100,-1,0,0,12,0,1,0,20370,0,7200,3600,3600,7000,7200,9000,9000,1547847675,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190118_P3_ab70bb11616ffb0235ed0a9a75bbc4f3,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190118_P3_ab70bb11616ffb0235ed0a9a75bbc4f3,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,VM02-01-192.168.10.69,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,18,1,product2-noanalytics,3,2019,200,Test Complete,18.1
24,4401.0,4369.0,4369.7000000029,4369.6000000054,4695,2850,9519.0,4369.0,0,1,730,1,2377644,1699790,55870,43166,0,8505,4401,4400,4400,2863,5,4369,4369,4335,9519,9519,4369,4369,8509,8505,3257,2862,2862,22,12031.0,0.0,1547863632.101151,8506,8506,4401,4401,1161,4400,0,0,258974,300528,1,4370,4370,4336,9520,4369.6000000054,4370,12031,11159,40.0,13915,1694412,73437,635404,7800,0.53,0.86,0.37,1270.912,3358.088,17794.435,4359.9940000000015,17794.435,4522,0.38,1,8509,8506,8506,0,-1,-1,1,4400,86,47,86,82,1,3,99999,1,49,97,-1,89,-1,-1,100,100,-1,0,0,12,0,1,0,19326,0,7800,4400,4400,7700,7800,9000,9000,1547863623,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190119_S2_d174c202cee4501e3d5cf1ab9c47f715,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190119_S2_d174c202cee4501e3d5cf1ab9c47f715,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,VM04-08-192.168.10.96,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24&disable_analytics=true,18,1,product2-noanalytics,3,2019,200,Test Complete,18.1
