data.average.firstView,data.average.firstView.Colordepth,data.average.firstView.FirstInteractive,data.average.firstView.FirstPaintedHero,data.average.firstView.LastInteractive,data.average.firstView.LastPaintedHero,data.average.firstView.PerformancePaintTiming.first-contentful-paint,data.average.firstView.PerformancePaintTiming.first-paint,data.average.firstView.SpeedIndex,data.average.firstView.TTFB,data.average.firstView.TTIMeasurementEnd,data.average.firstView.TimeToInteractive,data.average.firstView.aft,data.average.firstView.avgRun,data.average.firstView.basePageSSLTime,data.average.firstView.bigImageCount,data.average.firstView.bytesIn,data.average.firstView.bytesInDoc,data.average.firstView.bytesOut,data.average.firstView.bytesOutDoc,data.average.firstView.cached,data.average.firstView.chromeUserTiming.InteractiveTime,data.average.firstView.chromeUserTiming.domComplete,data.average.firstView.chromeUserTiming.domContentLoadedEventEnd,data.average.firstView.chromeUserTiming.domContentLoadedEventStart,data.average.firstView.chromeUserTiming.domInteractive,data.average.firstView.chromeUserTiming.domLoading,data.average.firstView.chromeUserTiming.fetchStart,data.average.firstView.chromeUserTiming.firstContentfulPaint,data.average.firstView.chromeUserTiming.firstImagePaint,data.average.firstView.chromeUserTiming.firstLayout,data.average.firstView.chromeUserTiming.firstMeaningfulPaint,data.average.firstView.chromeUserTiming.firstMeaningfulPaintCandidate,data.average.firstView.chromeUserTiming.firstPaint,data.average.firstView.chromeUserTiming.firstTextPaint,data.average.firstView.chromeUserTiming.loadEventEnd,data.average.firstView.chromeUserTiming.loadEventStart,data.average.firstView.chromeUserTiming.responseEnd,data.average.firstView.chromeUserTiming.unloadEventEnd,data.average.firstView.chromeUserTiming.unloadEventStart,data.average.firstView.connections,data.average.firstView.cpu.Idle,data.average.firstView.cpu.Paint,data.average.firstView.date,data.average.firstView.docTime,data.average.firstView.domComplete,data.average.firstView.domContentLoadedEventEnd,data.average.firstView.domContentLoadedEventStart,data.average.firstView.domElements,data.average.firstView.domInteractive,data.average.firstView.domLoading,data.average.firstView.domTime,data.average.firstView.effectiveBps,data.average.firstView.effectiveBpsDoc,data.average.firstView.final_base_page_request,data.average.firstView.firstContentfulPaint,data.average.firstView.firstImagePaint,data.average.firstView.firstLayout,data.average.firstView.firstMeaningfulPaint,data.average.firstView.firstPaint,data.average.firstView.firstTextPaint,data.average.firstView.fullyLoaded,data.average.firstView.fullyLoadedCPUms,data.average.firstView.fullyLoadedCPUpct,data.average.firstView.gzip_savings,data.average.firstView.gzip_total,data.average.firstView.heroElementTimes.BackgroundImage,data.average.firstView.heroElementTimes.FirstPaintedHero,data.average.firstView.heroElementTimes.Heading,data.average.firstView.heroElementTimes.Image,data.average.firstView.heroElementTimes.LastPaintedHero,data.average.firstView.image_savings,data.average.firstView.image_total,data.average.firstView.lastVisualChange,data.average.firstView.lighthouse.Accessibility,data.average.firstView.lighthouse.BestPractices,data.average.firstView.lighthouse.Performance,data.average.firstView.lighthouse.Performance.estimated-input-latency,data.average.firstView.lighthouse.Performance.first-contentful-paint,data.average.firstView.lighthouse.Performance.first-cpu-idle,data.average.firstView.lighthouse.Performance.first-meaningful-paint,data.average.firstView.lighthouse.Performance.interactive,data.average.firstView.lighthouse.Performance.max-potential-fid,data.average.firstView.lighthouse.Performance.speed-index,data.average.firstView.lighthouse.ProgressiveWebApp,data.average.firstView.lighthouse.SEO,data.average.firstView.loadEventEnd,data.average.firstView.loadEventStart,data.average.firstView.loadTime,data.average.firstView.maybeCaptcha,data.average.firstView.minify_savings,data.average.firstView.minify_total,data.average.firstView.optimization_checked,data.average.firstView.render,data.average.firstView.requests,data.average.firstView.requestsDoc,data.average.firstView.requestsFull,data.average.firstView.responses_200,data.average.firstView.responses_404,data.average.firstView.responses_other,data.average.firstView.result,data.average.firstView.run,data.average.firstView.score_cache,data.average.firstView.score_cdn,data.average.firstView.score_combine,data.average.firstView.score_compress,data.average.firstView.score_cookies,data.average.firstView.score_etags,data.average.firstView.score_gzip,data.average.firstView.score_keep-alive,data.average.firstView.score_minify,data.average.firstView.score_progressive_jpeg,data.average.firstView.server_rtt,data.average.firstView.smallImageCount,data.average.firstView.start_epoch,data.average.firstView.step,data.average.firstView.testStartOffset,data.average.firstView.test_run_time_ms,data.average.firstView.titleTime,data.average.firstView.userTime,data.average.firstView.userTime.snaptr,data.average.firstView.visualComplete,data.average.firstView.visualComplete85,data.average.firstView.visualComplete90,data.average.firstView.visualComplete95,data.average.firstView.visualComplete99,data.bwDown,data.bwUp,data.completed,data.connectivity,data.from,data.fvonly,data.id,data.latency,data.location,data.mobile,data.plr,data.successfulFVRuns,data.summary,data.testRuns,data.testUrl,data.tester,data.url,speedtracker.day,speedtracker.month,speedtracker.slug,speedtracker.week,speedtracker.year,statusCode,statusText,webPagetestVersion
,24.0,3504.0,,3465.0,,3465.4000000009996,3465.4000000009996,6782.0,1718.0,8189.0,,0.0,1.0,703.0,1.0,3633584.0,3549052.0,59608.0,55606.0,0.0,,17104.0,3503.0,3496.0,3496.0,1733.0,19.0,3465.0,3465.0,3435.0,10358.0,10358.0,3465.0,3465.0,17156.0,17104.0,2167.0,1730.0,1730.0,26.0,21024.0,0.0,1543405096.716308,17104.0,17104.0,3504.0,3497.0,1277.0,3497.0,0.0,0.0,188210.0,230667.0,1.0,3465.0,3465.0,3435.0,10359.0,3465.4000000009996,3465.0,21024.0,21960.0,44.0786832597,154176.0,2870275.0,,,,,,72484.0,602200.0,14700.0,0.72,0.8,0.21,1710.1170000000006,3987.34,5768.967,5072.332,31962.2089999962,,12451.0,0.31,1.0,17157.0,17104.0,17104.0,0.0,-1.0,-1.0,1.0,3500.0,255.0,200.0,255.0,194.0,1.0,60.0,99999.0,1.0,37.0,94.0,-1.0,88.0,-1.0,-1.0,95.0,100.0,-1.0,0.0,0.0,14.0,0.0,1.0,0.0,30858.0,0.0,10400.0,10400.0,14700.0,14700.0,14700.0,14700.0,14700.0,9000,9000,1543405189,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181128_R9_73b2c1f23b0fe6942015e17a56c679b2,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181128_R9_73b2c1f23b0fe6942015e17a56c679b2,,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24,VM2-06-192.168.10.74,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24,28,11,product2,48,2018,200,Test Complete,18.1
,24.0,3305.0,,3244.0,,3244.3000000058,3244.3000000058,6160.0,1645.0,7256.0,,0.0,1.0,699.0,1.0,3964385.0,3879669.0,58710.0,54711.0,0.0,,14333.0,3305.0,3297.0,3297.0,1659.0,27.0,3244.0,3244.0,3217.0,9499.0,9499.0,3244.0,3244.0,14383.0,14333.0,2054.0,1657.0,1657.0,23.0,19603.0,0.0,1543448375.731925,14334.0,14334.0,3305.0,3298.0,1275.0,3297.0,0.0,0.0,220758.0,305750.0,1.0,3244.0,3244.0,3217.0,9499.0,3244.3000000058,3244.0,19603.0,19119.0,40.819812126399995,474716.0,3199581.0,,,,,,73846.0,603764.0,13300.0,0.72,0.8,,1358.904,3829.869,4860.404,4860.404,,,12783.0,0.31,1.0,14384.0,14334.0,14334.0,0.0,-1.0,-1.0,1.0,3300.0,247.0,191.0,247.0,194.0,1.0,52.0,99999.0,1.0,36.0,93.0,-1.0,88.0,-1.0,-1.0,86.0,100.0,-1.0,0.0,0.0,14.0,0.0,1.0,0.0,28249.0,0.0,9492.0,9492.0,13300.0,13300.0,13300.0,13300.0,13300.0,9000,9000,1543448464,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181128_X2_a211e1c64c19d246442e6ac6f788f62b,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181128_X2_a211e1c64c19d246442e6ac6f788f62b,,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24,VM3-05-192.168.10.84,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24,28,11,product2,48,2018,200,Test Complete,18.1
,24.0,3490.0,,3490.0,,3490.9,3490.9,6316.0,1642.0,11765.0,3490.0,0.0,1.0,704.0,1.0,3653158.0,3553698.0,58264.0,54137.0,0.0,,13451.0,3314.0,3307.0,3306.0,1651.0,15.0,3490.0,3490.0,3470.0,9161.0,9161.0,3490.0,3490.0,13492.0,13451.0,2049.0,1650.0,1650.0,23.0,19716.0,0.0,1543492477.761948,13452.0,13451.0,3314.0,3307.0,1296.0,3307.0,0.0,0.0,202122.0,300905.0,1.0,3491.0,3491.0,3471.0,9162.0,3490.9,3491.0,19716.0,17000.0,36.2627986348,154177.0,2875223.0,,,,,,76503.0,617107.0,13000.0,0.72,0.8,0.25,1491.4370000000001,3710.401,4623.095,4623.095,32055.677000000003,,12354.0,0.31,1.0,13492.0,13451.0,13452.0,0.0,-1.0,-1.0,1.0,3500.0,253.0,191.0,253.0,196.0,1.0,56.0,99999.0,1.0,37.0,89.0,-1.0,88.0,-1.0,-1.0,95.0,100.0,-1.0,0.0,0.0,15.0,0.0,1.0,0.0,27533.0,0.0,9174.0,9174.0,13000.0,13000.0,13000.0,13000.0,13000.0,9000,9000,1543492568,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181129_BP_f6b1bdf21b5fe4093a3848482ce44de2,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181129_BP_f6b1bdf21b5fe4093a3848482ce44de2,,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24,VM4-07-192.168.10.95,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24,29,11,product2,48,2018,200,Test Complete,18.1
,24.0,3746.0,,3746.0,,3746.5000000002,3746.5000000002,6738.0,1854.0,7986.0,,0.0,1.0,848.0,1.0,3509925.0,3425029.0,61316.0,53254.0,0.0,,14686.0,3745.0,3738.0,3737.0,1864.0,7.0,3746.0,3746.0,3686.0,10277.0,10277.0,3746.0,3746.0,14760.0,14687.0,2343.0,1863.0,1863.0,24.0,20949.0,0.0,1543536795.599482,14687.0,14687.0,3745.0,3738.0,1303.0,3738.0,0.0,0.0,183813.0,266892.0,1.0,3746.0,3746.0,3687.0,10278.0,3746.5000000002,3746.0,20949.0,19850.0,40.4854170916,15450.0,2736248.0,,,,,,74706.0,612883.0,14000.0,0.72,0.8,0.24,566.16,3785.613,4729.655,4729.655,30610.154,,12019.0,0.31,1.0,14760.0,14687.0,14687.0,0.0,-1.0,-1.0,1.0,3800.0,255.0,189.0,255.0,199.0,1.0,55.0,99999.0,1.0,37.0,94.0,-1.0,88.0,-1.0,-1.0,100.0,100.0,-1.0,0.0,0.0,16.0,0.0,1.0,0.0,29866.0,0.0,10309.0,10309.0,14000.0,13900.0,13900.0,13900.0,14000.0,9000,9000,1543536911,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181130_F3_fdb74e9008e027c5482da767f3dc2cee,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181130_F3_fdb74e9008e027c5482da767f3dc2cee,,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24,VM2-03-192.168.11.100,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24,29,11,product2,48,2018,200,Test Complete,18.1
,24.0,3410.0,,3371.0,,3371.5000000011,3371.5000000011,6495.0,1718.0,5459.0,,0.0,1.0,700.0,1.0,3509704.0,3424765.0,58585.0,53001.0,0.0,,14699.0,3409.0,3403.0,3402.0,1725.0,25.0,3371.0,3371.0,3344.0,10167.0,10167.0,3371.0,3371.0,14746.0,14699.0,2125.0,1725.0,1725.0,21.0,20215.0,0.0,1543580635.519111,14699.0,14699.0,3410.0,3403.0,1298.0,3403.0,0.0,0.0,189744.0,263829.0,1.0,3371.0,3371.0,3345.0,10168.0,3371.5000000011,3371.0,20215.0,20540.0,41.6126418152,15449.0,2708652.0,,,,,,74706.0,612841.0,14000.0,0.72,0.8,0.24,2290.501,3788.739,4738.401,4738.401,31425.654,,12379.0,0.31,1.0,14747.0,14699.0,14699.0,0.0,-1.0,-1.0,1.0,3400.0,243.0,187.0,243.0,195.0,1.0,47.0,99999.0,1.0,37.0,94.0,-1.0,88.0,-1.0,-1.0,100.0,100.0,-1.0,0.0,0.0,16.0,0.0,1.0,0.0,31489.0,0.0,8942.0,8942.0,14000.0,14000.0,14000.0,14000.0,14000.0,9000,9000,1543580728,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181130_7N_070f12c2a35ad58fecf590e2cc24b4e7,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181130_7N_070f12c2a35ad58fecf590e2cc24b4e7,,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24,VM3-08-192.168.10.87,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24,30,11,product2,48,2018,200,Test Complete,18.1
,24.0,3425.0,,3372.0,,3372.6000000006,3372.6000000006,6270.0,1689.0,9442.0,3372.0,0.0,1.0,704.0,1.0,3503471.0,3418972.0,58027.0,52585.0,0.0,,14599.0,3424.0,3417.0,3416.0,1700.0,29.0,3372.0,3372.0,3351.0,9303.0,9303.0,3372.0,3372.0,14647.0,14599.0,2107.0,1698.0,1698.0,23.0,19953.0,0.0,1543624345.208292,14600.0,14600.0,3425.0,3417.0,1278.0,3417.0,0.0,0.0,191823.0,264810.0,1.0,3373.0,3373.0,3351.0,9303.0,3372.6000000006,3373.0,19953.0,19550.0,41.5074309979,15454.0,2708685.0,,,,,,73804.0,606618.0,13500.0,0.72,0.8,0.19,1964.866,3986.066,6847.762,5034.721,31075.226000000002,,12506.0,0.31,1.0,14648.0,14600.0,14600.0,0.0,-1.0,-1.0,1.0,3400.0,247.0,188.0,247.0,194.0,1.0,52.0,99999.0,1.0,37.0,94.0,-1.0,88.0,-1.0,-1.0,100.0,100.0,-1.0,0.0,0.0,14.0,0.0,1.0,0.0,29821.0,0.0,8510.0,8510.0,13500.0,13500.0,13500.0,13500.0,13500.0,9000,9000,1543624442,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181201_4P_567e76168d9f861b2e3eeeb90c254229,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181201_4P_567e76168d9f861b2e3eeeb90c254229,,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24,VM2-07-192.168.10.75,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24,30,11,product2,48,2018,200,Test Complete,18.1
,24.0,3377.0,,3339.0,,3339.5000000019,3339.5000000019,6141.0,1698.0,6972.0,,0.0,1.0,753.0,1.0,3531771.0,3446895.0,62039.0,54367.0,0.0,,13565.0,3376.0,3369.0,3368.0,1706.0,12.0,3339.0,3339.0,3308.0,8867.0,8867.0,3339.0,3339.0,13672.0,13565.0,2100.0,1705.0,1705.0,24.0,19561.0,0.0,1543668445.788311,13566.0,13566.0,3377.0,3370.0,1281.0,3369.0,0.0,0.0,197714.0,290436.0,1.0,3340.0,3340.0,3309.0,8868.0,3339.5000000019,3340.0,19561.0,17949.0,38.0377198559,44878.0,2736445.0,,,,,,73804.0,606618.0,12900.0,0.72,0.8,0.24,1456.942,3828.277,4751.326,4751.326,31468.06600000001,,12077.0,0.31,1.0,13673.0,13566.0,13566.0,0.0,-1.0,-1.0,1.0,3400.0,257.0,191.0,257.0,201.0,1.0,55.0,99999.0,1.0,36.0,94.0,-1.0,88.0,-1.0,-1.0,99.0,100.0,-1.0,0.0,0.0,14.0,0.0,1.0,0.0,28935.0,0.0,9145.0,9145.0,12900.0,12900.0,12900.0,12900.0,12900.0,9000,9000,1543668534,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181201_2J_e48c0b6c8295c797cfd08b47ae925f71,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181201_2J_e48c0b6c8295c797cfd08b47ae925f71,,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24,VM3-07-192.168.10.86,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24,1,12,product2,48,2018,200,Test Complete,18.1
,24.0,3969.0,,3921.0,,3921.6999999999,3921.6999999999,6850.0,2260.0,7943.0,,0.0,1.0,704.0,1.0,3502194.0,3402760.0,58676.0,53235.0,0.0,,14640.0,3968.0,3961.0,3960.0,2274.0,13.0,3921.0,3921.0,3899.0,10371.0,10371.0,3921.0,3921.0,14686.0,14640.0,2672.0,2273.0,2273.0,23.0,20112.0,0.0,1543712114.671308,14641.0,14641.0,3969.0,3961.0,1277.0,3961.0,0.0,0.0,196179.0,274837.0,1.0,3922.0,3922.0,3900.0,10371.0,3921.6999999999,3922.0,20112.0,20319.0,40.48615262,15447.0,2707438.0,,,,,,73804.0,606576.0,14100.0,0.72,0.8,0.24,1837.77,3827.048,4813.4529999999995,4813.4529999999995,31710.707000000002,,12178.0,0.31,1.0,14686.0,14641.0,14641.0,0.0,-1.0,-1.0,1.0,3900.0,244.0,186.0,244.0,194.0,1.0,49.0,99999.0,1.0,36.0,93.0,-1.0,88.0,-1.0,-1.0,100.0,100.0,-1.0,0.0,0.0,14.0,0.0,1.0,0.0,30596.0,0.0,9510.0,9510.0,14100.0,14100.0,14100.0,14100.0,14100.0,9000,9000,1543712207,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181202_GJ_c6c265819442fc7d145c255f8a3cf63c,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181202_GJ_c6c265819442fc7d145c255f8a3cf63c,,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24,VM2-06-192.168.10.74,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24,1,12,product2,48,2018,200,Test Complete,18.1
,24.0,3415.0,,3380.0,,3380.6000000041,3380.6000000041,3806.0,1719.0,14748.0,3380.0,0.0,1.0,716.0,1.0,3472953.0,3320302.0,60828.0,52765.0,0.0,,13115.0,3414.0,3407.0,3406.0,1735.0,19.0,3380.0,3380.0,3354.0,9191.0,9191.0,3380.0,3380.0,13195.0,13115.0,2128.0,1733.0,1732.0,24.0,17100.0,0.0,1543756211.5809,13116.0,13116.0,3415.0,3408.0,1171.0,3407.0,0.0,0.0,225795.0,291331.0,1.0,3381.0,3381.0,3355.0,9192.0,3380.6000000041,3381.0,17100.0,17170.0,37.8443905665,44880.0,2724385.0,,,,,,72481.0,594509.0,7200.0,0.66,0.8,0.41,1547.112,3638.07,4528.6,4528.6,30472.182,,5233.0,0.31,1.0,13196.0,13116.0,13116.0,0.0,-1.0,-1.0,1.0,3400.0,205.0,182.0,205.0,172.0,1.0,32.0,99999.0,1.0,36.0,94.0,-1.0,88.0,-1.0,-1.0,99.0,100.0,-1.0,0.0,0.0,10.0,0.0,1.0,0.0,26705.0,0.0,8274.0,8274.0,7200.0,4100.0,4100.0,4100.0,7200.0,9000,9000,1543756298,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181202_25_9aa976a7b6cf2f3380e8c75fca047e22,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181202_25_9aa976a7b6cf2f3380e8c75fca047e22,,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24,VM3-05-192.168.10.84,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24,2,12,product2,48,2018,200,Test Complete,18.1
,24.0,3776.0,,3725.0,,3725.5000000004998,3725.3999999957,4297.0,1945.0,9707.0,3725.0,0.0,1.0,699.0,1.0,3504088.0,3359953.0,62548.0,53262.0,0.0,,14401.0,3775.0,3768.0,3767.0,1957.0,18.0,3725.0,3725.0,3700.0,9703.0,9703.0,3725.0,3725.0,14513.0,14401.0,2354.0,1955.0,1955.0,24.0,20794.0,0.0,1543843723.376966,14401.0,14402.0,3776.0,3769.0,1219.0,3768.0,0.0,0.0,185903.0,269745.0,1.0,3725.0,3725.0,3700.0,9703.0,3725.3999999957,3725.0,20794.0,19770.0,40.6288532676,44877.0,2728085.0,,,,,,76943.0,619758.0,8000.0,0.66,0.8,0.37,1690.881,3801.671,5532.278,4775.799,31449.8180000076,,5390.0,0.31,1.0,14514.0,14402.0,14401.0,0.0,-1.0,-1.0,1.0,3700.0,256.0,188.0,256.0,199.0,1.0,56.0,99999.0,1.0,36.0,94.0,-1.0,88.0,-1.0,-1.0,99.0,100.0,-1.0,0.0,0.0,13.0,0.0,1.0,0.0,30324.0,0.0,9724.0,9724.0,8000.0,4800.0,4800.0,4800.0,7800.0,9000,9000,1543843814,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181203_SG_af84794ce07cc7732284cc920eb14542,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181203_SG_af84794ce07cc7732284cc920eb14542,,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24,VM2-03-192.168.10.71,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24,3,12,product2,49,2018,200,Test Complete,18.1
,24.0,3609.0,,3560.0,,3560.5000000004998,3560.5000000004998,4006.0,1615.0,9350.0,3560.0,0.0,1.0,699.0,1.0,3460108.0,3306034.0,57727.0,49814.0,0.0,,14923.0,3609.0,3601.0,3600.0,1624.0,14.0,3560.0,3560.0,3533.0,9280.0,9280.0,3560.0,3560.0,15037.0,14923.0,2030.0,1624.0,1624.0,22.0,20635.0,0.0,1543887254.5459461,14923.0,14923.0,3609.0,3601.0,1182.0,3600.0,0.0,0.0,181919.0,248424.0,1.0,3560.0,3560.0,3533.0,9281.0,3560.5000000004998,3560.0,20635.0,21010.0,42.2566371681,15452.0,2709383.0,,,,,,71516.0,594733.0,7600.0,0.66,0.8,0.31,1430.994,4384.4209999999985,5299.031,5299.031,31711.281000001,,5976.0,0.31,1.0,15037.0,14923.0,14923.0,0.0,-1.0,-1.0,1.0,3600.0,249.0,181.0,249.0,192.0,1.0,56.0,99999.0,1.0,36.0,93.0,-1.0,88.0,-1.0,-1.0,100.0,100.0,-1.0,0.0,0.0,13.0,0.0,1.0,0.0,29723.0,0.0,9607.0,9607.0,7600.0,4300.0,4300.0,4300.0,7600.0,9000,9000,1543887346,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181204_Q9_6e6cfc683dbe3de506efc6ac28c40879,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181204_Q9_6e6cfc683dbe3de506efc6ac28c40879,,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24,VM4-08-192.168.10.96,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24,3,12,product2,49,2018,200,Test Complete,18.1
,24.0,3596.0,,3546.0,,3546.4999999967,3546.4999999967,4006.0,1665.0,9423.0,3546.0,0.0,1.0,705.0,1.0,3483261.0,3338856.0,57877.0,53027.0,0.0,,14364.0,3596.0,3589.0,3588.0,1677.0,17.0,3546.0,3546.0,3526.0,9365.0,9365.0,3546.0,3546.0,14407.0,14364.0,2126.0,1676.0,1676.0,22.0,20583.0,0.0,1543931231.023644,14364.0,14364.0,3596.0,3589.0,1159.0,3588.0,0.0,0.0,184124.0,262922.0,1.0,3546.0,3546.0,3527.0,9366.0,3546.4999999967,3546.0,20583.0,19730.0,39.714170692399996,44882.0,2743163.0,,,,,,69022.0,583527.0,7400.0,0.66,0.8,0.37,1432.0910000000001,4048.914,4788.512,4788.512,31335.994,,5483.0,0.31,1.0,14407.0,14364.0,14364.0,0.0,-1.0,-1.0,1.0,3600.0,246.0,183.0,246.0,188.0,1.0,57.0,99999.0,1.0,36.0,88.0,-1.0,89.0,-1.0,-1.0,99.0,100.0,-1.0,0.0,0.0,12.0,0.0,1.0,0.0,29443.0,0.0,9419.0,9419.0,7400.0,4300.0,4300.0,4300.0,7400.0,9000,9000,1543931320,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181204_NG_18852d5ef0fb14695bc361a65a920e8f,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181204_NG_18852d5ef0fb14695bc361a65a920e8f,,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24,VM1-06-192.168.10.64,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24,4,12,product2,49,2018,200,Test Complete,18.1
,24.0,3684.0,,3656.0,,3656.1000000002,3656.1000000002,4120.0,1748.0,7583.0,,0.0,1.0,704.0,1.0,3485201.0,3331169.0,60821.0,53371.0,0.0,,13922.0,3683.0,3677.0,3676.0,1755.0,21.0,3656.0,3656.0,3607.0,9599.0,9599.0,3656.0,3656.0,14029.0,13922.0,2198.0,1754.0,1754.0,24.0,19795.0,0.0,1544018954.804277,13923.0,13923.0,3684.0,3677.0,1183.0,3677.0,0.0,0.0,193118.0,273607.0,1.0,3656.0,3656.0,3608.0,9599.0,3656.1000000002,3656.0,19795.0,20450.0,42.962184873999995,44880.0,2739176.0,,,,,,71128.0,594307.0,7800.0,0.66,0.8,0.38,1419.2020000000002,3819.758,4776.326,4776.326,31726.522,,5424.0,0.31,1.0,14029.0,13923.0,13923.0,0.0,-1.0,-1.0,1.0,3700.0,248.0,183.0,248.0,191.0,1.0,56.0,99999.0,1.0,36.0,93.0,-1.0,89.0,-1.0,-1.0,99.0,100.0,-1.0,0.0,0.0,14.0,0.0,1.0,0.0,28861.0,0.0,9639.0,9639.0,7800.0,4400.0,4400.0,4400.0,7800.0,9000,9000,1544019045,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181205_VR_e05761a9b6846892113ad882c8e1d803,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181205_VR_e05761a9b6846892113ad882c8e1d803,,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24,VM2-05-192.168.10.73,https://jet.com/product/Columbia-Womens-Heavenly-Vest/891b8f38b3a14255baaef36d8a54f640?experienceId=24,5,12,product2,49,2018,200,Test Complete,18.1
