data.average.firstView,data.average.firstView.Colordepth,data.average.firstView.FirstInteractive,data.average.firstView.LastInteractive,data.average.firstView.PerformancePaintTiming.first-contentful-paint,data.average.firstView.PerformancePaintTiming.first-paint,data.average.firstView.SpeedIndex,data.average.firstView.TTFB,data.average.firstView.TTIMeasurementEnd,data.average.firstView.TimeToInteractive,data.average.firstView.aft,data.average.firstView.avgRun,data.average.firstView.basePageSSLTime,data.average.firstView.bigImageCount,data.average.firstView.bytesIn,data.average.firstView.bytesInDoc,data.average.firstView.bytesOut,data.average.firstView.bytesOutDoc,data.average.firstView.cached,data.average.firstView.chromeUserTiming.InteractiveTime,data.average.firstView.chromeUserTiming.domComplete,data.average.firstView.chromeUserTiming.domContentLoadedEventEnd,data.average.firstView.chromeUserTiming.domContentLoadedEventStart,data.average.firstView.chromeUserTiming.domInteractive,data.average.firstView.chromeUserTiming.domLoading,data.average.firstView.chromeUserTiming.fetchStart,data.average.firstView.chromeUserTiming.firstContentfulPaint,data.average.firstView.chromeUserTiming.firstImagePaint,data.average.firstView.chromeUserTiming.firstLayout,data.average.firstView.chromeUserTiming.firstMeaningfulPaint,data.average.firstView.chromeUserTiming.firstMeaningfulPaintCandidate,data.average.firstView.chromeUserTiming.firstPaint,data.average.firstView.chromeUserTiming.firstTextPaint,data.average.firstView.chromeUserTiming.loadEventEnd,data.average.firstView.chromeUserTiming.loadEventStart,data.average.firstView.chromeUserTiming.responseEnd,data.average.firstView.chromeUserTiming.unloadEventEnd,data.average.firstView.chromeUserTiming.unloadEventStart,data.average.firstView.connections,data.average.firstView.cpu.Idle,data.average.firstView.cpu.Paint,data.average.firstView.date,data.average.firstView.docTime,data.average.firstView.domComplete,data.average.firstView.domContentLoadedEventEnd,data.average.firstView.domContentLoadedEventStart,data.average.firstView.domElements,data.average.firstView.domInteractive,data.average.firstView.domLoading,data.average.firstView.domTime,data.average.firstView.effectiveBps,data.average.firstView.effectiveBpsDoc,data.average.firstView.final_base_page_request,data.average.firstView.firstContentfulPaint,data.average.firstView.firstImagePaint,data.average.firstView.firstLayout,data.average.firstView.firstMeaningfulPaint,data.average.firstView.firstPaint,data.average.firstView.firstTextPaint,data.average.firstView.fullyLoaded,data.average.firstView.fullyLoadedCPUms,data.average.firstView.fullyLoadedCPUpct,data.average.firstView.gzip_savings,data.average.firstView.gzip_total,data.average.firstView.image_savings,data.average.firstView.image_total,data.average.firstView.lastVisualChange,data.average.firstView.lighthouse.Accessibility,data.average.firstView.lighthouse.BestPractices,data.average.firstView.lighthouse.Performance,data.average.firstView.lighthouse.Performance.estimated-input-latency,data.average.firstView.lighthouse.Performance.first-contentful-paint,data.average.firstView.lighthouse.Performance.first-cpu-idle,data.average.firstView.lighthouse.Performance.first-meaningful-paint,data.average.firstView.lighthouse.Performance.interactive,data.average.firstView.lighthouse.Performance.speed-index,data.average.firstView.lighthouse.ProgressiveWebApp,data.average.firstView.lighthouse.SEO,data.average.firstView.loadEventEnd,data.average.firstView.loadEventStart,data.average.firstView.loadTime,data.average.firstView.maybeCaptcha,data.average.firstView.minify_savings,data.average.firstView.minify_total,data.average.firstView.optimization_checked,data.average.firstView.render,data.average.firstView.requests,data.average.firstView.requestsDoc,data.average.firstView.requestsFull,data.average.firstView.responses_200,data.average.firstView.responses_404,data.average.firstView.responses_other,data.average.firstView.result,data.average.firstView.run,data.average.firstView.score_cache,data.average.firstView.score_cdn,data.average.firstView.score_combine,data.average.firstView.score_compress,data.average.firstView.score_cookies,data.average.firstView.score_etags,data.average.firstView.score_gzip,data.average.firstView.score_keep-alive,data.average.firstView.score_minify,data.average.firstView.score_progressive_jpeg,data.average.firstView.server_rtt,data.average.firstView.smallImageCount,data.average.firstView.start_epoch,data.average.firstView.step,data.average.firstView.testStartOffset,data.average.firstView.test_run_time_ms,data.average.firstView.titleTime,data.average.firstView.userTime,data.average.firstView.userTime.snaptr,data.average.firstView.visualComplete,data.average.firstView.visualComplete85,data.average.firstView.visualComplete90,data.average.firstView.visualComplete95,data.average.firstView.visualComplete99,data.bwDown,data.bwUp,data.completed,data.connectivity,data.from,data.fvonly,data.id,data.latency,data.location,data.mobile,data.plr,data.successfulFVRuns,data.summary,data.testUrl,data.tester,data.url,speedtracker.day,speedtracker.month,speedtracker.slug,speedtracker.week,speedtracker.year,statusCode,statusText,webPagetestVersion
,24.0,,,4782.3000000001,4782.3000000001,6143.0,2794.0,,,0.0,1.0,705.0,6.0,4536733.0,4512307.0,45615.0,37547.0,0.0,,16004.0,4848.0,4839.0,4839.0,2812.0,17.0,4782.0,4782.0,4730.0,4782.0,4782.0,4782.0,4782.0,16064.0,16004.0,3258.0,2804.0,2804.0,27.0,,,1542220565.307985,16004.0,16005.0,4849.0,4840.0,1379.0,4840.0,0.0,0.0,223837.0,341582.0,1.0,4782.0,4782.0,4731.0,4782.0,4782.3000000001,4782.0,23062.0,19900.0,44.469273743,15449.0,2109050.0,577212.0,2319708.0,14600.0,0.66,0.87,0.09,1585.227,6035.751,9338.5,6035.773,39446.3889999999,10631.0,0.31,0.9,16064.0,16005.0,16004.0,0.0,-1.0,-1.0,1.0,4800.0,217.0,155.0,217.0,163.0,1.0,53.0,99999.0,1.0,46.0,95.0,-1.0,76.0,-1.0,-1.0,100.0,100.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,31437.0,0.0,12236.0,12236.0,14600.0,6700.0,6700.0,6700.0,6700.0,9000,9000,1542220673,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181114_K5_50af8660e54ca42ebaf300a6121cc232,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181114_K5_50af8660e54ca42ebaf300a6121cc232,https://jet.com/c/beauty/skin-care/9893586599?experienceId=27,VM1-04-192.168.11.91,https://jet.com/c/beauty/skin-care/9893586599?experienceId=27,14,11,product27,46,2018,200,Test Complete,18.1
,24.0,,,4236.400000001599,4236.400000001599,6356.0,2357.0,,,0.0,1.0,705.0,6.0,4679345.0,4586271.0,45458.0,38425.0,0.0,,16817.0,4310.0,4293.0,4292.0,2368.0,18.0,4236.0,4236.0,4180.0,4236.0,4236.0,4236.0,4236.0,16850.0,16817.0,2881.0,2367.0,2367.0,26.0,,,1542264000.877407,16818.0,16817.0,4310.0,4293.0,1446.0,4292.0,0.0,0.0,233990.0,317147.0,1.0,4236.0,4236.0,4180.0,4236.0,4236.400000001599,4236.0,22355.0,19170.0,43.84720951510001,52533.0,2189008.0,577212.0,2319733.0,13700.0,0.66,0.87,0.12,1617.3110000000001,5211.129,9203.289,5211.142,40035.003,10221.0,0.31,0.9,16850.0,16817.0,16818.0,0.0,-1.0,-1.0,1.0,4300.0,224.0,164.0,224.0,169.0,1.0,54.0,99999.0,1.0,45.0,93.0,-1.0,76.0,-1.0,-1.0,98.0,100.0,-1.0,0.0,0.0,3.0,0.0,1.0,0.0,31851.0,0.0,11461.0,11461.0,13200.0,7500.0,7500.0,7500.0,7500.0,9000,9000,1542264107,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181115_PK_dca0aacbdf6b1596d45ba938a450d409,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181115_PK_dca0aacbdf6b1596d45ba938a450d409,https://jet.com/c/beauty/skin-care/9893586599?experienceId=27,VM3-04-192.168.11.111,https://jet.com/c/beauty/skin-care/9893586599?experienceId=27,15,11,product27,46,2018,200,Test Complete,18.1
,24.0,,,4535.4000000007,4535.4000000007,8172.0,2547.0,,,0.0,1.0,707.0,6.0,4617916.0,4537720.0,44232.0,37762.0,0.0,,19618.0,4600.0,4583.0,4582.0,2559.0,22.0,4535.0,4535.0,4461.0,4535.0,4535.0,4535.0,4535.0,19640.0,19618.0,2964.0,2558.0,2558.0,25.0,,,1542295829.555025,19619.0,19619.0,4601.0,4583.0,1440.0,4583.0,0.0,0.0,215921.0,265798.0,1.0,4535.0,4535.0,4462.0,4536.0,4535.4000000007,4535.0,23934.0,23899.0,49.2580379225,15452.0,2127860.0,577212.0,2319666.0,16100.0,0.66,0.86,0.12,2670.305,5559.3,8917.164,5559.314,40295.945,10225.0,0.31,0.9,19640.0,19619.0,19619.0,0.0,-1.0,-1.0,1.0,4600.0,220.0,166.0,220.0,166.0,1.0,53.0,99999.0,1.0,46.0,95.0,-1.0,76.0,-1.0,-1.0,100.0,100.0,-1.0,0.0,0.0,3.0,0.0,1.0,0.0,35717.0,0.0,13094.0,13094.0,15200.0,10600.0,10600.0,11400.0,12500.0,9000,9000,1542295935,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181115_W6_c0d4003605702284c58d1f900a0ad4b0,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181115_W6_c0d4003605702284c58d1f900a0ad4b0,https://jet.com/c/beauty/skin-care/9893586599?experienceId=27,VM4-07-192.168.11.125,https://jet.com/c/beauty/skin-care/9893586599?experienceId=27,15,11,product27,46,2018,200,Test Complete,18.1
,24.0,4532.0,4479.0,4480.000000003201,4480.000000003201,5695.0,2604.0,14615.0,4479.0,0.0,1.0,708.0,4.0,4228356.0,4195783.0,48275.0,39049.0,0.0,,16383.0,4532.0,4518.0,4517.0,2615.0,21.0,4479.0,4479.0,4409.0,4479.0,4479.0,4479.0,4479.0,16479.0,16384.0,3024.0,2614.0,2614.0,27.0,20573.0,0.0,1542308093.0774179,16384.0,16384.0,4532.0,4518.0,1440.0,4518.0,0.0,0.0,235313.0,304483.0,1.0,4480.0,4480.0,4409.0,4480.0,4480.000000003201,4480.0,20573.0,21779.0,54.1791044776,15453.0,2126345.0,599966.0,1994791.0,14700.0,0.66,0.86,0.12,2476.471,5727.868,8408.326,5727.8809999999985,37731.314,9822.0,0.31,0.9,16480.0,16384.0,16384.0,0.0,-1.0,-1.0,1.0,4500.0,187.0,157.0,187.0,150.0,1.0,36.0,99999.0,1.0,46.0,95.0,-1.0,70.0,-1.0,-1.0,100.0,100.0,-1.0,0.0,0.0,3.0,0.0,1.0,0.0,29889.0,0.0,12151.0,12151.0,14400.0,6100.0,6100.0,6100.0,6100.0,9000,9000,1542308191,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181115_W0_c5194a72bfdb9dbd67f84ff2f2c66f2f,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181115_W0_c5194a72bfdb9dbd67f84ff2f2c66f2f,https://jet.com/c/beauty/skin-care/9893586599?experienceId=27,VM4-08-192.168.11.126,https://jet.com/c/beauty/skin-care/9893586599?experienceId=27,15,11,product27,46,2018,200,Test Complete,18.1
,24.0,4475.0,4375.0,4375.2999999997,4375.2999999997,5827.0,2302.0,9935.0,4375.0,0.0,1.0,704.0,5.0,4577425.0,4475158.0,48608.0,42163.0,0.0,,17203.0,4475.0,4453.0,4452.0,2314.0,21.0,4375.0,4375.0,4314.0,4376.0,4376.0,4375.0,4375.0,17229.0,17203.0,2828.0,2313.0,2313.0,25.0,23336.0,0.0,1542352258.973647,17204.0,17203.0,4475.0,4453.0,1443.0,4452.0,0.0,0.0,217620.0,300305.0,1.0,4375.0,4375.0,4315.0,4376.0,4375.2999999997,4375.0,23336.0,23539.0,51.162790697700004,15453.0,2182315.0,597610.0,2222902.0,15200.0,0.74,0.86,0.14,2622.5,5134.789000000002,8768.983,5134.802,39073.305,9859.0,0.31,0.9,17229.0,17203.0,17204.0,0.0,-1.0,-1.0,1.0,4400.0,227.0,164.0,227.0,170.0,1.0,56.0,99999.0,1.0,45.0,94.0,-1.0,74.0,-1.0,-1.0,100.0,100.0,-1.0,0.0,0.0,5.0,0.0,1.0,0.0,33553.0,0.0,12774.0,12774.0,14600.0,6300.0,6300.0,6300.0,6300.0,9000,9000,1542352360,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181116_3W_8de6608d1fdd9e9d4c09cae62e921106,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181116_3W_8de6608d1fdd9e9d4c09cae62e921106,https://jet.com/c/beauty/skin-care/9893586599?experienceId=27,VM1-07-192.168.11.94,https://jet.com/c/beauty/skin-care/9893586599?experienceId=27,16,11,product27,46,2018,200,Test Complete,18.1
,24.0,4509.0,4457.0,4457.699999999,4457.699999999,5723.0,2643.0,10444.0,4457.0,0.0,1.0,698.0,5.0,4464304.0,4445590.0,47708.0,42107.0,0.0,,18003.0,4508.0,4500.0,4500.0,2653.0,21.0,4457.0,4457.0,4380.0,4457.0,4457.0,4457.0,4457.0,18050.0,18003.0,3054.0,2653.0,2653.0,25.0,20764.0,1.0,1542396294.500845,18004.0,18004.0,4509.0,4501.0,1382.0,4500.0,0.0,0.0,246347.0,289407.0,1.0,4458.0,4458.0,4381.0,4458.0,4457.699999999,4458.0,20765.0,20909.0,51.680672268900004,44881.0,2171653.0,588417.0,2183221.0,15600.0,0.74,0.87,0.1,2529.647,5529.689,9074.498,5529.7019999999975,39633.142,11481.0,0.31,0.9,18050.0,18004.0,18004.0,0.0,-1.0,-1.0,1.0,4500.0,185.0,166.0,185.0,149.0,1.0,35.0,99999.0,1.0,45.0,94.0,-1.0,74.0,-1.0,-1.0,98.0,100.0,-1.0,0.0,0.0,3.0,0.0,1.0,0.0,29108.0,0.0,13340.0,13340.0,15600.0,6100.0,6100.0,6100.0,6100.0,9000,9000,1542396397,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181116_RD_daae04d239f5a00e97b488a4ef56ddcf,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181116_RD_daae04d239f5a00e97b488a4ef56ddcf,https://jet.com/c/beauty/skin-care/9893586599?experienceId=27,VM1-08-192.168.11.95,https://jet.com/c/beauty/skin-care/9893586599?experienceId=27,16,11,product27,46,2018,200,Test Complete,18.1
,24.0,4374.0,4278.0,4278.0999999995,4278.0999999995,5582.0,2472.0,17538.0,4278.0,0.0,1.0,701.0,4.0,4258885.0,4220650.0,48110.0,41750.0,0.0,,16062.0,4374.0,4351.0,4350.0,2482.0,12.0,4278.0,4278.0,4237.0,4278.0,4278.0,4278.0,4278.0,16085.0,16062.0,2892.0,2481.0,2481.0,26.0,19637.0,0.0,1542483656.994206,16062.0,16062.0,4374.0,4351.0,1394.0,4351.0,0.0,0.0,248114.0,310570.0,1.0,4278.0,4278.0,4237.0,4278.0,4278.0999999995,4278.0,19637.0,19949.0,50.7375381485,44882.0,2192775.0,589801.0,1956324.0,14800.0,0.74,0.87,0.16,1940.092,5077.419,7818.135,5077.432,35994.018,8989.0,0.31,0.9,16086.0,16062.0,16062.0,0.0,-1.0,-1.0,1.0,4300.0,182.0,157.0,182.0,147.0,1.0,34.0,99999.0,1.0,45.0,94.0,-1.0,70.0,-1.0,-1.0,98.0,100.0,-1.0,0.0,0.0,3.0,0.0,1.0,0.0,28859.0,0.0,12240.0,12240.0,14300.0,6000.0,6000.0,6000.0,6000.0,9000,9000,1542483757,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181117_RA_14d915bf666980bf5da0d12252e5c720,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181117_RA_14d915bf666980bf5da0d12252e5c720,https://jet.com/c/beauty/skin-care/9893586599?experienceId=27,VM2-08-192.168.11.105,https://jet.com/c/beauty/skin-care/9893586599?experienceId=27,17,11,product27,46,2018,200,Test Complete,18.1
,24.0,5504.0,5460.0,5460.5999999999,5460.5999999999,7320.0,3949.0,43085.0,5504.0,0.0,1.0,700.0,4.0,3636476.0,3604806.0,22978.0,19773.0,0.0,15232.0,43084.0,5503.0,5495.0,5495.0,3960.0,15.0,5460.0,6215.0,5439.0,9563.0,9563.0,5460.0,5460.0,43100.0,43085.0,4355.0,3959.0,3959.0,23.0,45161.0,0.0,1542527758.599541,43085.0,43085.0,5504.0,5496.0,574.0,5496.0,0.0,0.0,88238.0,92109.0,1.0,5461.0,6216.0,5440.0,9563.0,5460.5999999999,5461.0,45161.0,19829.0,22.146526692,44880.0,2183177.0,397081.0,1327686.0,43800.0,0.74,0.87,0.12,2322.058,5296.463000000002,8566.176,5296.475,36546.218,10995.0,0.31,0.9,43101.0,43085.0,43085.0,0.0,-1.0,-1.0,1.0,5500.0,193.0,183.0,193.0,138.0,1.0,54.0,99999.0,1.0,43.0,92.0,-1.0,71.0,-1.0,-1.0,98.0,100.0,-1.0,0.0,0.0,3.0,0.0,1.0,0.0,57604.0,0.0,11484.0,11484.0,43300.0,7100.0,9600.0,9800.0,10300.0,9000,9000,1542527914,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181118_XG_29e78f2d90fd6cd5cf5730a6f0ba6639,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181118_XG_29e78f2d90fd6cd5cf5730a6f0ba6639,https://jet.com/c/beauty/skin-care/9893586599?experienceId=27,VM2-01-192.168.11.98,https://jet.com/c/beauty/skin-care/9893586599?experienceId=27,18,11,product27,46,2018,200,Test Complete,18.1
[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,9000,1542571114,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181118_EY_a6346cfc0358a79ef1f2dc06579e74a6,170,Dulles:Chrome,0,,0,https://www.webpagetest.org/results.php?test=181118_EY_a6346cfc0358a79ef1f2dc06579e74a6,https://jet.com/c/beauty/skin-care/9893586599?experienceId=27,VM4-04-192.168.11.121,https://jet.com/c/beauty/skin-care/9893586599?experienceId=27,18,11,product27,46,2018,200,Test Complete,18.1
,24.0,4287.0,4160.0,4160.1000000001,4160.1000000001,8007.0,2328.0,10025.0,4160.0,0.0,1.0,705.0,5.0,4519860.0,4480751.0,47668.0,42079.0,0.0,,17161.0,4287.0,4258.0,4257.0,2337.0,8.0,4160.0,4160.0,4103.0,4160.0,4160.0,4160.0,4160.0,17192.0,17161.0,2856.0,2337.0,2337.0,26.0,21243.0,0.0,1542615176.973788,17161.0,17161.0,4287.0,4258.0,1442.0,4257.0,0.0,0.0,238956.0,302079.0,1.0,4160.0,4160.0,4104.0,4160.0,4160.1000000001,4160.0,21243.0,21289.0,51.6121212121,44877.0,2211109.0,590034.0,2198523.0,15200.0,0.74,0.87,0.13,3543.624000000001,5333.715,8758.498,5333.73,34760.24,10108.0,0.31,0.9,17193.0,17161.0,17161.0,0.0,-1.0,-1.0,1.0,4200.0,208.0,165.0,208.0,156.0,1.0,51.0,99999.0,1.0,45.0,94.0,-1.0,74.0,-1.0,-1.0,98.0,100.0,-1.0,0.0,0.0,3.0,0.0,1.0,0.0,32420.0,0.0,13244.0,13244.0,15000.0,10200.0,10200.0,10200.0,10200.0,9000,9000,1542615284,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181119_4T_b17dcec75b5cccded6c745f2073da3c3,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181119_4T_b17dcec75b5cccded6c745f2073da3c3,https://jet.com/c/beauty/skin-care/9893586599?experienceId=27,VM4-08-192.168.11.126,https://jet.com/c/beauty/skin-care/9893586599?experienceId=27,19,11,product27,47,2018,200,Test Complete,18.1
,24.0,5492.0,5436.0,5436.3999999914,5436.3999999914,6862.0,3581.0,15468.0,5436.0,0.0,1.0,704.0,5.0,4464915.0,4439163.0,48048.0,42462.0,0.0,,17645.0,5491.0,5482.0,5481.0,3591.0,29.0,5436.0,5436.0,5372.0,5436.0,5436.0,5436.0,5436.0,17671.0,17646.0,4120.0,3590.0,3590.0,26.0,20348.0,119.0,1542658869.892939,17646.0,17646.0,5492.0,5483.0,1440.0,5482.0,0.0,0.0,264415.0,315617.0,1.0,5436.0,5436.0,5373.0,5436.0,5436.3999999914,5436.0,20467.0,19530.0,48.7397055154,15452.0,2157505.0,590034.0,2198499.0,15401.0,0.74,0.87,0.12,2481.269,5476.425,9428.121,5476.436,39642.531,9639.0,0.31,0.9,17672.0,17646.0,17646.0,0.0,-1.0,-1.0,1.0,5500.0,181.0,165.0,181.0,144.0,1.0,36.0,99999.0,1.0,45.0,94.0,-1.0,74.0,-1.0,-1.0,100.0,100.0,-1.0,0.0,0.0,3.0,0.0,1.0,0.0,29089.0,0.0,13202.0,13202.0,14900.0,7400.0,7400.0,7400.0,7400.0,9000,9000,1542658976,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181119_ZQ_1edf1b08cfc1ddc461b58bb200b368d0,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181119_ZQ_1edf1b08cfc1ddc461b58bb200b368d0,https://jet.com/c/beauty/skin-care/9893586599?experienceId=27,VM2-03-192.168.11.100,https://jet.com/c/beauty/skin-care/9893586599?experienceId=27,19,11,product27,47,2018,200,Test Complete,18.1
,24.0,4875.0,4787.0,4787.4000000011,4787.4000000011,8048.0,2757.0,14050.0,4787.0,0.0,1.0,707.0,5.0,4578391.0,4476152.0,47352.0,41647.0,0.0,,16994.0,4875.0,4841.0,4840.0,2771.0,28.0,4787.0,4787.0,4708.0,4787.0,4787.0,4787.0,4787.0,17024.0,16994.0,3329.0,2770.0,2770.0,24.0,23278.0,0.0,1542702976.7965539,16994.0,16994.0,4875.0,4841.0,1450.0,4840.0,0.0,0.0,223107.0,314402.0,1.0,4787.0,4787.0,4708.0,4787.0,4787.4000000011,4787.0,23278.0,20829.0,38.7030843553,15449.0,2182097.0,594955.0,2223926.0,14600.0,0.74,0.87,0.12,2402.843,5415.06,8694.051,5415.071999999999,40624.375,10113.0,0.31,0.9,17024.0,16994.0,16994.0,0.0,-1.0,-1.0,1.0,4800.0,224.0,163.0,224.0,170.0,1.0,53.0,99999.0,1.0,43.0,91.0,-1.0,74.0,-1.0,-1.0,100.0,100.0,-1.0,0.0,0.0,5.0,0.0,1.0,0.0,33355.0,0.0,12399.0,12399.0,14600.0,9900.0,9900.0,10300.0,11900.0,9000,9000,1542703085,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181120_R8_3770d07266a821bf5195fbacbeacf36e,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181120_R8_3770d07266a821bf5195fbacbeacf36e,https://jet.com/c/beauty/skin-care/9893586599?experienceId=27,VM4-02-192.168.11.120,https://jet.com/c/beauty/skin-care/9893586599?experienceId=27,20,11,product27,47,2018,200,Test Complete,18.1
,24.0,4341.0,4249.0,4249.9000000025,4249.9000000025,6739.0,2461.0,9712.0,4249.0,0.0,1.0,701.0,4.0,4407326.0,4360993.0,49671.0,44061.0,0.0,,16713.0,4341.0,4322.0,4321.0,2472.0,22.0,4249.0,4249.0,4185.0,4249.0,4249.0,4249.0,4249.0,16743.0,16713.0,2879.0,2471.0,2471.0,26.0,22456.0,0.0,1542746697.4011571,16714.0,16714.0,4341.0,4322.0,1527.0,4322.0,0.0,0.0,220421.0,305970.0,1.0,4250.0,4250.0,4186.0,4250.0,4249.9000000025,4250.0,22456.0,21450.0,41.3773148148,44882.0,2214016.0,596005.0,1987636.0,16000.0,0.74,0.87,0.21,2441.165,5372.156999999998,9315.292,5372.1709999999985,9315.2920000076,14178.0,0.31,0.9,16743.0,16714.0,16714.0,0.0,-1.0,-1.0,1.0,4300.0,228.0,171.0,228.0,173.0,1.0,54.0,99999.0,1.0,45.0,93.0,-1.0,71.0,-1.0,-1.0,98.0,100.0,-1.0,0.0,0.0,6.0,0.0,1.0,0.0,33090.0,0.0,12247.0,12247.0,16000.0,5900.0,15900.0,16000.0,16000.0,9000,9000,1542746803,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181120_BQ_9ae700fb6dcee1a9c8ff5681f5ee6c39,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181120_BQ_9ae700fb6dcee1a9c8ff5681f5ee6c39,https://jet.com/c/beauty/skin-care/9893586599?experienceId=27,VM2-05-192.168.10.73,https://jet.com/c/beauty/skin-care/9893586599?experienceId=27,20,11,product27,47,2018,200,Test Complete,18.1
,24.0,4179.0,4089.0,4089.6999999967998,4089.6999999967998,6702.0,2194.0,14066.0,4089.0,0.0,1.0,698.0,4.0,4388954.0,4356308.0,52788.0,44333.0,0.0,,20657.0,4178.0,4159.0,4159.0,2213.0,23.0,4089.0,4089.0,4028.0,4089.0,4089.0,4089.0,4089.0,20736.0,20657.0,2812.0,2211.0,2211.0,29.0,23468.0,0.0,1542791005.0787961,20657.0,20658.0,4179.0,4160.0,1545.0,4159.0,0.0,0.0,206306.0,235948.0,1.0,4090.0,4090.0,4028.0,4090.0,4089.6999999967998,4090.0,23468.0,24239.0,42.2594142259,15449.0,2158655.0,604600.0,2025455.0,16500.0,0.74,0.87,0.14,2486.758,4899.702,7667.315,4899.7159999999985,37205.544,12340.0,0.31,0.9,20736.0,20658.0,20657.0,0.0,-1.0,-1.0,1.0,4100.0,238.0,192.0,238.0,180.0,1.0,57.0,99999.0,1.0,45.0,94.0,-1.0,71.0,-1.0,-1.0,100.0,100.0,-1.0,0.0,0.0,6.0,0.0,1.0,0.0,35784.0,0.0,12583.0,12583.0,16500.0,5800.0,16500.0,16500.0,16500.0,9000,9000,1542791113,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181121_P9_e3133102d614a272686261534d505d45,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181121_P9_e3133102d614a272686261534d505d45,https://jet.com/c/beauty/skin-care/9893586599?experienceId=27,VM3-05-192.168.10.84,https://jet.com/c/beauty/skin-care/9893586599?experienceId=27,21,11,product27,47,2018,200,Test Complete,18.1
,24.0,4106.0,4027.0,4027.9000000009996,4027.9000000009996,6801.0,2205.0,15498.0,4027.0,0.0,1.0,727.0,4.0,4330239.0,4283905.0,50204.0,43123.0,0.0,,16002.0,4106.0,4086.0,4086.0,2214.0,14.0,4027.0,4027.0,3941.0,4027.0,4027.0,4027.0,4027.0,16064.0,16002.0,2633.0,2213.0,2213.0,26.0,22202.0,0.0,1542834325.033154,16002.0,16002.0,4106.0,4086.0,1538.0,4086.0,0.0,0.0,216544.0,310495.0,1.0,4028.0,4028.0,3941.0,4028.0,4027.9000000009996,4028.0,22202.0,19610.0,37.523918867199995,15448.0,2159048.0,593729.0,1966808.0,15700.0,0.74,0.87,0.12,2374.984,5195.083,8286.854,5195.1,34690.33,12963.0,0.31,0.9,16065.0,16002.0,16002.0,0.0,-1.0,-1.0,1.0,4100.0,231.0,167.0,231.0,178.0,1.0,52.0,99999.0,1.0,44.0,92.0,-1.0,70.0,-1.0,-1.0,100.0,100.0,-1.0,0.0,0.0,6.0,0.0,1.0,0.0,32291.0,0.0,11683.0,11683.0,15700.0,6200.0,15600.0,15700.0,15700.0,9000,9000,1542834428,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181121_FR_ee07f5419cf4c825c75721c8e165c903,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181121_FR_ee07f5419cf4c825c75721c8e165c903,https://jet.com/c/beauty/skin-care/9893586599?experienceId=27,VM2-07-192.168.10.75,https://jet.com/c/beauty/skin-care/9893586599?experienceId=27,21,11,product27,47,2018,200,Test Complete,18.1
