data.average.firstView.Colordepth,data.average.firstView.FirstInteractive,data.average.firstView.FirstPaintedHero,data.average.firstView.LastInteractive,data.average.firstView.LastPaintedHero,data.average.firstView.PerformancePaintTiming.first-contentful-paint,data.average.firstView.PerformancePaintTiming.first-paint,data.average.firstView.SpeedIndex,data.average.firstView.TTFB,data.average.firstView.TTIMeasurementEnd,data.average.firstView.TimeToInteractive,data.average.firstView.aft,data.average.firstView.avgRun,data.average.firstView.basePageSSLTime,data.average.firstView.bigImageCount,data.average.firstView.bytesIn,data.average.firstView.bytesInDoc,data.average.firstView.bytesOut,data.average.firstView.bytesOutDoc,data.average.firstView.cached,data.average.firstView.chromeUserTiming.InteractiveTime,data.average.firstView.chromeUserTiming.domComplete,data.average.firstView.chromeUserTiming.domContentLoadedEventEnd,data.average.firstView.chromeUserTiming.domContentLoadedEventStart,data.average.firstView.chromeUserTiming.domInteractive,data.average.firstView.chromeUserTiming.domLoading,data.average.firstView.chromeUserTiming.fetchStart,data.average.firstView.chromeUserTiming.firstContentfulPaint,data.average.firstView.chromeUserTiming.firstImagePaint,data.average.firstView.chromeUserTiming.firstLayout,data.average.firstView.chromeUserTiming.firstMeaningfulPaint,data.average.firstView.chromeUserTiming.firstMeaningfulPaintCandidate,data.average.firstView.chromeUserTiming.firstPaint,data.average.firstView.chromeUserTiming.firstTextPaint,data.average.firstView.chromeUserTiming.loadEventEnd,data.average.firstView.chromeUserTiming.loadEventStart,data.average.firstView.chromeUserTiming.responseEnd,data.average.firstView.chromeUserTiming.unloadEventEnd,data.average.firstView.chromeUserTiming.unloadEventStart,data.average.firstView.connections,data.average.firstView.cpu.Idle,data.average.firstView.cpu.Paint,data.average.firstView.date,data.average.firstView.docTime,data.average.firstView.domComplete,data.average.firstView.domContentLoadedEventEnd,data.average.firstView.domContentLoadedEventStart,data.average.firstView.domElements,data.average.firstView.domInteractive,data.average.firstView.domLoading,data.average.firstView.domTime,data.average.firstView.effectiveBps,data.average.firstView.effectiveBpsDoc,data.average.firstView.final_base_page_request,data.average.firstView.firstContentfulPaint,data.average.firstView.firstImagePaint,data.average.firstView.firstLayout,data.average.firstView.firstMeaningfulPaint,data.average.firstView.firstPaint,data.average.firstView.firstTextPaint,data.average.firstView.fullyLoaded,data.average.firstView.fullyLoadedCPUms,data.average.firstView.fullyLoadedCPUpct,data.average.firstView.gzip_savings,data.average.firstView.gzip_total,data.average.firstView.heroElementTimes.BackgroundImage,data.average.firstView.heroElementTimes.FirstPaintedHero,data.average.firstView.heroElementTimes.Heading,data.average.firstView.heroElementTimes.Image,data.average.firstView.heroElementTimes.LastPaintedHero,data.average.firstView.image_savings,data.average.firstView.image_total,data.average.firstView.lastVisualChange,data.average.firstView.lighthouse.Accessibility,data.average.firstView.lighthouse.BestPractices,data.average.firstView.lighthouse.Performance,data.average.firstView.lighthouse.Performance.estimated-input-latency,data.average.firstView.lighthouse.Performance.first-contentful-paint,data.average.firstView.lighthouse.Performance.first-cpu-idle,data.average.firstView.lighthouse.Performance.first-meaningful-paint,data.average.firstView.lighthouse.Performance.interactive,data.average.firstView.lighthouse.Performance.max-potential-fid,data.average.firstView.lighthouse.Performance.speed-index,data.average.firstView.lighthouse.ProgressiveWebApp,data.average.firstView.lighthouse.SEO,data.average.firstView.loadEventEnd,data.average.firstView.loadEventStart,data.average.firstView.loadTime,data.average.firstView.maybeCaptcha,data.average.firstView.minify_savings,data.average.firstView.minify_total,data.average.firstView.optimization_checked,data.average.firstView.render,data.average.firstView.requests,data.average.firstView.requestsDoc,data.average.firstView.requestsFull,data.average.firstView.responses_200,data.average.firstView.responses_404,data.average.firstView.responses_other,data.average.firstView.result,data.average.firstView.run,data.average.firstView.score_cache,data.average.firstView.score_cdn,data.average.firstView.score_combine,data.average.firstView.score_compress,data.average.firstView.score_cookies,data.average.firstView.score_etags,data.average.firstView.score_gzip,data.average.firstView.score_keep-alive,data.average.firstView.score_minify,data.average.firstView.score_progressive_jpeg,data.average.firstView.server_rtt,data.average.firstView.smallImageCount,data.average.firstView.start_epoch,data.average.firstView.step,data.average.firstView.testStartOffset,data.average.firstView.test_run_time_ms,data.average.firstView.titleTime,data.average.firstView.visualComplete,data.average.firstView.visualComplete85,data.average.firstView.visualComplete90,data.average.firstView.visualComplete95,data.average.firstView.visualComplete99,data.bwDown,data.bwUp,data.completed,data.connectivity,data.from,data.fvonly,data.id,data.latency,data.location,data.mobile,data.plr,data.successfulFVRuns,data.summary,data.testRuns,data.testUrl,data.tester,data.url,speedtracker.day,speedtracker.month,speedtracker.slug,speedtracker.week,speedtracker.year,statusCode,statusText,webPagetestVersion
24,3459.0,,2361.0,,2361.66,2361.6550000002,2765,1324,10676.0,2361.0,0,1,357.0,0,983601,278343,115656,26403,0,,3468,3458,3458,3233,1343,5.0,2361,2640,2318,3249,3249,2361,2361.0,3473,3468,1741,1342,1342,39,12289.0,0.0,1551291742.333385,3469,3468,3459,3459,4663,3233,0,0,89703,129763.0,0,2362.0,2640.0,2318,3249.0,2361.6550000002,2362.0,12289,12380,43.4691011236,15547,875769,,,,,,5817,116813,13400,0.47,0.64,0.52,297.93025,2830.01,11010.923,3603.247,11010.923,,3685.0,0.23,0.64,3473,3469,3469,0,-1,-1,1,2400,131,17,131,106,1,24,99999,1,65,90,-1,96,-1,-1,99,100,-1,4,0,13,0,1,0,20299,0,5900,3300,3300,3300,5900,9000,9000,1551291683,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190227_SS_192aa8ef0f7dfaa9e6a17a792f4bdc3b,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190227_SS_192aa8ef0f7dfaa9e6a17a792f4bdc3b,,https://www.bhphotovideo.com/c/buy/wi-fi-cameras/ci/24056/N/3880127372?origSearch=wireless+camera,VM04-06-192.168.10.94,https://www.bhphotovideo.com/c/buy/wi-fi-cameras/ci/24056/N/3880127372?origSearch=wireless+camera,27,2,bhphoto-search,9,2019,200,Test Complete,18.1
24,3143.0,,2237.0,,2237.1700000003,2237.1700000003,2472,1383,9331.0,2237.0,0,1,352.0,0,979929,283959,119165,28969,0,,3154,3143,3143,2807,1392,19.0,2237,2343,2182,2804,2804,2237,2237.0,3157,3154,1751,1391,1391,38,11731.0,0.0,1551335814.849574,3155,3154,3143,3143,4664,2807,0,0,94697,160247.0,0,2237.0,2343.0,2182,2804.0,2237.1700000003,2237.0,11731,9899,35.4838709677,15547,873191,,,,,,5817,116813,12900,0.36,0.64,0.6,199.948,2316.099,7090.688,3039.183,11019.989,,3184.0,0.23,0.64,3157,3154,3155,0,-1,-1,1,2200,115,18,115,99,1,15,99999,1,65,90,-1,96,-1,-1,99,100,-1,4,0,12,0,1,0,18645,0,5100,2800,2800,2800,5100,9000,9000,1551335749,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190228_03_1acd89a4cb115ff30a97a0ac85840187,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190228_03_1acd89a4cb115ff30a97a0ac85840187,,https://www.bhphotovideo.com/c/buy/wi-fi-cameras/ci/24056/N/3880127372?origSearch=wireless+camera,VM04-03-192.168.10.91,https://www.bhphotovideo.com/c/buy/wi-fi-cameras/ci/24056/N/3880127372?origSearch=wireless+camera,28,2,bhphoto-search,9,2019,200,Test Complete,18.1
24,3251.0,,2196.0,,2196.7399999994,2196.7349999977,2505,1299,8524.0,2196.0,0,1,349.0,0,976779,278599,117448,26467,0,,3265,3251,3251,2856,1311,26.0,2196,2331,2186,2834,2834,2196,2196.0,3274,3265,1732,1311,1311,39,12169.0,0.0,1551380008.806818,3266,3266,3251,3251,4662,2856,0,0,89860,141636.0,0,2197.0,2331.0,2187,2834.0,2196.7349999977,2197.0,12169,11580,41.209964412800005,15547,868113,,,,,,5817,118515,13500,0.36,0.64,0.61,350.78425,2347.347,8309.617,3044.059,9974.0120000076,,3092.0,0.23,0.64,3275,3266,3266,0,-1,-1,1,2200,119,17,119,103,1,15,99999,1,66,90,-1,96,-1,-1,99,100,-1,4,0,12,0,1,0,19598,0,5800,2800,2800,2800,5700,9000,9000,1551379983,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190228_BJ_4f606a69fdc7cb2bc016ae79c95f4feb,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190228_BJ_4f606a69fdc7cb2bc016ae79c95f4feb,,https://www.bhphotovideo.com/c/buy/wi-fi-cameras/ci/24056/N/3880127372?origSearch=wireless+camera,VM01-03-192.168.10.61,https://www.bhphotovideo.com/c/buy/wi-fi-cameras/ci/24056/N/3880127372?origSearch=wireless+camera,28,2,bhphoto-search,9,2019,200,Test Complete,18.1
24,2818.0,,2290.0,,2290.2049999975,1997.2500000003,2500,1368,7702.0,2290.0,0,1,366.0,0,981719,284233,122465,28955,0,,2850,2817,2817,2798,1383,4.0,2290,2290,1992,2804,2804,1997,2290.0,2856,2850,1734,1382,1382,39,11636.0,0.0,1551424148.807059,2851,2850,2818,2817,4663,2798,0,0,95609,191660.0,0,2290.0,2290.0,1992,2804.0,1997.2500000003,2290.0,11636,11439,42.2764227642,15547,873240,,,,,,5817,118515,12700,0.36,0.64,0.59,290.0485,2452.838,9720.383,3133.392000000001,9720.383,,3140.0,0.23,0.64,2857,2850,2851,0,-1,-1,1,2300,120,18,120,104,1,15,99999,1,64,90,-1,96,-1,-1,99,100,-1,4,0,12,0,1,0,18969,0,5400,2800,2800,2800,5000,9000,9000,1551424104,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190301_NG_78fb26ece220db02d1dd3d686bb228c5,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190301_NG_78fb26ece220db02d1dd3d686bb228c5,,https://www.bhphotovideo.com/c/buy/wi-fi-cameras/ci/24056/N/3880127372?origSearch=wireless+camera,VM02-05-192.168.10.73,https://www.bhphotovideo.com/c/buy/wi-fi-cameras/ci/24056/N/3880127372?origSearch=wireless+camera,1,3,bhphoto-search,9,2019,200,Test Complete,18.1
24,3289.0,,2294.0,,2294.3450000021,2294.3350000023,2552,1417,8315.0,2294.0,0,1,350.0,0,983868,285593,116618,26671,0,,3309,3288,3288,3084,1431,34.0,2294,2443,2281,3058,3058,2294,2294.0,3316,3310,1786,1430,1430,39,12237.0,0.0,1551468102.56335,3310,3310,3289,3288,4656,3085,0,0,90930,150867.0,0,2294.0,2443.0,2281,3059.0,2294.3350000023,2294.0,12237,11820,41.8851878101,15547,869724,,,,,,5817,118515,13400,0.36,0.64,0.61,218.5925,2480.288,7855.455,3151.4109999999996,9494.582,,3171.0,0.23,0.64,3317,3311,3310,0,-1,-1,1,2300,120,18,120,102,1,17,99999,1,64,90,-1,96,-1,-1,99,100,-1,4,0,12,0,1,0,19801,0,5800,2900,2900,2900,5600,9000,9000,1551468055,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190301_H6_ddf87bfeb86770d9b597bdfe8457633c,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190301_H6_ddf87bfeb86770d9b597bdfe8457633c,,https://www.bhphotovideo.com/c/buy/wi-fi-cameras/ci/24056/N/3880127372?origSearch=wireless+camera,VM02-01-192.168.10.69,https://www.bhphotovideo.com/c/buy/wi-fi-cameras/ci/24056/N/3880127372?origSearch=wireless+camera,1,3,bhphoto-search,9,2019,200,Test Complete,18.1
24,2836.0,,2188.0,,2188.6799999993,2188.6749999994,3101,1357,9667.0,2188.0,0,1,375.0,0,976610,278499,119916,26419,0,8177.0,2878,2836,2836,2826,1369,13.0,2188,2318,2174,2837,2837,2188,2188.0,2885,2878,1724,1368,1368,39,12183.0,0.0,1551556317.189095,2878,2878,2836,2836,4687,2826,0,0,90209,183102.0,0,2189.0,2318.0,2174,2838.0,2188.6749999994,2189.0,12183,11500,40.3225806452,15547,868172,,,,,,5817,118515,14200,0.36,0.64,0.6,246.1342,2323.1220000000008,8178.9519999999975,3027.3190000000004,9840.536000001,,3602.0,0.23,0.64,2885,2878,2878,0,-1,-1,1,2200,118,17,118,101,1,16,99999,1,63,90,-1,96,-1,-1,99,100,-1,4,0,12,0,1,0,20027,0,5700,5700,5700,5700,5700,9000,9000,1551556270,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190302_R3_f5522d4b8e7ac831385c122878360cff,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190302_R3_f5522d4b8e7ac831385c122878360cff,,https://www.bhphotovideo.com/c/buy/wi-fi-cameras/ci/24056/N/3880127372?origSearch=wireless+camera,VM02-05-192.168.10.73,https://www.bhphotovideo.com/c/buy/wi-fi-cameras/ci/24056/N/3880127372?origSearch=wireless+camera,2,3,bhphoto-search,9,2019,200,Test Complete,18.1
24,3650.0,,2378.0,,2378.1550000003,2378.1450000006,2776,1372,8736.0,2378.0,0,1,350.0,0,972925,283517,109850,29136,0,,3668,3650,3649,3380,1384,23.0,2378,2605,2351,3375,3375,2378,2378.0,3674,3669,1783,1383,1383,37,13419.0,0.0,1551732693.4122882,3669,3669,3650,3650,4574,3381,0,0,80760,123429.0,0,2378.0,2605.0,2351,3376.0,2378.1450000006,2378.0,13419,13099,43.63757495,15547,858179,,,,,,5817,118712,15300,0.36,0.79,0.55,266.39825,2493.908,11057.569,3385.048,11057.569,,3266.0,0.23,0.64,3674,3669,3669,0,-1,-1,1,2400,114,17,114,99,0,15,0,1,63,90,-1,96,-1,-1,99,100,-1,4,0,12,0,1,0,21277,0,6800,3400,3400,3400,6700,9000,9000,1551732665,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190304_AF_a7d7f87d0b3597c3309e62bc8aa94470,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190304_AF_a7d7f87d0b3597c3309e62bc8aa94470,,https://www.bhphotovideo.com/c/buy/wi-fi-cameras/ci/24056/N/3880127372?origSearch=wireless+camera,VM03-08-192.168.10.87,https://www.bhphotovideo.com/c/buy/wi-fi-cameras/ci/24056/N/3880127372?origSearch=wireless+camera,4,3,bhphoto-search,10,2019,200,Test Complete,18.1
24,3235.0,,2249.0,,2249.3499999982,2249.3499999982,2545,1374,9282.0,2249.0,0,1,356.0,0,969015,279047,109210,28859,0,7988.0,3244,3234,3234,3017,1389,12.0,2249,2372,2190,2826,2826,2249,2249.0,3250,3245,1737,1388,1388,37,11837.0,0.0,1551776810.0681071,3245,3245,3235,3235,4625,3018,0,0,92613,149143.0,0,2249.0,2372.0,2190,2827.0,2249.3499999982,2249.0,11837,10269,37.0223503965,15547,856008,,,,,,5817,116753,12900,0.36,0.79,0.62,201.9522,2445.9339999999997,6850.169,3053.4320000000002,9928.169,,3242.0,0.23,0.64,3250,3245,3245,0,-1,-1,1,2300,123,16,123,105,0,18,0,1,63,90,-1,96,-1,-1,99,100,-1,4,0,13,0,1,0,18996,0,5200,2800,2800,2800,5100,9000,9000,1551776773,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190305_WW_910f587687a66c11e621d1b01cbb691f,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190305_WW_910f587687a66c11e621d1b01cbb691f,,https://www.bhphotovideo.com/c/buy/wi-fi-cameras/ci/24056/N/3880127372?origSearch=wireless+camera,VM01-04-192.168.10.62,https://www.bhphotovideo.com/c/buy/wi-fi-cameras/ci/24056/N/3880127372?origSearch=wireless+camera,5,3,bhphoto-search,10,2019,200,Test Complete,18.1
24,3605.0,,2517.0,,2517.8549999982,2517.8500000002,2903,1636,10454.0,2517.0,0,1,355.0,0,977417,283665,115551,30516,0,,3616,3605,3604,3323,1679,9.0,2517,2734,2503,3310,3310,2517,2517.0,3630,3616,2016,1678,1678,39,12915.0,0.0,1551820889.54378,3617,3616,3605,3604,4575,3323,0,0,86658,143192.0,0,2518.0,2734.0,2504,3311.0,2517.8500000002,2518.0,12915,12090,41.1224489796,15547,862299,,,,,,5817,118664,15000,0.36,0.79,0.58,261.5934,2319.113,10674.133999999998,2928.199,10674.133999999998,,3070.0,0.23,0.64,3630,3616,3617,0,-1,-1,1,2500,126,17,126,108,0,18,0,1,64,90,-1,96,-1,-1,99,100,-1,4,0,13,0,1,0,20279,0,6900,3300,3300,3300,6300,9000,9000,1551820859,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190305_54_82c6db5371dace4fad2cfdf6a3eb7d4d,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190305_54_82c6db5371dace4fad2cfdf6a3eb7d4d,,https://www.bhphotovideo.com/c/buy/wi-fi-cameras/ci/24056/N/3880127372?origSearch=wireless+camera,VM01-01-192.168.10.43,https://www.bhphotovideo.com/c/buy/wi-fi-cameras/ci/24056/N/3880127372?origSearch=wireless+camera,5,3,bhphoto-search,10,2019,200,Test Complete,18.1
24,3266.0,,2219.0,,2219.4400000008,1996.6450000010998,2677,1402,8217.0,2219.0,0,1,351.0,0,986050,291575,117335,33418,0,,3277,3266,3265,2866,1423,16.0,2219,2338,1992,2885,2885,1996,2219.0,3280,3277,1760,1422,1422,38,12283.0,0.0,1551909089.5064301,3278,3277,3266,3265,4618,2866,0,0,90621,155423.0,0,2219.0,2338.0,1992,2886.0,1996.6450000010998,2219.0,12283,11609,40.9957627119,15547,867232,,,,,,5817,122946,14200,0.36,0.79,0.58,306.5228,2286.223,9877.946,2970.725,11041.097,,2974.0,0.23,0.64,3280,3277,3278,0,-1,-1,1,2300,115,18,115,100,0,15,0,1,66,90,-1,96,-1,-1,99,100,-1,4,0,12,0,1,0,19751,0,14200,3000,3000,3000,5700,9000,9000,1551909055,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190306_K2_9a6f957b05c615fa1e1f425c6ee6fc48,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190306_K2_9a6f957b05c615fa1e1f425c6ee6fc48,,https://www.bhphotovideo.com/c/buy/wi-fi-cameras/ci/24056/N/3880127372?origSearch=wireless+camera,VM01-08-192.168.10.66,https://www.bhphotovideo.com/c/buy/wi-fi-cameras/ci/24056/N/3880127372?origSearch=wireless+camera,6,3,bhphoto-search,10,2019,200,Test Complete,18.1
24,2964.0,,2258.0,,2258.6499999998,2258.6449999999,2584,1503,9366.0,2258.0,0,1,350.0,0,975962,280604,115612,30855,0,,2975,2963,2963,2770,1512,15.0,2258,2389,2246,2781,2781,2258,2258.0,2980,2975,1865,1511,1511,38,11502.0,0.0,1551997359.7148721,2975,2975,2964,2964,4600,2770,0,0,97605,190627.0,0,2259.0,2389.0,2247,2782.0,2258.6449999999,2259.0,11502,9510,34.7714808044,15547,858383,,,,,,5817,121695,12600,0.36,0.79,0.59,272.423,2402.459,8304.689,3019.931,11027.916,,3093.0,0.23,0.58,2981,2975,2975,0,-1,-1,1,2300,113,16,113,99,0,14,0,1,67,90,-1,96,-1,-1,99,100,-1,4,0,12,0,1,0,18494,0,5100,2800,2800,2800,4800,9000,9000,1551997289,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190307_BK_747e301dd4e471905a410229c39bc45d,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190307_BK_747e301dd4e471905a410229c39bc45d,,https://www.bhphotovideo.com/c/buy/wi-fi-cameras/ci/24056/N/3880127372?origSearch=wireless+camera,VM04-08-192.168.10.96,https://www.bhphotovideo.com/c/buy/wi-fi-cameras/ci/24056/N/3880127372?origSearch=wireless+camera,7,3,bhphoto-search,10,2019,200,Test Complete,18.1
24,3297.0,,2247.0,,2247.55,2247.5449999910998,2597,1414,8518.0,2247.0,0,1,352.0,0,974237,280247,115813,30814,0,,3316,3296,3296,2935,1429,6.0,2247,2389,2235,2922,2922,2247,2247.0,3320,3316,1779,1428,1428,38,12996.0,0.0,1552041435.553544,3316,3316,3297,3296,4602,2936,0,0,84116,147343.0,0,2248.0,2389.0,2235,2923.0,2247.5449999910998,2248.0,12996,12350,41.878602916300004,16007,852999,,,,,,5817,121695,14600,0.36,0.79,0.61,331.38875,2369.257,8190.181,3067.713,9735.7890000153,,3081.0,0.23,0.64,3321,3317,3316,0,-1,-1,1,2300,114,16,114,100,0,14,0,1,67,90,-1,96,-1,-1,99,100,-1,4,0,12,0,1,0,21483,0,5900,2900,2900,2900,5900,9000,9000,1552041363,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190308_8D_6606ff69eaf746e4c4047b19c19c7ed7,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190308_8D_6606ff69eaf746e4c4047b19c19c7ed7,,https://www.bhphotovideo.com/c/buy/wi-fi-cameras/ci/24056/N/3880127372?origSearch=wireless+camera,VM04-05-192.168.10.93,https://www.bhphotovideo.com/c/buy/wi-fi-cameras/ci/24056/N/3880127372?origSearch=wireless+camera,8,3,bhphoto-search,10,2019,200,Test Complete,18.1
24,3222.0,,2488.0,,2488.6750000005,2488.6699999988,3390,1587,8198.0,2488.0,0,1,374.0,0,976823,282444,115418,30806,0,8093.0,3239,3221,3221,3004,1596,8.0,2488,3039,2391,3039,3039,2488,2488.0,3242,3239,1942,1596,1596,38,12087.0,0.0,1552085513.116287,3239,3239,3222,3222,4624,3005,0,0,93030,170970.0,0,2489.0,3039.0,2392,3039.0,2488.6699999988,2489.0,12087,10790,38.3439943141,16007,859382,,,,,,5817,121695,13100,0.36,0.79,0.61,247.7042,2422.733,7986.08,2939.716,9526.7990000076,,3578.0,0.23,0.58,3242,3239,3239,0,-1,-1,1,2500,115,16,115,102,0,13,0,1,67,90,-1,96,-1,-1,99,100,-1,4,0,12,0,1,0,19024,0,5700,5700,5700,5700,5700,9000,9000,1552085457,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190308_36_1f786744aca677e2e8de92f65ebb9076,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190308_36_1f786744aca677e2e8de92f65ebb9076,,https://www.bhphotovideo.com/c/buy/wi-fi-cameras/ci/24056/N/3880127372?origSearch=wireless+camera,VM02-04-192.168.10.72,https://www.bhphotovideo.com/c/buy/wi-fi-cameras/ci/24056/N/3880127372?origSearch=wireless+camera,8,3,bhphoto-search,10,2019,200,Test Complete,18.1
24,3098.0,,2280.0,,2280.3149999963002,2280.3100000019,3092,1501,13782.0,2280.0,0,1,368.0,0,980654,285201,115249,31047,0,,3108,3098,3098,2906,1519,4.0,2280,2403,2269,2903,2903,2280,2280.0,3112,3108,1870,1519,1519,38,12013.0,193.0,1552129616.507885,3109,3108,3098,3098,4640,2906,0,0,91607,177363.0,0,2280.0,2403.0,2270,2904.0,2280.3100000019,2280.0,12206,11410,40.389380531,16007,862936,,,,,,5817,121695,14000,0.36,0.79,0.59,223.8554,2294.726,9685.428,2832.366,9685.428,,3589.0,0.23,0.58,3112,3108,3109,0,-1,-1,1,2300,116,17,116,101,0,15,0,1,67,90,-1,96,-1,-1,99,100,-1,4,0,12,0,1,0,19263,0,5300,5300,5300,5300,5300,9000,9000,1552129563,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190309_YP_d7a9a6f14486759154fef32f00be452c,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190309_YP_d7a9a6f14486759154fef32f00be452c,,https://www.bhphotovideo.com/c/buy/wi-fi-cameras/ci/24056/N/3880127372?origSearch=wireless+camera,VM02-01-192.168.10.69,https://www.bhphotovideo.com/c/buy/wi-fi-cameras/ci/24056/N/3880127372?origSearch=wireless+camera,9,3,bhphoto-search,10,2019,200,Test Complete,18.1
24,3327.0,,2190.0,,2190.885,2190.8750000002,3085,1382,9617.0,2190.0,0,1,349.0,0,980634,285399,115470,31049,0,,3337,3327,3326,2828,1404,20.0,2190,2311,2176,2828,2828,2190,2190.0,3341,3337,1748,1403,1403,38,11955.0,0.0,1552173716.0305538,3338,3338,3327,3327,4611,2829,0,0,92748,145909.0,0,2191.0,2312.0,2177,2828.0,2190.8750000002,2191.0,11955,10480,37.1236273468,16007,863084,,,,,,5817,121695,14000,0.36,0.79,0.58,232.8824,2257.62,8380.465,2859.82,10944.113,,3524.0,0.23,0.58,3342,3338,3338,0,-1,-1,1,2200,114,17,114,99,0,15,0,1,67,90,-1,96,-1,-1,99,100,-1,4,0,12,0,1,0,19325,0,5500,5500,5500,5500,5500,9000,9000,1552173655,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190309_01_bc764dff67de16e2a2b5ac44e2b55da3,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190309_01_bc764dff67de16e2a2b5ac44e2b55da3,,https://www.bhphotovideo.com/c/buy/wi-fi-cameras/ci/24056/N/3880127372?origSearch=wireless+camera,VM02-05-192.168.10.73,https://www.bhphotovideo.com/c/buy/wi-fi-cameras/ci/24056/N/3880127372?origSearch=wireless+camera,9,3,bhphoto-search,10,2019,200,Test Complete,18.1
24,3201.0,,2201.0,,2201.1600000042004,2201.1550000025,2513,1435,9583.0,2201.0,0,1,348.0,0,969754,280609,114870,30780,0,,3211,3201,3201,2765,1444,11.0,2201,2332,2190,2780,2780,2201,2201.0,3213,3211,1799,1443,1443,36,11749.0,0.0,1552350117.9693608,3211,3211,3201,3201,4585,2766,0,0,94023,158000.0,0,2201.0,2332.0,2191,2780.0,2201.1550000025,2201.0,11749,10170,36.9281045752,16007,851086,,,,,,5817,118686,12900,0.36,0.79,0.58,278.8138,2323.51,10735.736,2967.2690000000002,10735.736,,3070.0,0.23,0.58,3214,3211,3211,0,-1,-1,1,2200,119,16,119,102,0,17,0,1,68,90,-1,96,-1,-1,99,100,-1,4,0,12,0,1,0,18746,0,5300,2800,2800,2800,5200,9000,9000,1552350058,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190312_3R_bf342b88607ceb1fa5940335aadd6308,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190312_3R_bf342b88607ceb1fa5940335aadd6308,,https://www.bhphotovideo.com/c/buy/wi-fi-cameras/ci/24056/N/3880127372?origSearch=wireless+camera,VM02-03-192.168.10.71,https://www.bhphotovideo.com/c/buy/wi-fi-cameras/ci/24056/N/3880127372?origSearch=wireless+camera,11,3,bhphoto-search,11,2019,200,Test Complete,18.1
24,3015.0,,2080.0,,2080.4250000001,2080.4250000001,2377,1314,8069.0,2080.0,0,1,350.0,0,977797,291845,121223,33960,0,,3024,3014,3014,2725,1325,15.0,2080,2244,2070,2750,2750,2080,2080.0,3027,3024,1678,1324,1324,39,11721.0,0.0,1552394206.315361,3025,3024,3015,3014,4619,2725,0,0,93955,170569.0,0,2080.0,2245.0,2071,2751.0,2080.4250000001,2080.0,11721,10800,39.5314787701,16007,863058,,,,,,5817,118751,12800,0.36,0.79,0.57,279.8206,2386.601,10886.288,3027.5440000000012,10886.288,,3063.0,0.23,0.58,3027,3025,3025,0,-1,-1,1,2100,124,18,124,108,0,16,0,1,66,91,-1,96,-1,-1,99,100,-1,4,0,12,0,1,0,19053,0,5100,2700,2700,2700,5100,9000,9000,1552394169,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190312_SV_f1700c47db307582bbc6970811a8be41,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190312_SV_f1700c47db307582bbc6970811a8be41,,https://www.bhphotovideo.com/c/buy/wi-fi-cameras/ci/24056/N/3880127372?origSearch=wireless+camera,VM01-08-192.168.10.66,https://www.bhphotovideo.com/c/buy/wi-fi-cameras/ci/24056/N/3880127372?origSearch=wireless+camera,12,3,bhphoto-search,11,2019,200,Test Complete,18.1
